회사명,거래소코드,회계년도,상장일,상장폐지일,소속코드,유동비율(IFRS연결),당좌비율(IFRS연결),현금비율(IFRS연결),순운전자본비율(IFRS연결),부채비율(IFRS연결),자기자본배율(IFRS연결),이자보상배율(이자비용)(IFRS연결),비유동비율(IFRS연결),유동자산구성비율(IFRS연결),자기자본구성비율(IFRS연결),차입금의존도(IFRS연결),매출액증가율(IFRS연결),총자본증가율(IFRS연결),자기자본증가율(IFRS연결),순이익증가율(IFRS연결),유형자산증가율(IFRS연결),비유동자산증가율(IFRS연결),유동자산증가율(IFRS연결),재고자산증가율(IFRS연결),매출액총이익률(IFRS연결),매출액순이익률(IFRS연결),총자본사업이익률(IFRS연결),총자본순이익률(IFRS연결),자기자본순이익률(IFRS연결),1주당순이익(IFRS연결),1주당매출액(IFRS연결),금융비용 대 총비용비율(IFRS연결),총자본회전률(IFRS연결),자기자본회전률(IFRS연결),비유동자산회전률(IFRS연결),재고자산회전률(IFRS연결),매출채권회전률(IFRS연결),매입채무회전률(IFRS연결),매입채무회전기간(IFRS연결),재고자산회전기간(IFRS연결),매출채권회전기간(IFRS연결),1회전기간(IFRS연결),운전자본회전률(IFRS연결),순운전자본회전률(IFRS연결),유형자산회전율(IFRS연결),유동자산회전률(IFRS연결),당좌자산회전률(IFRS연결),부가가치(IFRS연결),총자본투자효율(IFRS연결),설비투자효율(IFRS연결),기계투자효율(IFRS연결),부가가치율(IFRS연결),노동소득분배율(IFRS연결),자본분배율(IFRS연결),이윤분배율(IFRS연결)
유성기업(주),002920,2014/12,1988/10/10,,1,270.98,215.91,25.84,29.01,41.32,1893.78,25.02,76.34,45.98,70.76,2.7,6.74,6.81,6.39,-21.07,-7.75,-0.17,16.36,8.23,9.93,6.7,4.82,5.56,7.01,651,11694.93,-0.38,0.83,1.17,1.49,8.94,4.5,10.13,36.02,40.84,81.13,0.01,0.3,1.37,2.52,1.88,2.38,115045.75,30.46,102,211.4,37.91,61.98,38.02,17.66
유성기업(주),002920,2015/12,1988/10/10,,1,350.27,282.88,51.92,31.02,32.28,1980.3,17.18,74.85,43.42,75.6,0.87,-11.71,-1.04,4.57,-28.24,3.42,3.65,-6.56,-11.54,6.42,6.19,1.96,4.41,4.77,467,10325.72,-0.79,0.71,0.97,1.29,8.06,4.57,9.83,37.12,45.31,79.84,0.01,0.36,1.2,2.28,1.59,1.99,108095.98,28.92,92.86,183.73,40.35,61.99,38.01,15.33
유성기업(주),002920,2016/12,1988/10/10,,1,417.57,341.44,43.95,35.41,30.5,2021.62,108.25,69.75,46.55,76.63,0,-3.78,0.94,2.09,-26.9,-7.78,-4.66,8.23,2.57,6.94,4.19,2.13,2.88,3.37,342,9935.28,-0.56,0.69,0.9,1.25,8.15,5.63,10.73,34,44.77,64.84,0.01,0.33,1.21,2.25,1.53,1.88,98989.47,26.24,91.67,188.61,38.4,65.89,34.11,10.91
유성기업(주),002920,2017/12,1988/10/10,,1,484.33,394.71,55.02,40.02,31.18,2042.96,18888.38,65.03,50.43,76.23,0,-2.35,1.44,1.06,-28.81,-14.56,-5.91,9.88,11.52,5.39,2.67,1.33,1.77,2.37,243,9701.46,-0.72,0.66,0.87,1.29,7.43,6.45,11.45,31.88,49.11,56.63,0.01,0.41,1.12,2.47,1.37,1.67,97871.31,25.57,105.03,248.26,38.88,71.12,28.88,6.88
유성기업(주),002920,2018/12,1988/10/10,,1,497.61,411.68,66.99,41.4,29.32,2027.8,33237.92,62.32,51.81,77.33,0,-2.03,-1.87,-0.74,-14.27,-6.64,-4.6,0.82,-5.91,5.22,2.74,1.49,1.78,2.02,208,9504.34,-1,0.65,0.85,1.33,7.12,6.76,12.27,29.75,51.29,53.98,0.01,0.62,1.06,2.71,1.27,1.55,89686.94,23.88,108.99,278.05,36.37,72.44,27.56,7.54
유성기업(주),002920,2019/12,1988/10/10,,1,481.11,391.89,70.87,42.27,29.6,2127.29,1128.24,60.44,53.36,77.16,0.14,5.26,5.54,4.91,194.1,-3.69,2.13,8.71,16.74,8.14,7.33,3.41,4.93,5.83,613,10004.26,-0.92,0.67,0.87,1.42,7.13,6.8,13.24,27.56,51.2,53.64,0.01,1.45,1.06,3.01,1.28,1.56,99861.47,25.19,129.25,331.37,38.47,66.77,33.23,19.06
유성기업(주),002920,2020/12,1988/10/10,,1,273.74,223.84,40.92,30.63,39.36,2039.23,-12.08,72.11,48.26,71.75,2.8,-6.95,3.76,-4.14,0,26.34,15.13,-6.17,-7.76,4.02,-1.23,0.08,-0.74,-1.75,-184,9309.02,-0.67,0.6,0.8,1.21,6.41,5.86,11.76,31.03,56.98,62.28,0.01,1.98,0.92,2.52,1.18,1.44,72050.41,17.52,79.12,157.64,29.83,88,12,-4.13
유성기업(주),002920,2021/12,1988/10/10,,1,340.37,263.22,26.41,30.46,34.37,2103.29,33.58,76.41,43.13,74.42,4.77,14.43,-0.33,3.14,0,2.8,9.55,-10.92,10.76,7.27,3.74,2.22,2.52,2.97,311,10651.97,-0.53,0.67,0.92,1.24,7.25,6.36,12.9,28.3,50.35,57.4,0.01,1.41,1.11,2.55,1.47,1.85,93840.81,22.89,96.53,174.82,33.95,69.7,30.3,11.03
유성기업(주),002920,2022/12,1988/10/10,,1,305.32,237.94,32.26,31.66,30.5,2257.48,11.12,69.07,47.08,76.63,4.49,7.37,4.17,7.33,138.07,-0.93,-3.06,13.7,10.7,6.62,7.46,2.24,5.29,6.72,741,11436.8,-0.7,0.71,0.94,1.29,7.03,7.11,13.18,27.69,51.93,51.33,0.01,1.05,1.2,2.71,1.57,2.02,93687.04,21.94,95.05,166.97,31.57,68.13,31.87,23.64
유엔젤(주),072130,2011/12,2003/07/01,,1,522.21,521.71,74.77,48.9,13.14,1211.74,75.62,44.72,60.48,88.38,3.33,-8.7,-2.87,-1.46,-60.78,17.35,6.94,-8.36,0,42.73,1.68,3.74,0.9,1.79,125,3753.59,-2.87,0.53,0.61,1.42,1842.37,3.84,10.27,35.54,0.2,95.02,0.02,0,0.72,3.59,0.86,0.86,20173.27,22.08,170.22,468.64,40.73,81.02,18.98,4.11
유엔젤(주),072130,2012/12,2003/07/01,,1,409.19,408.73,52.03,45.08,17.12,1045.06,-1.8,47.25,59.66,85.38,6.98,0.26,-10.94,-13.76,0,-12.99,-9.09,-12.15,2.13,44.49,-18.59,0.97,-10.69,-12.09,-784,3763.32,-1.59,0.58,0.66,1.44,913.85,4.41,14.98,24.36,0.4,82.84,0.02,0,0.79,3.56,0.96,0.96,6695.52,8.23,62.72,207.23,13.48,264.56,-164.56,-137.87
유엔젤(주),072130,2013/12,2003/07/01,,1,480.87,479.81,94.78,43.48,12.9,973.73,16.06,50.92,54.9,88.57,4.86,-3.1,-10.71,-6.83,0,-10.23,-0.18,-17.83,60.89,46.76,-8.44,3.42,-5.27,-5.33,-309,3646.84,-1.26,0.62,0.72,1.47,671.82,5.12,22.04,16.56,0.54,71.31,0.02,0,0.89,3.91,1.09,1.09,16339.08,22.49,174.3,784.06,33.95,115.07,-15.07,-24.86
유엔젤(주),072130,2014/12,2003/07/01,,1,497.4,496.13,136.02,47.45,13.63,796.73,-42.09,46.14,59.39,88,5.03,-26.46,-17.07,-18.18,0,-11.22,-25.33,-10.28,3.34,43.07,-27.24,-5.38,-14.51,-16.54,-841,2681.94,-1.18,0.53,0.6,1.24,393.99,3.79,24.06,15.17,0.93,96.36,0.01,0,0.78,3.22,0.94,0.94,10833.82,17.98,104.79,1095.98,30.61,154.43,-54.43,-88.98
유엔젤(주),072130,2015/12,2003/07/01,,1,399.06,397.12,133.91,45.16,17.84,797.16,5.58,46.83,60.26,84.86,4.87,16.3,3.1,0.05,0,-6.92,0.9,4.61,99.4,43.5,2.68,1.7,1.8,2.78,128,3119.02,-0.65,0.67,0.78,1.67,301.13,4.16,18.82,19.4,1.21,87.71,0.01,0,0.92,4.12,1.12,1.13,18101.35,29.14,188.09,5269.67,43.98,85.52,14.48,6.1
유엔젤(주),072130,2016/12,2003/07/01,,1,288.57,288.57,67.83,38.84,25.98,707.62,-32.87,51.11,59.43,79.38,8.6,-26.28,-6.18,-11.23,-392.62,-1.25,-4.23,-7.47,0,39.78,-15.65,-7.17,-7.89,-8.63,-373,2299.42,-0.73,0.5,0.61,1.26,333.34,2.93,8.6,42.45,1.09,124.39,0.01,0,0.65,3.17,0.84,0.84,10824.04,18.58,113.9,4567.97,35.67,139.43,-39.43,-43.87
유엔젤(주),072130,2017/12,2003/07/01,,1,282.82,282.82,78.4,40.55,28.65,614.47,-5.78,47.96,62.72,77.73,9.76,5.16,-12.1,-13.16,0,-2.07,-19.24,-7.23,0,42.98,-20.75,-1.25,-12.1,-14.67,-557,2418.04,-0.35,0.58,0.74,1.49,0,3.54,9.06,40.31,0,103.22,0.02,0,0.71,3.39,0.96,0.96,11454.62,22.36,123.08,9667.98,35.9,129.97,-29.97,-57.81
유엔젤(주),072130,2018/12,2003/07/01,,1,327.96,327.96,184.82,44.94,24.91,629.86,19.84,44.15,64.65,80.06,5.89,5.05,-0.12,2.5,0,-2.16,-5.29,2.95,0,46.6,5.49,6.5,3.59,4.35,156,2540.1,-0.51,0.65,0.83,1.8,0,4.21,11.85,30.79,0,86.75,0.02,0,0.77,3.64,1.03,1.03,16315.54,31.89,179.18,17140.69,48.68,85.01,14.99,11.27
유엔젤(주),072130,2019/12,2003/07/01,,1,324.16,324.16,87.36,43.41,30.33,548.95,-15.91,48.51,62.78,76.73,10.58,-20.77,-9.69,-12.85,-378.56,9.32,-4.89,-12.31,0,41.26,-19.39,-4.1,-10.58,-12.8,-433,2012.62,-0.64,0.55,0.7,1.51,0,3.72,16.32,22.37,0,98.03,0.01,0,0.65,2.79,0.86,0.86,10023.75,21.7,100.7,11975.23,37.74,133.23,-33.23,-51.36
유엔젤(주),072130,2020/12,2003/07/01,,1,349.32,349.32,149.88,47.46,37.11,553.02,10.4,45.93,66.5,72.93,9.37,1.9,5.13,0.74,0,-7.78,-5.39,11.36,0,49.15,-4.27,3.1,-2.44,-1.67,-53,2050.96,-0.51,0.57,0.76,1.62,0,4.89,28.44,12.83,0,74.68,0.02,0,0.68,2.83,0.88,0.88,13226.04,27.23,144.08,23179.18,48.87,102.4,-2.4,-8.74
유엔젤(주),072130,2021/12,2003/07/01,,1,607.18,597.83,135.07,56.74,18.22,791.38,22.25,37.91,67.93,84.59,5.82,9.68,27.07,43.1,0,-38.19,21.65,29.81,0,51.45,49.21,6.19,26.49,33.1,1271,2249.4,-0.44,0.54,0.68,1.65,91.95,8.26,36.25,10.07,3.97,44.17,0.03,0.02,0.66,4,0.8,0.81,29016.48,47.02,638.61,90792.83,97.76,50.31,49.69,50.34
유엔젤(주),072130,2022/12,2003/07/01,,1,744.57,730.16,158.86,55.13,13.47,815.12,10.72,41.2,63.69,88.13,3.3,1.22,-1.12,3,-84.97,3.27,11.96,-7.3,16.5,49.74,7.35,2.12,3.6,4.16,185,2276.91,-1.23,0.49,0.57,1.43,42.99,9.34,41.6,8.77,8.49,39.06,0.03,0.09,0.65,5.21,0.74,0.76,18298.92,29.99,410.31,41188.73,60.91,82.18,17.82,12.06
율촌화학(주),008730,2011/12,1988/08/30,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
율촌화학(주),008730,2012/12,1988/08/30,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
율촌화학(주),008730,2013/12,1988/08/30,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
율촌화학(주),008730,2014/12,1988/08/30,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
율촌화학(주),008730,2015/12,1988/08/30,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
율촌화학(주),008730,2016/12,1988/08/30,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
율촌화학(주),008730,2017/12,1988/08/30,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
율촌화학(주),008730,2018/12,1988/08/30,,1,105.7,77.41,6.31,1.82,82.69,2273.98,7.5,121.1,33.71,54.74,26.85,0,0,0,0,0,0,0,0,11.51,3.01,2.95,2.4,4.38,593,19748.81,0.43,0.8,1.46,1.2,8.84,3.76,8.82,41.37,41.29,97.11,0.01,0.26,1.22,1.27,2.37,3.23,122301.9,19.91,34.47,107.2,24.97,62.17,37.83,12.04
율촌화학(주),008730,2019/12,1988/08/30,,1,160.44,115.59,13.07,12.95,77.35,2314.39,7.08,116.39,34.37,56.39,26.92,3.44,-1.26,1.78,23.76,-3.57,-2.24,0.67,5.16,13.16,3.59,4.38,2.98,5.37,734,20428.12,0.57,0.83,1.49,1.26,8.91,3.97,9.57,38.16,40.95,92.04,0.01,0.3,1.37,1.34,2.44,3.36,135651.43,22.37,40.63,137.38,26.78,58.41,41.59,13.43
율촌화학(주),008730,2020/12,1988/08/30,,1,137.31,103.85,20.72,9.72,76.43,2352.7,9.25,113.32,35.77,56.68,24.67,2.77,1.13,1.66,10.79,0.78,-1.03,5.26,-8.24,13.47,3.88,4.46,3.31,5.85,814,20994.14,0.48,0.85,1.51,1.31,9.32,4.18,10.08,36.21,39.17,87.32,0.01,0.29,1.45,1.4,2.43,3.29,140769.29,22.95,43.49,148.46,27.04,60.77,39.23,14.33
율촌화학(주),008730,2021/12,1988/08/30,,1,158.65,117.22,17.29,14.92,92.66,2342.02,3.32,114.9,40.36,51.91,30.22,3.47,8.7,-0.45,-58.11,0.86,0.94,22.64,31.41,9.86,1.57,1.79,1.32,2.44,341,21723.15,0.54,0.84,1.55,1.36,8.71,4.38,9.49,38.48,41.91,83.26,0.01,0.28,1.32,1.43,2.21,2.95,126646.53,19,36.72,104.61,23.51,61.51,38.49,6.67
율촌화학(주),008730,2022/12,1988/08/30,,1,170.19,111,26.98,14.99,95.66,2259.09,-1.25,124.56,36.34,51.11,31.68,-5.53,-2.04,-3.54,0,1.23,4.57,-11.8,17.48,7.86,-0.82,-0.59,-0.63,-1.22,-167,20521.94,0.57,0.77,1.5,1.25,6.66,4.33,8.52,42.85,54.79,84.36,0.01,0.4,1.25,1.34,2.01,2.88,104095.61,15.94,30.37,85.38,20.45,71.04,28.96,-3.99
이건산업(주),008250,2011/12,1988/10/21,,1,85.35,51.05,10,-6.04,202.92,332.08,0.88,196.39,35.17,33.01,46.94,0.47,-0.18,-3.75,0,2.5,2.44,-4.68,-3.84,16.71,-1.79,3.53,-1.05,-3.16,-535,29576.5,5.8,0.59,1.75,0.92,4.08,3.63,10.07,36.24,89.49,100.43,0.01,0,0.77,1.42,1.63,2.72,41037.6,10.97,26.17,98.1,18.65,61.64,38.36,-9.62
이건산업(주),008250,2012/12,1988/10/21,,1,84.07,53.03,9.15,-6.41,184.24,313.16,2.24,188.04,33.85,35.18,44,11.95,-5.91,-0.89,0,-3.06,-3.99,-9.45,-16.83,17.71,1.85,6.38,1.25,3.42,564,31504.4,3.54,0.68,1.99,1.04,5.09,4.2,11.97,30.49,71.78,86.87,0.01,0,0.9,1.6,1.96,3.2,44071.82,12.52,28.99,101.26,17.89,44.97,55.03,10.32
이건산업(주),008250,2013/12,1988/10/21,,1,125.41,79.66,30.17,7.26,134.55,306.19,2.78,150.46,35.85,42.64,38.18,-7.23,8.63,10.95,144.32,8.43,5.34,15.07,13.69,19.99,4.59,6.47,2.86,7.96,1204,25720.24,3.43,0.62,1.59,0.96,4.86,4.22,13.48,27.08,75.07,86.5,0.01,0,0.9,1.44,1.78,2.82,55185.33,14.43,33.48,131.84,24.15,49.37,50.63,19.03
이건산업(주),008250,2014/12,1988/10/21,,1,110.07,63.62,18.3,2.87,164.89,337.92,4.15,181.79,31.37,37.75,41.27,7.65,10.26,16.33,18.85,21.5,17.96,-3.52,11.61,20.65,5.27,6.65,3.22,8.31,1328,26337.71,2.34,0.61,1.53,0.92,4.65,4.91,12.04,30.31,78.52,74.32,0.01,0,0.99,1.35,1.83,3.01,60066.13,14.24,29.99,100.62,24.42,48.13,51.87,21.57
이건산업(주),008250,2015/12,1988/10/21,,1,91.14,53.3,11.16,-2.82,191.46,338.1,3.39,206.88,29.02,34.31,42.63,8.84,10.87,0.27,-86.19,20.14,14.67,2.56,0.91,16.98,0.93,4.99,0.56,1.07,180,28622.25,0.66,0.6,1.68,0.86,4.77,5.24,9.81,37.22,76.45,69.72,0.01,4.91,1,1.21,2,3.44,50603.09,10.82,21.03,62.57,18.9,63.24,36.76,4.95
이건산업(주),008250,2016/12,1988/10/21,,1,67.47,41.55,11,-13.59,190.77,342.07,1.74,208.81,28.19,34.39,42.39,8.44,0.81,1.18,-62.04,0.72,1.99,-2.09,-9.41,15.6,0.17,3.94,0.1,0.4,68,30974.58,3.27,0.62,1.8,0.87,5.41,5.78,9.44,38.66,67.49,63.19,0.01,0.57,0.95,1.2,2.16,3.6,58423.43,12.39,24.11,70.25,20.12,58.29,41.71,0.83
이건산업(주),008250,2017/12,1988/10/21,,1,67.67,43.3,7.39,-13.17,186.47,325.02,2.45,207.49,27.57,34.91,36.41,2.87,-6.81,-4.99,733.95,-5.79,-6,-8.85,-14.56,14.46,1.82,3.56,1.2,3.41,570,31862.9,2.14,0.66,1.89,0.91,6.31,5.67,7.38,49.47,57.83,64.35,0.01,0.22,0.95,1.27,2.35,3.75,57488.58,13.09,25.18,78.97,19.25,50.48,49.52,9.47
이건산업(주),008250,2018/12,1988/10/21,,1,69.97,40.94,12.48,-11.53,140.57,327.1,4.03,175.97,26.85,41.57,28.84,13.71,-1.17,17.59,15.77,-2.86,-0.19,-3.74,10.92,14.59,1.92,5.49,1.49,3.73,648,36230.88,1.68,0.78,2.03,1.07,7.39,6.93,7.67,47.56,49.42,52.69,0.02,0.15,1.16,1.51,2.86,4.66,62138.32,14.31,28.02,92.34,18.3,52.13,47.87,10.48
이건산업(주),008250,2019/12,1988/10/21,,1,64.71,40.01,8.95,-12.88,136.8,325.88,1.78,180.86,23.62,42.23,34.89,-17.65,-2.66,-0.37,-87.36,2.02,1.64,-14.38,-21.23,12.48,0.36,2.29,0.24,0.44,73,25534.48,1.85,0.65,1.56,0.87,6.47,6.73,8.38,43.55,56.42,54.27,0.01,0.21,1.04,1.25,2.58,4.3,58591.99,13.86,26.07,90.78,20.95,61.77,38.23,1.74
이건산업(주),008250,2020/12,1988/10/21,,1,70.63,42.46,7.79,-9.11,122.16,315,1.38,173.48,21.91,45.01,35.03,-8.13,-9.31,-3.34,115.75,-13.62,-7.28,-15.88,-12.09,12.61,0.66,1.49,0.42,0.96,158,23458.82,1.54,0.64,1.46,0.83,7.18,6.93,10.67,34.21,50.85,52.69,0.01,0.29,1.12,1.22,2.8,4.58,50787.37,13.25,26.06,90.02,19.77,60.04,39.96,3.32
이건산업(주),008250,2021/12,1988/10/21,,1,77.51,45.08,11.44,-8.07,120.87,346.65,9.67,159.45,27.81,45.28,34.13,7.74,9.41,10.05,591.85,-4.48,1.15,38.86,45.66,21.91,4.21,8.05,2.91,6.44,1091,25275.21,1.23,0.69,1.53,0.92,6.73,7.64,13.51,27.02,54.24,47.8,0.01,1.16,1.18,1.45,2.76,4.68,69254.02,16.52,37.9,132.14,25.02,45.89,54.11,16.84
이건산업(주),008250,2022/12,1988/10/21,,1,99.61,55.57,15.79,-0.12,120.8,366.22,3.92,154.05,30.23,45.29,33.86,18.96,5.61,5.64,-54.08,0.86,2.06,14.83,21.35,18.21,1.63,4.54,1.24,2.74,501,30068.59,1.46,0.76,1.69,1.08,6.1,7.74,15.03,24.28,59.84,47.15,0.01,0,1.23,1.76,2.63,4.62,68491.17,15.47,36.94,135.21,20.8,52.14,47.86,7.82
이구산업(주),025820,2011/12,1995/08/18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이구산업(주),025820,2012/12,1995/08/18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이구산업(주),025820,2013/12,1995/08/18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이구산업(주),025820,2014/12,1995/08/18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이구산업(주),025820,2015/12,1995/08/18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이구산업(주),025820,2016/12,1995/08/18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이구산업(주),025820,2017/12,1995/08/18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이구산업(주),025820,2018/12,1995/08/18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이구산업(주),025820,2019/12,1995/08/18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이구산업(주),025820,2020/12,1995/08/18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이구산업(주),025820,2021/12,1995/08/18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이구산업(주),025820,2022/12,1995/08/18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이연제약(주),102460,2011/12,2010/06/10,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이연제약(주),102460,2012/12,2010/06/10,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이연제약(주),102460,2013/12,2010/06/10,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이연제약(주),102460,2014/12,2010/06/10,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이연제약(주),102460,2015/12,2010/06/10,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이연제약(주),102460,2016/12,2010/06/10,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이연제약(주),102460,2017/12,2010/06/10,,1,1044.67,904.54,3.42,50.27,32.4,2619.73,54.14,58.79,55.59,75.53,11.7,0,0,0,0,0,0,0,0,57.54,10.21,5.85,4.43,5.87,768,7528.51,-0.64,0.43,0.57,0.98,5.82,2.54,36.39,10.03,62.7,143.9,0.01,0,0.71,6.1,0.78,0.9,43606.11,14.99,235.42,3585.19,34.54,59.53,40.47,29.55
이연제약(주),102460,2018/12,2010/06/10,,1,527.98,479.05,20.65,60.01,34.51,2665.75,4.58,34.94,74.03,74.35,11.63,-2.58,4.24,1.76,-89.58,171.24,-39.03,38.8,-4.11,55.71,1.09,1.53,0.45,0.61,81,7333.95,-1.25,0.41,0.55,1.18,5.79,2.49,34.37,10.62,63.04,146.44,0.01,0,0.55,3.2,0.64,0.72,33559.84,11.07,173.57,2909.31,27.29,96.52,3.48,4
이연제약(주),102460,2019/12,2010/06/10,,1,398.33,325.65,17.63,35.9,23.48,2626.12,67.9,64.28,47.94,80.99,12.26,6.97,-9.46,-1.49,342.45,90.8,81.47,-41.37,15.43,56.45,4.51,3.34,2.06,2.68,359,7844.83,-1.3,0.46,0.59,1.19,5.87,2.78,33.7,10.83,62.15,131.32,0.01,0,0.61,1.61,0.74,0.85,43542.12,15.86,220.14,3420.69,33.1,77.78,22.22,13.64
이연제약(주),102460,2020/12,2010/06/10,,1,241.57,183.24,25.02,21.73,38.04,2620.25,23.31,86.85,37.08,72.44,18.71,-1.16,15.71,4.49,-35.3,54.64,39.85,-10.5,18.46,55.82,2.96,1.61,1.3,1.71,226,7753.97,-0.34,0.44,0.57,0.76,4.96,3.03,31.38,11.63,73.6,120.28,0.01,0,0.79,0.95,1.04,1.32,44677.39,14.07,196.26,3285.71,34.36,82.2,17.8,8.6
이연제약(주),102460,2021/12,2010/06/10,,1,346.93,291.29,140.5,24.54,94.9,2651.42,33.63,127.7,34.48,51.31,43.37,9.82,50.49,6.58,44.03,68.24,56.72,39.93,-7.05,55.63,3.88,1.07,1.39,2.33,305,7934.22,-0.29,0.36,0.6,0.56,5.21,3.55,32.09,11.37,70.12,102.77,0.01,0,0.75,0.64,1.01,1.25,47834.1,10.01,217.41,4647.36,33.5,78.89,21.11,11.58
이연제약(주),102460,2022/12,2010/06/10,,1,227.33,164.54,33.47,12.6,95.63,2678.75,78.83,151.63,22.49,51.12,43.37,7.87,1.4,1.03,34.25,20.9,19.96,-33.86,13.91,53.06,4.83,2.2,1.54,3.02,415,8327.06,-0.57,0.32,0.62,0.45,5.45,3.74,32.35,11.28,66.99,97.48,0.01,0,0.83,0.5,1.13,1.42,50474.74,10.41,219.74,1854.78,32.77,79.05,20.95,14.73
이화산업(주),000760,2011/03,1994/04/29,,1,113.22,91.18,9.78,2.67,31.88,667.49,3.71,101.69,22.89,75.83,18.06,13.19,21.91,137.35,-22.38,-89.44,22.04,21.46,31.51,19.13,11.05,4.66,3.17,11.2,2656,25921.23,3.42,0.29,0.38,0.37,6.65,2.35,28.02,13.03,54.87,155.52,0.01,0,0.67,0.64,1.25,1.54,19137.78,6.88,88.43,7322.27,26.37,28.59,71.41,41.91
이화산업(주),000760,2012/03,1994/04/29,,1,108.48,85.5,8.95,1.72,32.51,670.08,0.91,103.31,22.03,75.47,18.17,0,0,0,0,0,0,0,0,17.81,-0.42,1.34,-0.11,-1.3,-435,25314.14,4.19,0.26,0.34,0.33,5.49,2.25,25.08,14.55,66.44,162.16,0,0,0.61,3.33,1.16,1.48,11498.52,4.16,53.96,5605.92,16.22,51.03,48.97,-2.61
이화산업(주),000760,2013/03,1994/04/29,,1,90.83,77.25,8.66,-2.27,50.87,760.26,0.34,116.97,22.47,66.28,27.74,0,0,0,0,0,0,0,0,19.3,-10.22,0.71,-2.63,0.99,374,25500.47,2.74,0.26,0.39,0.33,7.66,2.38,30.29,12.05,47.65,153.07,0.01,0,0.54,3.47,1.14,1.35,3818.5,1.38,18.57,2522.73,5.35,167.29,-67.29,-191.11
이화산업(주),000760,2014/03,1994/04/29,,1,100.86,75.61,14.3,0.16,47.97,736.56,-0.38,120.12,18.82,67.58,25.25,11.25,-3.43,-3.12,0,-1.41,1.11,-19.09,35.53,19.17,-3.64,-0.31,-1.06,-3.22,-1207,28369.6,3.86,0.29,0.44,0.37,7.24,2.88,29.06,12.56,50.44,126.88,0.01,0,0.69,3.89,1.41,1.75,7978.32,2.98,39.36,8158.71,10.04,84.45,15.55,-36.22
이화산업(주),000760,2015/03,1994/04/29,,1,150.95,118.16,28.59,6.61,45.63,782.45,0.01,117.11,19.59,68.67,25.17,4.44,1.96,6.23,0,-59.41,1,6.1,-7.94,17.67,8.78,0.19,2.69,6.74,2560,29628.6,2.45,0.31,0.45,0.38,6.84,3.34,30.83,11.84,53.38,109.31,0.01,0,0.88,5.82,1.6,2.08,19104.81,6.99,232.16,32342.67,23.03,35.27,64.73,38.13
