회사명,거래소코드,회계년도,상장일,상장폐지일,소속코드,유동비율,당좌비율,현금비율,순운전자본비율,부채비율,자기자본배율,이자보상배율(이자비용),비유동비율,유동자산구성비율,자기자본구성비율,차입금의존도,매출액증가율,총자본증가율,자기자본증가율,순이익증가율,유형자산증가율,비유동자산증가율,유동자산증가율,재고자산증가율,매출액총이익률,매출액순이익률,총자본사업이익률,총자본순이익률,자기자본순이익률,1주당순이익,1주당매출액,금융비용 대 총비용비율,총자본회전률,자기자본회전률,비유동자산회전률,재고자산회전률,매출채권회전률,매입채무회전률,매입채무회전기간,재고자산회전기간,매출채권회전기간,1회전기간,운전자본회전률,순운전자본회전률,유형자산회전율,유동자산회전률,당좌자산회전률,부가가치,총자본투자효율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,자본분배율,이윤분배율,폐지사유
남해화학(주),25860,2022/12,1995/11/10,,1,171.08,64.23,6.93,28.46,72.97,1029.87,6.83,54.5,68.49,57.81,20.43,49.43,25.56,9.46,118.15,33.07,31.82,22.87,42.11,8.03,2.17,8.27,5.81,9.65,986.0,43671.83,0.22,2.68,4.37,8.67,6.59,14.91,26.61,13.72,55.35,24.47,0.02,0.0,2.53,11.27,3.87,9.36,147892.24,16.38,87.85,305.09,6.82,41.62,58.38,31.85,
네이버(주),35420,2011/12,2008/11/28,,1,268.61,268.61,87.51,37.86,50.37,6555.64,52.88,59.67,60.32,66.5,9.31,18.82,20.63,19.17,-4.88,15.62,11.97,27.09,0.0,0.0,21.31,30.22,20.84,31.02,10134.0,44076.86,-1.49,0.98,1.46,2.38,0.0,10.4,19.72,18.51,0.0,35.09,0.06,0.0,1.22,5.93,1.66,1.66,608605.67,25.65,160.41,628.38,28.69,0.0,0.0,74.29,
네이버(주),35420,2012/12,2008/11/28,,1,269.44,269.44,61.27,37.36,53.78,7880.68,75.23,62.43,59.4,65.03,11.27,12.63,23.37,20.21,21.35,47.34,26.22,21.5,0.0,0.0,22.79,28.07,20.54,31.44,12422.0,49645.5,-1.81,0.9,1.37,2.24,0.0,10.28,36.7,9.95,0.0,35.51,0.04,0.0,1.1,5.03,1.51,1.51,699307.61,23.89,128.53,548.72,29.27,0.0,0.0,77.85,
네이버(주),35420,2013/12,2008/11/28,,1,160.52,160.52,52.29,18.67,82.86,8927.17,77.54,92.3,49.53,54.69,13.04,-3.24,-7.84,-22.42,247.47,39.95,14.58,-23.17,0.0,0.0,81.98,19.53,67.39,112.69,50227.0,55292.93,-0.96,0.82,1.37,1.81,0.0,9.77,0.0,0.0,0.0,37.38,0.03,0.1,1.02,3.41,1.5,1.5,1139597.85,42.24,157.38,737.38,49.29,48.19,51.81,166.31,
네이버(주),35420,2014/12,2008/11/28,,1,180.05,178.52,66.86,25.48,88.85,10897.18,132.42,80.6,57.32,52.95,13.43,19.31,25.83,22.07,-76.05,13.82,6.39,45.63,0.0,0.0,16.38,25.93,14.83,27.82,15277.0,83684.91,-1.18,0.91,1.69,1.96,334.02,10.13,0.0,0.0,1.09,36.05,0.03,0.0,1.06,3.26,1.68,1.69,1424276.78,41.96,158.24,925.32,51.63,43.62,56.38,31.72,
네이버(주),35420,2015/12,2008/11/28,,1,156.76,155.84,48.31,21.79,93.25,12890.48,132.71,76.95,60.18,51.75,15.22,17.86,29.21,18.29,14.15,-4.12,20.56,35.65,-6.11,0.0,15.9,20.62,13.29,26.46,17619.0,98631.46,-1.28,0.84,1.6,2.04,203.05,9.04,0.0,0.0,1.8,40.39,0.02,0.0,0.88,3.68,1.42,1.43,1686564.55,38.45,195.59,1288.2,51.88,48.4,51.6,30.65,
네이버(주),35420,2016/12,2008/11/28,,1,232.82,232.25,95.69,37.61,54.27,21811.02,181.54,52.56,65.93,64.82,5.92,23.73,45.25,69.2,44.45,-0.06,24.29,59.13,-33.28,0.0,18.87,21.3,14.11,26.2,25746.0,122035.88,-1.23,0.75,1.26,2.05,311.19,9.13,0.0,0.0,1.17,39.99,0.02,0.0,0.78,4.66,1.18,1.18,2286248.18,35.89,274.06,1639.36,56.83,42.17,57.83,33.2,
네이버(주),35420,2017/12,2008/11/28,,1,207.76,206.19,82.84,30.94,51.16,28895.38,2073.92,60.98,59.66,66.16,5.12,16.3,25.88,32.48,3.15,33.22,49.03,13.91,249.93,0.0,16.46,17.05,10.7,18.5,26562.0,141932.3,-1.31,0.65,0.99,1.73,201.01,8.53,0.0,0.0,1.82,42.79,0.02,0.0,0.71,4.65,1.04,1.05,2456815.74,30.64,229.1,879.35,52.51,40.77,59.23,31.35,
네이버(주),35420,2018/12,2008/11/28,,1,205.58,203.39,126.84,27.99,66.09,31795.23,68.68,75.57,54.5,60.21,11.75,19.42,23.22,10.04,-16.05,26.72,38.97,12.57,58.66,0.0,11.24,11.11,7.02,12.97,4437.0,169491.82,-0.79,0.62,0.99,1.45,119.32,9.26,0.0,0.0,3.06,39.43,0.02,0.01,0.74,4.29,1.1,1.11,2832074.22,28.66,215.2,593.96,50.69,48.18,51.82,22.17,
네이버(주),35420,2019/12,2008/11/28,,1,149.58,148.12,99.14,15.21,89.11,35223.03,20.35,102.34,45.89,52.88,16.96,18.02,24.47,10.78,-10.14,9.54,48.05,4.79,-4.05,0.0,6.02,6.72,3.58,10.56,4006.0,40005.24,-0.01,0.59,1.06,1.18,117.16,22.52,0.0,0.0,3.12,16.21,0.05,0.01,0.76,4.32,1.2,1.21,3154271.84,25.65,220.49,615.32,47.84,54.77,45.23,12.58,
네이버(주),35420,2020/12,2008/11/28,,1,133.28,133.22,20.23,15.47,106.1,44700.37,56.09,78.37,61.98,48.52,5.13,-19.55,38.33,26.91,71.87,5.53,-2.8,86.84,-92.12,0.0,15.93,8.56,5.77,15.21,6877.0,32182.74,-0.42,0.36,0.72,0.81,178.41,0.0,0.0,0.0,2.05,0.0,0.49,0.01,0.38,3.23,0.66,0.66,3085570.23,18.14,239.55,609.63,58.17,36.42,63.58,27.39,
네이버(주),35420,2021/12,2008/11/28,,1,140.9,140.74,70.89,4.76,40.22,142801.73,29.35,117.21,16.41,71.32,11.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.69,4.2,48.91,70.06,110854.0,41504.07,-0.72,0.2,0.28,0.24,1110.38,0.0,0.0,0.0,0.33,0.0,3.04,0.0,0.72,3.23,1.23,1.23,4087285.91,12.13,297.76,712.3,59.95,37.8,62.2,403.14,
네이버(주),35420,2022/12,2008/11/28,,1,117.5,117.34,49.71,2.83,44.56,137999.07,18.2,117.1,19.0,69.18,12.38,20.57,0.62,-3.36,-95.39,16.41,-2.5,16.49,40.91,0.0,8.19,4.18,1.99,3.29,5007.0,50107.43,-0.43,0.24,0.35,0.3,1111.44,0.0,0.0,0.0,0.33,0.0,3.05,0.0,0.77,3.6,1.37,1.38,3397979.3,10.02,171.82,626.74,41.34,51.58,48.42,19.81,
넥센타이어(주),2350,2011/12,1976/05/19,,1,96.96,60.38,12.27,-1.2,236.65,1071.98,7.49,207.21,38.45,29.7,49.08,24.49,51.11,16.9,-18.12,59.65,52.53,48.88,49.34,24.08,6.14,7.76,5.55,16.74,878.0,14099.31,0.5,0.9,2.73,1.48,6.21,6.77,22.5,16.22,58.8,53.93,0.01,0.0,1.17,1.62,2.34,3.75,336157.54,17.67,49.17,93.44,23.51,48.59,51.41,26.11,
넥센타이어(주),2350,2012/12,1976/05/19,,1,106.77,65.42,7.07,2.13,200.35,1285.89,5.61,199.31,33.64,33.29,49.19,18.93,7.02,19.95,51.99,16.25,15.38,-6.37,-3.88,26.72,7.84,9.32,6.77,21.47,1335.0,16768.06,1.55,0.86,2.74,1.35,6.28,6.05,26.07,14.0,58.08,60.33,0.01,0.0,1.21,1.45,2.4,3.89,486557.85,23.9,40.84,74.31,28.61,45.84,54.16,27.42,
넥센타이어(주),2350,2013/12,1976/05/19,,1,105.73,67.84,9.53,1.73,188.56,1504.38,4.74,196.34,31.96,34.66,49.58,1.62,12.97,16.99,-8.07,17.65,15.84,7.32,-0.7,28.29,7.17,8.49,5.72,16.68,1227.0,17040.38,1.85,0.8,2.34,1.19,6.54,6.04,29.81,12.24,55.82,60.39,0.01,0.0,1.25,1.26,2.43,3.88,549525.59,23.89,41.75,80.43,31.8,46.49,53.51,22.56,
넥센타이어(주),2350,2014/12,1976/05/19,,1,125.95,82.56,9.15,5.95,170.78,1735.91,6.49,192.56,28.89,36.93,46.3,1.77,9.89,17.03,4.78,14.86,14.85,-0.67,-4.51,31.9,7.38,8.9,5.38,14.93,1273.0,17190.81,1.56,0.73,2.03,1.05,6.83,6.22,25.61,14.25,53.43,58.71,0.01,0.0,1.28,1.1,2.4,3.7,587899.07,23.26,39.33,76.53,33.43,49.46,50.54,22.09,
넥센타이어(주),2350,2015/12,1976/05/19,,1,137.93,94.59,18.08,8.53,149.59,1920.46,6.74,172.15,31.03,40.07,41.65,4.47,2.12,10.63,-2.55,-0.61,-0.96,9.69,0.05,33.69,6.92,9.06,4.98,12.81,1234.0,17854.06,1.55,0.72,1.87,1.03,7.3,6.14,24.22,15.07,49.97,59.47,0.01,0.0,1.37,1.08,2.4,3.58,655800.56,25.41,42.06,79.55,35.69,49.01,50.99,19.38,
넥센타이어(주),2350,2016/12,1976/05/19,,1,151.39,106.5,22.53,10.99,117.66,2231.96,9.88,147.18,32.38,45.94,31.99,3.11,1.44,16.22,38.78,-2.65,-0.56,5.87,-0.11,36.25,9.29,9.76,6.77,15.66,1713.0,18410.21,1.12,0.73,1.69,1.07,7.53,6.01,20.5,17.8,48.45,60.71,0.01,0.0,1.36,1.13,2.3,3.31,727988.39,27.81,47.64,91.31,38.42,47.43,52.57,24.17,
넥센타이어(주),2350,2017/12,1976/05/19,,1,140.93,99.15,17.9,9.5,108.67,2469.31,9.48,140.45,32.69,47.92,30.89,3.7,6.73,11.93,-28.09,7.2,6.23,7.76,7.75,32.43,6.38,7.06,4.63,9.88,1226.0,19003.22,0.74,0.73,1.55,1.08,7.53,5.99,17.67,20.66,48.5,60.94,0.01,0.0,1.32,1.15,2.23,3.17,698138.85,24.99,47.48,92.83,35.53,52.24,47.76,17.96,
넥센타이어(주),2350,2018/12,1976/05/19,,1,154.9,107.08,21.69,10.75,127.02,2634.36,9.49,158.15,30.33,44.05,36.86,0.98,16.04,6.68,-17.13,20.55,20.11,7.67,12.11,28.32,5.22,6.24,3.43,7.5,1008.0,19045.95,0.7,0.66,1.43,0.96,6.91,5.65,16.35,22.33,52.84,64.61,0.01,0.0,1.25,1.02,2.09,3.0,686875.5,21.18,50.15,97.92,34.62,54.23,45.77,15.07,
넥센타이어(주),2350,2019/12,1976/05/19,,1,176.02,113.71,23.81,13.68,120.56,2873.8,9.97,150.68,31.68,45.34,35.58,1.93,5.98,9.09,14.17,2.88,3.93,10.68,26.92,30.49,5.86,6.42,3.55,7.94,1153.0,19414.22,0.71,0.61,1.35,0.88,5.87,5.74,15.62,23.36,62.17,63.56,0.01,0.0,1.22,0.94,1.95,2.92,774299.46,22.53,37.99,87.1,38.29,52.64,47.36,15.3,
넥센타이어(주),2350,2020/12,1976/05/19,,1,156.54,111.35,33.92,12.24,128.91,2853.16,2.16,151.32,33.9,43.69,39.48,-16.03,3.06,-0.72,0.0,-4.25,-0.28,10.26,-10.08,25.81,-0.98,1.3,-0.48,-1.09,-162.0,16301.84,0.69,0.49,1.09,0.72,4.64,4.94,16.0,22.81,78.66,73.84,0.01,0.0,0.92,0.79,1.48,2.18,579303.31,16.36,28.08,63.94,34.11,67.84,32.16,-2.86,
넥센타이어(주),2350,2021/12,1976/05/19,,1,141.69,93.97,30.94,11.36,138.97,2950.37,0.23,146.72,38.6,41.85,36.07,22.45,7.97,3.41,0.0,-1.33,0.28,22.97,43.45,21.14,0.22,0.32,0.13,0.31,45.0,19962.08,0.55,0.56,1.32,0.89,4.93,5.6,16.83,21.69,74.04,65.22,0.01,0.0,0.93,1.0,1.55,2.27,604940.03,15.82,30.6,72.48,29.09,64.9,35.1,0.77,
넥센타이어(주),2350,2022/12,1976/05/19,,1,100.72,55.38,18.05,0.26,147.1,2937.32,-1.93,156.76,36.56,40.47,42.07,24.91,3.16,-0.44,0.0,3.2,6.6,-2.3,30.6,16.61,-1.06,-1.15,-0.71,-1.74,-268.0,24934.99,0.65,0.67,1.63,1.07,4.53,6.66,15.98,22.85,80.54,54.78,0.01,0.0,0.96,1.24,1.78,2.93,590888.85,14.98,31.67,78.49,22.75,71.65,28.35,-4.65,
넷마블(주),251270,2011/12,2017/05/12,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
넷마블(주),251270,2012/12,2017/05/12,,1,134.78,134.76,60.68,6.69,53.45,6701.6,-26.71,113.67,25.93,65.17,9.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.46,-30.88,-7.94,-16.1,-25.81,0.0,341012.34,-0.36,0.52,0.8,0.7,10584.38,6.15,44.55,8.19,0.03,59.39,0.02,0.0,1.15,17.47,2.01,2.01,15715.54,12.17,408.0,9685.77,23.35,203.85,-103.85,-132.28,
넷마블(주),251270,2013/12,2017/05/12,,1,83.27,83.26,45.07,-7.74,153.88,6154.72,6.97,156.11,38.51,39.39,26.73,98.06,46.7,-8.16,0.0,338.08,21.78,117.9,4.21,54.86,-4.97,11.76,-4.16,-5.62,-18115.0,666582.65,1.08,0.84,1.68,1.26,20531.16,7.54,33.61,10.86,0.02,48.42,0.03,0.0,1.22,12.86,2.51,2.51,50228.98,26.52,297.67,3898.94,37.68,94.07,5.93,-13.18,
넷마블(주),251270,2014/12,2017/05/12,,1,311.78,311.77,80.76,33.97,25.03,42096.5,21.61,62.49,50.02,79.98,1.77,171.82,304.64,819.56,0.0,36.59,228.91,425.56,-29.66,46.38,11.64,19.31,8.82,7.82,0.0,1583044.88,0.2,0.76,1.05,1.45,64198.63,6.15,15.27,23.91,0.01,59.3,0.03,0.0,1.09,18.15,1.59,1.59,136943.51,17.87,594.15,1487.35,37.79,45.92,54.08,30.79,
넷마블(주),251270,2015/12,2017/05/12,,1,203.46,203.34,88.3,17.35,23.52,71062.42,178.61,81.38,34.11,80.96,2.14,196.08,90.3,87.15,391.23,11.55,150.84,29.8,6263.06,45.15,15.72,20.67,15.16,14.83,0.0,72922.99,-0.38,0.96,1.2,1.6,7121.75,9.86,19.59,18.63,0.05,37.03,0.05,0.0,1.72,44.01,2.44,2.44,412849.42,28.31,1605.76,3228.42,38.48,39.86,60.14,40.85,
넷마블(주),251270,2016/12,2017/05/12,,1,171.28,170.83,64.73,15.34,49.38,17945.87,149.2,94.32,36.86,66.94,5.38,39.81,34.22,14.83,44.34,378.05,28.63,45.01,535.61,49.9,13.95,17.83,12.25,15.29,2720.0,22445.78,-0.62,0.88,1.2,1.37,1374.8,8.14,16.94,21.55,0.27,44.84,0.04,0.0,1.59,20.19,2.46,2.47,541858.86,27.68,446.08,3475.7,36.12,44.94,55.06,38.62,
넷마블(주),251270,2017/12,2017/05/12,,1,582.22,581.75,380.6,45.2,19.76,50919.46,37.76,54.4,54.57,83.5,0.07,61.65,173.2,255.95,78.07,18.29,96.55,304.51,25.06,0.0,14.88,14.77,9.88,11.17,3908.0,30544.68,-0.81,0.66,0.84,1.32,1142.82,9.05,21.16,17.25,0.32,40.31,0.04,0.0,1.06,18.08,1.33,1.33,904944.94,16.92,642.72,3880.25,37.32,40.17,59.83,39.88,
넷마블(주),251270,2018/12,2017/05/12,,1,441.33,440.77,263.82,36.88,19.37,51303.33,417.01,62.45,47.68,83.78,1.72,-16.64,1.6,1.04,-38.79,19.88,17.01,-11.23,40.12,0.0,10.63,5.49,3.99,4.36,2230.0,23734.03,-2.92,0.37,0.45,0.77,713.98,8.54,20.02,18.23,0.51,42.76,0.04,0.0,0.61,12.65,0.73,0.73,758400.61,13.96,511.91,3248.88,37.52,54.45,45.55,28.34,
넷마블(주),251270,2019/12,2017/05/12,,1,385.23,384.46,236.97,32.65,24.91,51919.34,23.1,69.83,44.09,80.06,4.59,7.79,6.87,1.77,-17.74,35.19,14.2,-1.18,55.11,0.0,7.79,4.6,3.02,3.53,1883.0,25471.57,-2.27,0.39,0.47,0.72,516.95,13.23,32.51,11.23,0.71,27.59,0.06,0.0,0.68,10.63,0.85,0.85,778540.29,13.41,530.19,3079.53,35.73,61.27,38.73,21.81,
넷마블(주),251270,2020/12,2017/05/12,,1,111.46,111.18,76.98,2.28,45.53,62986.12,11.76,113.31,22.14,68.71,14.23,14.05,41.63,21.46,100.63,79.56,97.25,-28.88,-9.78,0.0,13.6,4.25,4.82,6.35,3827.0,28962.78,-0.13,0.35,0.48,0.52,509.76,15.11,40.33,9.05,0.72,24.16,0.06,0.0,0.74,7.54,1.13,1.14,1126683.99,13.7,827.8,5563.27,45.34,47.16,52.84,30.0,
넷마블(주),251270,2021/12,2017/05/12,,1,64.22,64.09,44.29,-10.26,77.5,67378.53,4.17,144.84,18.4,56.34,23.14,0.89,29.68,7.11,-23.23,-23.71,35.9,7.79,-14.27,0.0,9.94,1.86,2.64,4.29,2933.0,29170.87,0.48,0.27,0.43,0.33,583.84,13.08,39.31,9.29,0.63,27.91,0.05,0.0,0.59,6.72,1.33,1.33,1168739.71,10.96,367.0,5905.84,46.62,54.65,45.35,21.32,
넷마블(주),251270,2022/12,2017/05/12,,1,43.48,43.35,21.93,-14.51,58.94,63532.97,-0.96,141.2,11.16,62.91,25.33,6.64,-16.21,-5.71,0.0,4.07,-8.77,-49.18,-28.46,0.0,-33.15,-0.86,-9.04,-14.56,-9998.0,31102.96,2.2,0.27,0.46,0.32,786.34,13.67,50.43,7.24,0.46,26.7,0.05,0.0,0.64,8.12,1.81,1.81,179031.3,2.0,56.7,1185.12,6.7,436.83,-336.83,-495.09,
다스코(주),58730,2011/12,2004/08/02,,1,185.78,113.31,14.38,29.65,54.52,876.55,13.28,55.29,64.22,64.72,15.01,15.68,15.38,4.83,436.06,1.02,11.29,17.79,22.33,16.12,3.97,6.03,3.81,5.88,273.0,6640.25,0.16,0.96,1.45,2.64,3.93,2.9,11.81,30.91,92.82,125.65,0.01,0.0,0.99,3.71,1.51,2.45,13319.7,14.66,61.08,259.48,16.37,57.55,42.45,24.23,
다스코(주),58730,2012/12,2004/08/02,,1,218.35,135.81,11.16,33.86,41.12,986.24,17.92,52.96,62.47,70.86,16.26,25.15,0.85,12.44,119.82,19.37,1.58,0.42,-7.24,17.23,7.08,9.98,8.09,12.03,613.0,8310.26,0.0,1.14,1.7,3.06,4.64,3.31,25.96,14.06,78.66,110.25,0.01,0.0,1.21,4.31,1.83,3.01,19104.39,21.36,81.64,350.93,18.77,43.64,56.36,37.7,
다스코(주),58730,2013/12,2004/08/02,,1,185.97,117.62,21.49,29.26,52.35,1090.29,16.08,55.93,63.29,65.64,15.72,6.33,20.51,11.63,4.87,12.84,17.88,22.09,18.7,19.79,6.98,9.54,7.66,11.27,657.0,8813.67,0.24,1.1,1.61,2.96,4.69,3.36,36.25,10.07,77.86,108.5,0.01,0.0,1.16,3.96,1.74,2.78,22332.82,20.72,77.48,259.84,20.63,44.14,55.86,33.82,
다스코(주),58730,2014/12,2004/08/02,,1,206.46,127.18,14.83,28.57,38.16,1153.78,26.31,61.6,55.41,72.38,12.79,3.04,-1.44,8.68,-16.06,19.85,19.7,-13.71,-9.84,18.14,5.68,8.15,5.93,8.59,510.0,8870.77,0.01,1.04,1.51,2.57,4.68,3.47,27.05,13.49,77.99,105.23,0.01,0.0,1.16,3.5,1.76,2.81,20117.35,18.94,61.0,175.09,18.04,44.17,55.83,31.52,
다스코(주),58730,2015/12,2004/08/02,,1,192.13,134.69,35.12,31.07,52.35,1261.0,30.45,53.63,64.8,65.64,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,6.23,8.29,6.55,9.99,674.0,10585.99,0.04,1.05,1.6,2.99,5.43,3.54,18.39,19.85,67.26,103.12,0.01,0.0,1.07,3.99,1.62,2.31,26166.72,20.32,80.71,254.33,19.33,46.11,53.89,32.24,
다스코(주),58730,2016/12,2004/08/02,,1,197.83,143.4,30.13,27.21,51.03,1302.56,35.4,67.92,55.03,66.21,13.7,16.06,21.99,23.2,46.07,49.18,55.83,3.6,-4.66,20.82,7.83,11.49,8.61,13.08,866.0,10868.36,-0.1,1.1,1.67,2.71,6.45,3.86,24.06,15.17,56.6,94.67,0.01,0.0,1.22,3.71,1.85,2.59,33580.07,21.38,83.37,320.46,21.37,44.15,55.85,36.66,
다스코(주),58730,2017/12,2004/08/02,,1,156.7,93.9,11.76,23.07,86.96,1510.3,32.36,67.77,63.75,53.49,19.7,42.03,43.8,16.17,51.35,15.73,15.92,66.59,142.66,22.5,8.36,11.18,9.74,16.59,1214.0,14496.71,0.14,1.17,1.99,2.93,5.48,4.01,31.32,11.65,66.65,91.1,0.01,0.0,1.22,4.08,1.94,3.0,47547.46,21.05,83.73,286.14,21.3,39.22,60.78,39.22,
다스코(주),58730,2018/12,2004/08/02,,1,169.68,117.6,20.26,24.69,67.65,1583.82,15.59,66.86,60.12,59.65,18.95,7.89,-5.97,4.87,-2.62,-2.57,3.46,-11.32,-32.09,16.98,7.54,9.0,8.29,14.67,1181.0,15636.66,0.42,1.1,1.95,2.89,4.97,3.77,29.1,12.54,73.45,96.88,0.01,0.0,1.1,4.16,1.77,2.76,45855.42,21.59,81.36,308.0,19.04,39.32,60.68,39.6,
다스코(주),58730,2019/12,2004/08/02,,1,148.66,102.66,20.0,18.36,74.11,1541.48,2.99,76.44,56.1,57.43,20.88,-10.21,1.08,-2.67,-89.58,-1.44,11.27,-5.67,-4.91,14.04,0.87,1.62,0.88,1.51,125.0,14039.59,0.29,1.01,1.73,2.42,5.66,3.73,26.21,13.92,64.54,97.77,0.01,0.0,1.07,3.81,1.74,2.52,31539.13,14.69,56.86,242.43,14.59,68.76,31.24,5.99,
다스코(주),58730,2020/12,2004/08/02,,1,137.01,111.53,26.62,12.71,108.88,1475.39,-4.63,110.59,47.06,47.87,36.9,3.82,16.22,-4.29,0.0,57.86,40.16,-2.51,-41.4,6.53,-3.51,-2.97,-3.4,-6.54,-531.0,14576.53,0.53,0.97,1.85,1.98,7.6,3.68,27.15,13.44,48.06,99.28,0.01,0.0,1.11,3.09,1.89,2.51,22205.97,8.9,28.38,106.37,9.89,106.65,-6.65,-35.52,
다스코(주),58730,2021/12,2004/08/02,,1,129.56,95.67,16.98,12.14,138.16,1398.94,1.3,111.45,53.2,41.99,39.26,61.98,19.63,3.57,0.0,7.76,5.75,35.25,90.22,9.21,-0.16,1.73,-0.22,-2.02,-155.0,22659.84,0.79,1.33,2.97,2.68,11.47,4.71,26.82,13.61,31.81,77.5,0.01,0.0,1.5,3.94,2.63,3.42,35996.93,12.06,40.07,135.57,9.9,72.07,27.93,-1.67,
다스코(주),58730,2022/12,2004/08/02,,1,162.36,132.12,39.34,24.7,141.66,1393.24,2.3,86.22,64.32,41.38,35.53,4.09,15.94,13.96,0.0,-20.43,-11.61,40.18,-0.19,11.01,0.59,3.8,0.69,1.16,88.0,20519.17,1.14,1.17,2.82,2.88,9.12,3.8,15.95,22.89,40.03,95.97,0.01,0.0,1.18,4.4,1.98,2.54,46700.92,13.49,61.61,256.46,12.34,59.16,40.84,4.79,
대덕GDS(주),4130,2011/12,1987/07/22,2018/12/19,4,225.93,175.45,24.01,30.02,38.33,3010.42,14.14,63.83,53.85,72.29,5.79,14.97,2.5,0.02,-57.24,16.17,21.86,-9.78,-11.29,7.47,3.11,4.21,3.33,4.7,761.0,22110.11,-0.82,1.07,1.46,2.52,8.27,5.94,10.15,35.96,44.12,61.47,0.01,0.25,1.33,4.33,1.86,2.41,81344.05,17.13,66.92,137.93,16.18,51.42,48.58,19.19,해산 사유 발생
대덕GDS(주),4130,2012/12,1987/07/22,2018/12/19,4,325.61,266.19,25.23,45.8,29.62,3242.76,40.85,43.94,66.1,77.15,3.78,7.96,0.63,7.72,127.64,-6.9,-26.07,23.51,0.88,12.73,6.61,10.15,7.53,10.3,1852.0,23869.02,-0.94,1.14,1.52,2.85,9.46,6.13,13.61,26.83,38.6,59.59,0.01,0.51,1.39,4.51,1.9,2.38,111757.14,23.39,97.05,200.21,20.59,41.18,58.82,32.08,해산 사유 발생
대덕GDS(주),4130,2013/12,1987/07/22,2018/12/19,4,249.04,205.67,11.94,32.55,30.4,3630.52,122.64,59.48,54.38,76.69,2.42,13.59,12.63,11.96,41.54,70.47,51.55,-7.33,-11.56,13.98,8.41,13.57,10.2,13.26,2635.0,27112.97,-1.09,1.21,1.58,3.03,11.35,6.93,16.03,22.77,32.15,52.63,0.02,0.44,1.5,3.92,2.03,2.47,140570.1,26.12,76.5,172.76,22.8,36.74,63.26,36.86,해산 사유 발생
대덕GDS(주),4130,2014/12,1987/07/22,2018/12/19,4,250.84,193.01,20.37,24.41,22.59,3850.32,45.88,72.83,40.59,81.57,2.77,-4.32,-0.3,6.05,-58.9,18.95,29.86,-25.59,-1.51,7.16,3.61,4.29,3.96,5.01,1024.0,25942.81,-0.82,1.1,1.39,2.09,11.66,5.92,14.75,24.74,31.3,61.62,0.01,0.35,1.65,2.72,2.31,2.88,119090.29,22.2,53.6,146.89,20.19,49.07,50.93,17.88,해산 사유 발생
대덕GDS(주),4130,2015/12,1987/07/22,2018/12/19,4,412.78,345.25,96.85,42.29,15.87,3995.98,26.06,51.21,55.81,86.3,2.0,-11.31,-1.91,3.78,-1.55,-18.86,-27.03,34.88,-4.27,6.09,4.01,4.29,3.94,4.7,935.0,23008.58,-2.83,0.98,1.17,1.9,10.65,5.27,15.23,23.96,34.28,69.32,0.01,1.47,1.56,2.45,2.05,2.53,102836.11,19.54,53.92,175.68,19.66,50.64,49.36,20.39,해산 사유 발생
대덕GDS(주),4130,2016/12,1987/07/22,2018/12/19,4,470.3,400.79,29.81,39.35,12.53,4011.59,27.21,56.28,49.98,88.87,1.28,-11.45,-2.51,0.39,-54.22,-15.2,10.35,-12.68,-21.13,5.9,2.07,1.76,1.85,2.11,437.0,20373.12,-0.88,0.89,1.02,1.89,10.78,4.73,17.76,20.55,33.87,77.11,0.01,0.0,1.37,2.62,1.68,2.0,132843.98,25.89,82.07,380.08,28.68,69.0,31.0,7.23,해산 사유 발생
대덕GDS(주),4130,2017/12,1987/07/22,2018/12/19,4,325.7,267.36,33.59,34.43,18.75,4212.54,155.42,59.74,49.69,84.21,1.04,4.14,10.82,5.01,250.64,20.96,11.46,10.17,33.53,11.23,6.98,6.2,6.22,7.2,1536.0,21216.21,-0.71,0.89,1.03,1.78,10.9,4.62,19.3,18.92,33.49,79.03,0.01,0.0,1.42,2.69,1.79,2.14,133707.84,23.51,81.29,334.45,27.72,47.91,52.09,25.17,해산 사유 발생
대덕전자(주),353200,2020/12,2020/05/21,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대덕전자(주),353200,2021/12,2020/05/21,,1,204.39,143.63,42.04,20.23,38.0,2647.45,126.78,83.33,39.61,72.46,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.75,6.3,7.71,6.7,9.24,1223.0,19430.87,0.05,1.06,1.47,1.76,9.03,5.98,15.22,23.98,40.41,61.07,0.01,0.0,1.8,1.86,2.69,3.82,375555.9,39.91,75.59,210.01,37.52,51.7,48.3,16.78,
대덕전자(주),353200,2022/12,2020/05/21,,1,187.94,142.58,46.17,19.56,39.39,3319.54,362.75,81.13,41.8,71.74,2.29,31.49,26.65,25.39,191.82,18.92,22.07,33.62,8.49,22.55,13.97,22.08,17.25,23.93,3570.0,25550.4,-0.21,1.23,1.71,2.09,11.39,7.38,25.61,14.25,32.04,49.43,0.01,0.0,2.0,2.23,3.02,4.11,626328.79,52.56,97.65,293.62,47.59,44.6,55.4,29.37,
