회사명,거래소코드,회계년도,자산(*)(요약)(IFRS)(백만원),유동부채(*)(요약)(IFRS)(백만원),유동자산(*)(요약)(IFRS)(백만원),부채(*)(요약)(IFRS)(백만원),자본(*)(요약)(IFRS)(백만원),재고자산(요약)(IFRS)(백만원),당기순이익(총포괄손익)(요약)(IFRS)(백만원),매출액(수익)(요약)(IFRS)(백만원),판매비와 관리비(물류원가 등 포함)(요약)(IFRS)(백만원),매출원가(요약)(IFRS)(백만원),매입채무(IFRS)(천원),금융원가(요약)(IFRS)(백만원)
(주)동방아그로,007590,2012/09,154415,25118,117039,37663,116751,31456,8537,101208,18117,70841,12887375,598
(주)동방아그로,007590,2013/09,150198,18990,110095,32016,118182,23560,10307,104197,18271,72191,3931882,864
(주)동방아그로,007590,2014/09,148864,11478,109275,24844,124020,20822,12292,106788,19700,71690,4151012,564
(주)동방아그로,007590,2015/09,154672,15292,115081,28154,126518,23582,9586,109286,20042,75317,4998327,1034
(주)동방아그로,007590,2016/09,159784,18540,115267,30828,128957,33023,8910,106881,19833,76137,11908750,1363
(주)동방아그로,007590,2017/09,166811,21656,122398,33533,133277,36010,10272,111028,19942,78651,11349108,511
(주)동방아그로,007590,2018/09,186168,20578,139934,49948,136221,38527,10179,110624,20868,78023,13285087,427
(주)동방아그로,007590,2019/09,205362,39519,143621,66810,138552,37509,9316,110997,21055,77366,12343775,1531
(주)동방아그로,007590,2020/09,209174,33726,145583,64364,144809,47825,10117,117232,22114,82342,14711086,1870
(주)동방아그로,007590,2021/09,209405,42112,152953,60256,149149,46978,10076,121202,22505,86324,21746986,773
(주)동방아그로,007590,2022/09,232781,64054,176599,81797,150984,45356,7984,132877,22996,95218,18676027,5915
(주)동서,026960,2011/09,831815,41517,306544,72722,759093,24361,83727,301780,18263,252526,0,2
(주)동서,026960,2012/09,907502,59303,474411,91891,815611,31326,87486,316402,21053,264328,39269835,0
(주)동서,026960,2013/09,949059,50506,508363,84022,865037,29780,86446,314404,23622,260293,30835456,32
(주)동서,026960,2014/09,1002423,59173,564906,91971,910451,39400,89056,335210,26610,277448,38027292,77
(주)동서,026960,2015/09,1027285,49237,591491,82356,944929,44828,84882,342405,27805,287350,0,155
(주)동서,026960,2016/09,1270898,50631,576010,119463,1151435,38811,101169,338599,28793,285835,35502402,123
(주)동서,026960,2017/09,1347313,58796,548797,132959,1214355,38588,105298,372712,32283,313981,0,135
(주)동서,026960,2018/09,1391832,61343,669311,139849,1251983,51913,97498,362925,32214,308965,0,29
(주)동서,026960,2019/09,1431368,49299,700438,137617,1293751,36561,95652,331715,31783,281603,0,36
(주)동서,026960,2020/09,1490495,51561,724134,124006,1366489,40905,96722,316591,27409,270106,0,165
(주)동서,026960,2021/09,1520820,41990,734948,116529,1404291,41696,86046,365142,27179,313769,22528908,479
(주)동서,026960,2022/09,1573260,47445,764764,126854,1446406,50119,83372,399167,29230,343605,0,16
(주)동성케미컬,102260,2011/09,173019,36798,16310,45675,127343,0,-1971,6912,5022,0,0,2549
(주)동성케미컬,102260,2012/09,188141,34381,33887,45209,142932,0,7652,7783,6108,0,0,1940
(주)동성케미컬,102260,2013/09,231786,36522,38219,63357,168429,0,7468,10880,8417,0,0,6502
(주)동성케미컬,102260,2014/09,256967,42055,19206,75172,181795,0,1739,11385,8618,0,0,1487
(주)동성케미컬,102260,2015/09,353750,87724,85958,107453,246298,16850,8157,69279,3191,59035,21682440,1617
(주)동성케미컬,102260,2016/09,347324,76403,80868,102778,244546,15313,15321,178049,9168,147001,18060110,1327
(주)동성케미컬,102260,2017/09,399749,117552,101000,139091,260657,22612,22930,221494,10651,184829,33221753,1401
(주)동성케미컬,102260,2018/09,396815,111899,98933,131684,265131,22476,6523,242483,10776,223391,36133544,1290
(주)동성케미컬,102260,2019/09,383031,88559,95529,132563,250468,22595,2446,220355,12065,204982,23640313,2133
(주)동성케미컬,102260,2020/09,376983,108405,81721,136511,240472,16825,4450,160426,9876,144356,20119473,1695
(주)동성케미컬,102260,2021/09,459232,94572,136779,128170,331062,36987,12305,263982,19084,234387,41146110,1437
(주)동성케미컬,102260,2022/09,491444,105271,164216,136902,354541,43792,24337,414616,28581,357267,48652607,8434
(주)동아지질,028100,2011/09,204413,73503,142247,79569,124844,1591,4809,188381,6070,177988,22571371,342
(주)동아지질,028100,2012/09,226642,83307,174142,92686,133956,1589,7113,203355,5701,189967,11910452,512
(주)동아지질,028100,2013/09,223560,81084,171254,88698,134862,3465,3185,240043,5050,229176,11979142,909
(주)동아지질,028100,2014/09,227043,84416,172220,90468,136575,2930,4115,219242,6296,210387,6075123,876
(주)동아지질,028100,2015/09,246282,100275,171735,106829,139453,2888,3653,221202,5459,213190,7574281,712
(주)동아지질,028100,2016/09,270038,118238,175562,125979,144059,3633,8211,217042,6205,202508,12865933,579
(주)동아지질,028100,2017/09,293154,134426,214103,136350,156804,2506,11625,255957,8161,233905,12750978,721
(주)동아지질,028100,2018/09,281571,109278,209021,110752,170819,1958,16213,262440,7117,235046,5337141,597
(주)동아지질,028100,2019/09,330520,136982,224145,138637,191884,3427,14519,278815,8817,252577,3558413,528
(주)동아지질,028100,2020/09,329700,122515,230381,131337,198363,5109,3948,229818,7390,216788,7132148,1659
(주)동아지질,028100,2021/09,353719,147014,249430,149282,204437,4499,5144,220820,8986,207519,1681279,681
(주)동아지질,028100,2022/09,388283,151597,267258,152837,235446,4867,-12629,204769,8081,211635,778273,829
(주)동양,001520,2011/09,1767852,1219299,532533,1488302,279549,80519,2844,590571,72641,478017,186919849,67631
(주)동양,001520,2012/09,1817387,1360457,649906,1584320,233067,109851,-9292,786795,109039,627040,179748562,86416
(주)동양,001520,2013/09,1211672,1354808,524691,1422746,-211074,54832,-463967,451428,83200,381319,81323998,82893
(주)동양,001520,2014/09,1065990,91640,488559,557147,508844,36384,733431,218181,22361,187355,15717954,39307
(주)동양,001520,2015/09,1298666,289869,962213,412546,886121,41586,551672,238612,16549,206600,20199000,30615
(주)동양,001520,2016/09,927510,38611,471163,57301,870209,38976,23342,265987,26028,232942,19477910,1483
(주)동양,001520,2017/09,925708,58033,489698,71411,854297,44790,19206,318602,30154,274602,37091673,1283
(주)동양,001520,2018/09,912916,45666,261344,59238,853678,18731,15164,263347,23262,230500,22886191,1037
(주)동양,001520,2019/09,930354,63756,238235,81547,848807,20437,10272,256050,24887,229878,34047264,1808
(주)동양,001520,2020/09,930100,97992,230950,117683,812417,26363,7053,317720,25960,287240,47874206,3879
(주)동양,001520,2021/09,898561,98116,205177,117941,780619,35583,-294,373562,27028,337918,50678483,1715
(주)동양,001520,2022/09,920166,122138,270440,139090,781076,39346,-1579,436616,30484,395268,61017334,25957
(주)동양고속,084670,2011/09,243987,78347,41136,138516,105471,467,10869,83816,3670,67675,312625,3714
(주)동양고속,084670,2012/09,222676,74702,47745,114921,107755,459,6115,86087,4398,69842,359273,4323
(주)동양고속,084670,2013/09,234015,85845,45714,121625,112390,469,8201,93618,4880,76557,455395,3253
(주)동양고속,084670,2014/09,220356,59633,29750,101694,118662,678,8707,101794,5292,80756,580175,2585
(주)동양고속,084670,2015/09,231763,81142,37146,102573,129191,8049,11236,100764,5660,79215,504648,2225
(주)동양고속,084670,2016/09,240140,68220,46554,110954,129185,17574,10733,109446,8485,86697,409287,1767
(주)동양고속,084670,2017/09,219945,48275,31576,92878,127068,1308,4456,108186,11186,91193,540481,1567
(주)동양고속,084670,2018/09,204887,61296,33907,85035,119852,696,2666,98646,6947,88216,396534,1089
(주)동양고속,084670,2019/09,200178,56708,28240,81556,118621,884,8620,103954,6591,86479,415029,1094
(주)동양고속,084670,2020/09,171039,39383,9758,58300,112740,812,-11409,62686,7155,70755,418723,441
(주)동양고속,084670,2021/09,169690,56097,10087,76764,92925,1028,-13441,58113,6628,69056,305640,819
(주)동양고속,084670,2022/09,169944,73405,17865,94578,75367,1240,-8663,74512,6891,78356,364022,1500
(주)동원에프앤비,049770,2011/09,689720,201666,348918,315317,374403,157768,35340,876224,202945,625747,73953903,3915
(주)동원에프앤비,049770,2012/09,768635,322837,419873,389701,378934,169206,15136,944585,219415,702624,103490980,4508
(주)동원에프앤비,049770,2013/09,744088,193950,403145,339532,404556,153614,27387,984273,234890,710553,58937140,6106
(주)동원에프앤비,049770,2014/09,770325,155257,387037,336601,433724,138003,43241,1056527,274091,722931,51686741,4728
(주)동원에프앤비,049770,2015/09,811347,188783,402395,330293,481054,161431,43832,1091608,292667,739812,69818202,3097
(주)동원에프앤비,049770,2016/09,832409,170373,380258,331770,500639,173414,34353,1143291,308497,789324,59911082,3778
(주)동원에프앤비,049770,2017/09,1159299,451332,559100,639101,520198,219726,32998,1228355,328932,852890,138529526,4653
(주)동원에프앤비,049770,2018/09,1161013,302267,541170,612469,548544,214672,37492,1279686,316483,907476,124624219,6552
(주)동원에프앤비,049770,2019/09,1182597,248020,477613,603722,578875,224639,43671,1325627,335463,926652,67113783,6374
(주)동원에프앤비,049770,2020/09,1366842,348012,591503,751310,615532,219737,50519,1398388,347470,976509,109671824,7419
(주)동원에프앤비,049770,2021/09,1351787,299168,514332,693314,658473,221819,56165,1379724,334522,965694,68506976,6861
(주)동원에프앤비,049770,2022/09,1410377,477858,508389,705293,705083,270835,57459,1439427,325960,1045402,71387400,8000
(주)두산,000150,2011/09,5475350,734047,722844,1130158,4345192,162786,130651,1435349,190302,1078436,238180708,46325
(주)두산,000150,2012/09,3159932,445652,625630,1191050,1968882,127967,68923,1402577,201988,1083748,207183909,40032
(주)두산,000150,2013/09,3350234,566807,725924,1478908,1871327,191084,114111,1160267,188692,822100,226025123,38972
(주)두산,000150,2014/09,3537365,763138,736606,1454948,2082416,183830,186989,1535760,227235,1067804,231158747,44545
(주)두산,000150,2015/09,3742331,1094170,993461,1675129,2067202,180594,87665,1407865,204264,1055124,226795301,46965
(주)두산,000150,2016/09,3649438,969092,745057,1514890,2134548,229814,173391,1500519,243857,1016527,252915843,55028
(주)두산,000150,2017/09,4011436,1421954,1023868,1862273,2149163,389570,166824,1884447,308357,1366860,367198042,55283
(주)두산,000150,2018/09,4791783,1425724,1255440,2455492,2336291,472367,153829,2169531,366005,1575186,386108863,60398
(주)두산,000150,2019/09,5094937,2591761,1489122,3666626,1428311,339034,50759,1825262,348631,1378336,314170633,71811
(주)두산,000150,2020/09,5278870,1775003,1553738,2656063,2622807,258423,130563,1580408,199125,1237790,241914960,81458
(주)두산,000150,2021/09,5308215,1371753,1278862,2211955,3096260,125992,463124,723082,117638,515860,116139396,67385
(주)두산,000150,2022/09,5358777,999878,1125433,2116043,3242734,126309,249999,832491,165457,579335,116186587,81812
(주)두올,016740,2016/09,175012,45608,71348,59861,115151,25002,8208,123815,13705,108038,20991055,2683
(주)두올,016740,2017/09,250262,54214,62704,97080,153182,20672,11356,145114,15473,121884,25317015,1901
(주)두올,016740,2018/09,217095,51119,70187,72695,144400,22363,9456,149333,14966,129941,28076122,1670
(주)두올,016740,2019/09,221927,54186,66588,72025,149902,18651,10655,151828,14336,133149,23163688,1176
(주)두올,016740,2020/09,271057,62876,117237,114698,156359,25144,9688,171362,17014,143346,28761650,1573
(주)두올,016740,2021/09,273244,58591,134787,108041,165203,32298,15966,162908,19229,131604,25006917,1986
(주)두올,016740,2022/09,276010,85054,130241,107078,168932,28516,10940,156313,19162,131158,22032604,3204
(주)드림텍,192650,2018/09,208755,70789,91507,97180,111575,20767,11971,332151,20305,295480,31987610,5746
(주)드림텍,192650,2019/09,276310,87632,169485,99893,176417,19805,13410,313268,27467,270792,40577202,8477
(주)드림텍,192650,2020/09,310611,118348,118266,138155,172455,13472,5285,309003,23680,279626,47460245,7208
(주)드림텍,192650,2021/09,328749,115853,161019,121859,206890,35775,6229,372873,23614,324604,52484709,8189
(주)드림텍,192650,2022/09,411454,140430,191741,144363,267091,84434,53740,506052,29871,411061,47684300,18278
(주)디비아이엔씨,012030,2011/09,625001,161075,117265,385728,239273,15656,-3953,351052,27652,314938,48690031,18859
(주)디비아이엔씨,012030,2012/09,696559,366890,201860,414380,282179,14774,-5473,386046,29913,347716,78139499,16977
(주)디비아이엔씨,012030,2013/09,635637,350616,141341,371162,264475,16285,-22796,371782,30588,333173,76717132,35505
(주)디비아이엔씨,012030,2014/09,449466,227820,148278,266739,182727,14804,-68159,225312,24741,192162,51990282,33619
(주)디비아이엔씨,012030,2015/09,306245,75341,146330,118840,187404,1055,36413,149784,9748,131785,25145127,15782
(주)디비아이엔씨,012030,2016/09,229811,43278,160972,67520,162290,3538,-19414,155698,12043,133602,23350962,26681
(주)디비아이엔씨,012030,2017/09,203951,45171,58726,53132,150820,2743,-701,141210,13104,123125,10708983,4604
(주)디비아이엔씨,012030,2018/09,296955,53818,45543,138516,158440,3800,-4797,156729,18973,140740,8957099,4872
(주)디비아이엔씨,012030,2019/09,314394,49747,63104,125925,188469,7359,19032,135793,17347,106467,10049967,5001
(주)디비아이엔씨,012030,2020/09,417500,109036,64139,131629,285871,4067,15298,162163,23110,127422,13610213,4486
(주)디비아이엔씨,012030,2021/09,531186,64603,89620,160703,370484,6016,20023,202331,24330,165978,12030137,4761
(주)디비아이엔씨,012030,2022/09,462369,121313,111364,140627,321742,7535,19258,259545,28864,220736,23950748,6718
(주)디아이,003160,2011/09,150458,31403,56819,41144,109315,14831,351,37918,9369,28623,6207195,3563
(주)디아이,003160,2012/09,146734,24084,53020,47451,99283,22233,-4400,23963,8217,17800,4704677,2006
(주)디아이,003160,2013/09,160302,26336,67400,49866,110436,16130,5054,33892,7976,24584,8397053,1859
(주)디아이,003160,2014/09,166178,46109,81511,53599,112579,12181,4290,65018,10309,46814,10292474,1300
(주)디아이,003160,2015/09,144450,28901,43072,37195,107255,5802,2177,48265,10821,34325,4103860,989
(주)디아이,003160,2016/09,150126,32709,40017,45373,104753,12898,387,38508,13060,24678,4786671,990
(주)디아이,003160,2017/09,154918,39205,45890,50859,104059,15180,3847,64765,15496,43541,5734655,870
(주)디아이,003160,2018/09,163845,36386,54002,49308,114536,21029,3202,68401,17214,46921,4118767,1103
(주)디아이,003160,2019/09,172888,50901,55710,63917,108971,25605,-1728,50475,17534,35486,6759013,1662
(주)디아이,003160,2020/09,181463,40711,63411,71284,110178,26783,6508,82149,20205,57697,3473346,2260
(주)디아이,003160,2021/09,202930,62301,93489,83113,119817,48674,13543,153083,21519,113821,15955370,986
(주)디아이,003160,2022/09,218780,67484,93542,95745,123034,45935,9107,121277,20593,90167,9619060,1821
(주)디아이씨,092200,2011/09,396555,183723,185220,258465,138090,77065,10710,236614,14523,205022,40462133,7852
(주)디아이씨,092200,2012/09,425269,214301,192004,284616,140653,72857,5335,248186,12918,221944,40669620,9597
(주)디아이씨,092200,2013/09,411603,217019,141601,268789,142815,74009,4118,241900,12210,217152,35842245,8405
(주)디아이씨,092200,2014/09,435584,238309,144146,288769,146815,71756,3292,237499,16562,209704,55254285,8511
(주)디아이씨,092200,2015/09,445895,240164,131385,296553,149342,69508,12647,247303,17006,212794,41999410,6461
(주)디아이씨,092200,2016/09,520519,250558,187853,358338,162181,81827,-3939,236290,14318,206616,39955412,15773
(주)디아이씨,092200,2017/09,534758,260035,166489,363837,170921,86006,2779,272807,17902,241451,61659070,14641
(주)디아이씨,092200,2018/09,526903,308069,184596,377941,148962,99478,3710,266147,14764,238076,70964324,11206
(주)디아이씨,092200,2019/09,565330,307127,214653,374285,191045,109143,-9850,282529,16320,264927,70414448,13158
(주)디아이씨,092200,2020/09,447656,296763,150952,369849,77807,87940,-37015,246638,15101,229986,96087113,9612
(주)디아이씨,092200,2021/09,403865,300064,125013,369713,34152,55580,26091,307220,16982,267601,123905414,6475
(주)디아이씨,092200,2022/09,406376,256945,136331,336027,70350,61112,21354,340265,18345,301035,121305309,6479
(주)디알비동일,004840,2011/09,360834,116843,134605,156371,204463,31855,16644,241313,27469,191048,31820357,11362
(주)디알비동일,004840,2012/09,383899,129908,149759,159294,224605,26519,16072,256801,30293,202234,30929137,7506
(주)디알비동일,004840,2013/09,206504,69100,65974,75195,131309,7202,7221,99217,16673,75734,17529564,2389
(주)디알비동일,004840,2015/09,256195,52687,68244,65388,190807,8459,6772,109828,19363,84538,11415014,3733
(주)디알비동일,004840,2016/09,258731,49311,55530,61634,197097,7991,3936,85398,18668,64993,9223933,2373
(주)디알비동일,004840,2017/09,261714,55705,46075,57208,204506,7474,3159,92706,19853,70828,8699355,5295
(주)디알비동일,004840,2018/09,269567,55869,56337,56281,213286,7919,5429,78884,17549,60474,8588586,1362
(주)디알비동일,004840,2019/09,269855,43912,54247,54700,215156,7976,2104,77391,17938,61103,5192368,1157
(주)디알비동일,004840,2020/09,329184,93905,106451,112476,216708,7184,-48,75831,18503,58543,8043710,2356
(주)디알비동일,004840,2021/09,299494,89811,73624,98569,200925,9310,-16699,66289,16476,51863,4604601,1725
(주)디알비동일,004840,2022/09,262228,60407,31957,64953,197275,0,-4740,37190,11634,26474,0,1870
(주)디엔오토모티브,007340,2011/09,607030,140957,235236,160873,446157,57520,23597,275322,10969,243558,37896008,4859
(주)디엔오토모티브,007340,2012/09,637988,147707,214348,162705,475283,54503,26822,302265,12977,272123,36230546,2495
(주)디엔오토모티브,007340,2013/09,611034,95130,182954,104553,506480,58380,28159,323172,13961,279411,34420090,362
(주)디엔오토모티브,007340,2014/09,605673,65569,189817,77703,527970,49172,17034,322810,13485,289249,37161735,833
(주)디엔오토모티브,007340,2015/09,637197,69055,141611,83490,553707,38938,21372,291092,13266,255655,42206513,195
(주)디엔오토모티브,007340,2016/09,660249,69081,143523,80882,579368,36797,17481,262184,11219,228809,41158201,217
(주)디엔오토모티브,007340,2017/09,633316,388726,407587,390209,243107,18226,15696,97159,4978,92226,18175560,73
(주)디엔오토모티브,007340,2018/09,346103,19203,97737,24688,321415,25182,55081,102336,2832,93497,7379390,57
(주)디엔오토모티브,007340,2019/09,360629,21379,76610,27539,333090,22067,9431,113082,3472,97717,8725922,70
(주)디엔오토모티브,007340,2020/09,356202,22648,72095,26619,329583,20945,16934,124693,5427,104142,9615108,40
(주)디엔오토모티브,007340,2021/09,620792,32786,143104,36560,584231,35899,268626,154763,6902,133375,12067378,119
(주)디엔오토모티브,007340,2022/09,1648139,433506,390962,966727,681412,72136,51421,560448,31438,454656,59006057,20332
(주)락앤락,115390,2011/09,531647,124545,172562,142118,389529,54050,13540,169417,57158,102637,11765541,4135
(주)락앤락,115390,2012/09,649993,109118,210857,135152,514840,51366,5794,130197,50658,78215,7333179,3144
(주)락앤락,115390,2013/09,671072,145961,200485,155909,515162,45443,7481,133101,44125,85661,15064060,4019
(주)락앤락,115390,2014/09,632377,98923,156444,100542,531834,49314,21333,147615,53055,94394,14706872,2342
(주)락앤락,115390,2015/09,623087,77503,122029,85520,537568,42787,16159,135651,48739,87052,9736733,1040
(주)락앤락,115390,2016/09,618397,33052,112188,36315,582082,34270,56496,152038,47276,96260,9731577,583
(주)락앤락,115390,2017/09,638299,25695,98296,33285,605015,42960,47328,128029,48935,75754,5970423,214
(주)락앤락,115390,2018/09,626706,19605,93216,31152,595555,37686,2656,101466,50220,54891,5566304,300
(주)락앤락,115390,2019/09,649983,40942,111130,77927,572056,48124,-5743,151765,68403,94965,27472620,665
(주)락앤락,115390,2020/09,648546,43760,104420,81357,567188,49011,-8448,159512,73957,96539,27822271,573
(주)락앤락,115390,2021/09,647276,56580,147550,87786,559489,65443,12896,185933,71274,115136,41909083,422
(주)락앤락,115390,2022/09,684690,46715,227561,81598,603092,59834,67469,173923,68651,109969,31568956,332
(주)마니커,027740,2011/09,234739,115928,101895,143657,91082,3731,759,242122,16396,219471,19438383,4987
(주)마니커,027740,2012/09,226213,120145,98134,138620,87593,5851,-10305,222313,16140,213628,23799720,6028
(주)마니커,027740,2013/09,225739,127704,90021,150885,74854,5517,-5107,208595,17872,193635,35541808,5397
(주)마니커,027740,2014/09,211816,126383,77169,144782,67034,14343,-13730,207442,17480,200367,33790515,5458
(주)마니커,027740,2015/09,192749,115108,68179,123135,69614,7156,-6094,212268,17295,199486,22704959,4194
(주)마니커,027740,2016/09,177783,89644,40428,112873,64910,3409,-5212,166585,14817,154627,16452771,3500
(주)마니커,027740,2017/09,231078,94355,39819,128239,102839,3264,-1968,175917,14320,161924,9300799,3219
(주)마니커,027740,2018/09,213737,88364,46161,110497,103240,3042,-2430,203094,17628,186589,10820159,3729
(주)마니커,027740,2019/09,200815,66265,49358,102994,97821,3899,-7497,187255,16523,177017,8203497,2362
(주)마니커,027740,2020/09,206393,105465,60287,129908,76485,4404,-32084,160882,16755,173076,24146453,3034
(주)마니커,027740,2021/09,177606,90380,43408,117645,59961,4536,-11488,185861,17498,177570,8107622,2526
(주)마니커,027740,2022/09,165416,73215,45202,121401,44015,5445,-3329,236884,18779,220602,14647883,1926
(주)메타랩스,090370,2011/09,152097,76598,104608,83074,69023,59564,-1507,85377,51169,33587,19611636,2313
(주)메타랩스,090370,2012/09,160244,68676,110189,93501,66743,65991,-4662,76059,48586,28122,21037060,0
(주)메타랩스,090370,2013/09,126860,77811,84134,79904,46956,59713,-12640,65543,42530,24800,19493715,2645
(주)메타랩스,090370,2014/09,130155,57221,93918,83600,46555,65615,-6027,62095,41140,23540,21634581,2459
(주)메타랩스,090370,2015/09,120032,57019,85477,80338,39693,65013,-12505,52118,37788,21848,13513460,2398
(주)메타랩스,090370,2016/09,72941,67061,41427,72488,453,29207,-24826,48078,35572,33215,7851771,3195
(주)메타랩스,090370,2017/09,41034,33693,14029,34790,6244,8767,-19170,19954,18263,13617,2615680,2782
(주)메타랩스,090370,2018/09,97488,33543,33456,34599,62889,1048,-18527,15153,12896,13356,0,1169
(주)메타랩스,090370,2019/09,105191,20865,24480,31721,73470,3077,-13951,16302,11911,7671,362612,2072
(주)메타랩스,090370,2020/09,86981,11404,18236,15140,71841,4439,-4607,18223,9359,8000,198329,657
(주)메타랩스,090370,2021/09,68296,8122,11633,8674,59622,3973,-4285,10737,8409,5052,72177,386
(주)메타랩스,090370,2022/09,107491,30277,48024,30445,77046,2879,-9206,9326,7268,4722,32544,1753
(주)모나리자,012690,2011/09,58782,17747,25052,19833,38950,8024,3473,89052,15775,68736,7119599,285
(주)모나리자,012690,2012/09,64561,17054,27097,17467,47094,11426,7642,98246,16484,72484,6689192,141
(주)모나리자,012690,2013/09,68129,13096,30378,16375,51754,7485,3227,96335,17032,73821,6421694,99
(주)모나리자,012690,2014/09,72092,13722,33962,14023,58069,6383,3605,91239,15526,69759,0,16
(주)모나리자,012690,2015/09,75136,11551,36900,11563,63573,7683,3423,92800,17449,70962,9755795,13
(주)모나리자,012690,2016/09,79694,12018,40257,12030,67664,9191,4479,91118,17541,67898,0,10
(주)모나리자,012690,2017/09,84577,14742,46019,14754,69823,10324,3941,90297,18398,67008,6483772,9
(주)모나리자,012690,2018/09,77389,12076,39985,12084,65305,10116,-1044,82012,16538,67069,5286628,10
(주)모나리자,012690,2019/09,75641,11394,39776,11534,64106,9508,1416,89087,16582,70998,4252767,26
(주)모나리자,012690,2020/09,91026,19645,35456,21199,69826,13386,6533,89495,17570,63728,5777456,148
(주)모나리자,012690,2021/09,92339,15838,30221,18418,73921,9877,1957,78034,16045,59950,3614631,142
(주)모나리자,012690,2022/09,98357,19206,36618,21631,76726,11780,1494,88085,17067,69113,5450690,148
(주)모나미,005360,2011/09,180850,108627,87554,128546,52304,32957,118,151943,21952,125718,24218352,4873
(주)모나미,005360,2012/09,179473,90487,73732,123144,56329,27557,-609,140835,18946,118548,0,3751
(주)모나미,005360,2013/09,150805,55336,48856,100074,50732,19442,-4345,101231,23398,79324,0,3820
(주)모나미,005360,2014/09,140533,60755,39248,93464,47069,15551,102,82968,18569,61401,0,3316
(주)모나미,005360,2015/09,136542,53384,36474,77301,59241,20703,844,74299,18956,52065,0,2357
(주)모나미,005360,2016/09,131768,48570,32112,71906,59862,17547,1648,76550,20236,52748,10850210,1572
(주)모나미,005360,2017/09,136160,46330,31213,78814,57346,14598,392,74641,23143,49020,11768605,1616
(주)모나미,005360,2018/09,129723,35466,27523,74324,55399,12845,-339,75243,20114,52799,12328765,1722
(주)모나미,005360,2019/09,136551,50114,30153,80495,56055,14938,-294,70857,19970,49389,8680683,1817
(주)모나미,005360,2020/09,136508,57833,31329,82964,53544,13709,-636,69667,18720,49776,9748239,1630
(주)모나미,005360,2021/09,157656,43748,64890,72684,84972,13809,14575,73440,19355,51841,7134790,1210
(주)모나미,005360,2022/09,180921,57088,56888,100611,80310,19463,14,82676,21763,60199,10355785,1420
(주)모토닉,009680,2011/09,363335,22813,273779,46271,317063,14328,19678,175233,10319,155496,17480214,922
(주)모토닉,009680,2012/09,380569,20850,287852,43917,336652,13719,18189,174641,9624,151469,14851662,748
(주)모토닉,009680,2013/09,389883,18421,293198,38903,350980,11488,13371,147752,7719,130086,12655191,904
(주)모토닉,009680,2014/09,399547,19978,299324,37368,362179,11995,12699,152715,9810,133628,14225883,621
(주)모토닉,009680,2015/09,421891,20869,323950,40068,381824,13518,9865,148009,11999,131678,13328926,238
(주)모토닉,009680,2016/09,427799,19667,312461,35741,392058,15659,15502,134846,9689,123533,11865875,725
(주)모토닉,009680,2017/09,428364,20322,313711,33611,394753,12979,10787,155866,10430,135402,12904217,453
(주)모토닉,009680,2018/09,427995,17617,320535,30290,397706,12223,8077,135132,10725,119233,10207712,81
(주)모토닉,009680,2019/09,434058,18219,326476,27673,406385,12284,9472,150612,11309,131864,12813849,90
(주)모토닉,009680,2020/09,435617,23575,351465,28025,407592,11040,9496,128951,8449,111802,13520153,41
(주)모토닉,009680,2021/09,441209,21779,353669,26511,414697,12733,10880,145550,9522,126084,13193025,132
(주)모토닉,009680,2022/09,453143,24280,362278,28637,424506,10568,12862,159456,11583,137906,14412998,203
(주)무학,033920,2011/09,275761,63850,74353,65040,210721,46424,34011,145179,32237,79898,13253969,0
(주)무학,033920,2012/09,373879,89360,89119,96105,277774,43513,26029,155933,35294,86800,20629041,46
(주)무학,033920,2013/09,431646,92239,126952,99790,331856,41775,40184,171980,35636,92667,18365843,644
(주)무학,033920,2014/09,492724,101200,81985,104400,388324,37357,57390,189427,39792,100055,18521059,0
(주)무학,033920,2015/09,520202,109331,66632,109841,410362,19339,2827,193768,49603,97384,16916947,0
(주)무학,033920,2016/09,572968,95271,83790,96266,476702,8075,54460,189081,54546,95843,14844296,0
(주)무학,033920,2017/09,667930,125786,182025,132593,535338,7750,57348,181835,59881,93286,13904769,0
(주)무학,033920,2018/09,647918,110052,72908,114708,533210,8104,6427,133437,62387,77186,9288535,0
(주)무학,033920,2019/09,616035,85145,59352,99806,516229,7896,24372,116974,56021,70170,7677098,0
(주)무학,033920,2020/09,636368,120771,87563,134230,502137,8417,-10641,100926,38858,59734,7061797,541
(주)무학,033920,2021/09,624503,125348,40321,126815,497689,8235,-18955,89185,32508,57917,6389731,617
(주)무학,033920,2022/09,555028,115753,37830,116716,438313,8372,-49127,110854,37229,62587,10036736,1448
(주)미래아이앤지,007120,2011/09,40500,14977,11350,17649,22851,4366,603,12995,3224,9100,1003527,673
(주)미래아이앤지,007120,2012/09,42147,14974,12302,17749,24398,5999,444,12730,3572,8517,489550,524
(주)미래아이앤지,007120,2013/09,45640,16535,24899,17391,28249,4056,-2288,13737,5653,10632,1477473,986
(주)미래아이앤지,007120,2014/09,18916,8423,8868,9185,9731,2403,-14281,7070,6157,6251,2017211,1104
(주)미래아이앤지,007120,2015/09,46715,1857,34878,6644,40071,1943,1270,4634,3152,2683,274674,932
(주)미래아이앤지,007120,2016/09,46921,1723,8340,2683,44239,1247,-435,6903,3330,4373,457613,186
(주)미래아이앤지,007120,2017/09,69553,1390,26776,2443,67111,1022,-1593,5040,3963,2504,4950,80
