회사명,거래소코드,회계년도,자산,유동부채,유동자산,부채,자본,재고자산,매입채무,당기순이익,매출액,판매비와 관리비,매출원가,금융비용
(주)신화다이나믹스,1770,2015-12-01,69573.0,29397.0,49261.0,30156.0,39417.0,18762.0,6314.454,59.0,11103.0,906.0,9801.0,340.0
(주)신화다이나믹스,1770,2016-12-01,70144.0,29857.0,50252.0,30798.0,39346.0,11846.0,10088.323,2115.0,18295.0,1276.0,15024.0,-220.0
(주)신화다이나믹스,1770,2017-12-01,70240.0,31096.0,49198.0,33405.0,36835.0,18006.0,13170.069,-3652.0,18401.0,6285.0,16382.0,469.0
(주)신화다이나믹스,1770,2018-12-01,64576.0,28491.0,45587.0,30543.0,34034.0,15207.0,12454.331,1406.0,18693.0,-275.0,16737.0,151.0
(주)신화다이나믹스,1770,2019-12-01,65307.0,29553.0,44643.0,31146.0,34161.0,15769.0,14782.144,186.0,20183.0,1191.0,18660.0,219.0
(주)신화다이나믹스,1770,2020-12-01,64200.0,22742.0,41573.0,29596.0,34604.0,11522.0,12938.736,309.0,22664.0,1292.0,20710.0,347.0
(주)신화다이나믹스,1770,2021-12-01,71036.0,24180.0,46687.0,30436.0,40601.0,15540.0,12050.03,2355.0,29469.0,1067.0,26220.0,105.0
(주)신화다이나믹스,1770,2022-12-01,88292.0,36135.0,62970.0,36836.0,51456.0,24570.0,17720.72,2142.0,28845.0,1112.0,24155.0,786.0
(주)신흥,4080,2011-12-01,142046.0,50713.0,58890.0,64225.0,77821.0,37427.0,13402.548,247.0,39777.0,8279.0,31044.0,197.0
(주)신흥,4080,2012-12-01,141019.0,51186.0,63097.0,63736.0,77282.0,38266.0,12127.344,47.0,36888.0,8224.0,28995.0,815.0
(주)신흥,4080,2013-12-01,129290.0,39997.0,55457.0,51398.0,77892.0,33978.0,7767.23,-448.0,33225.0,7276.0,25428.0,777.0
(주)신흥,4080,2014-12-01,123442.0,31573.0,52405.0,40494.0,82948.0,30440.0,9179.797,2132.0,32970.0,7480.0,23680.0,314.0
(주)신흥,4080,2015-12-01,136987.0,47123.0,53901.0,52140.0,84847.0,30335.0,8951.163,1111.0,33441.0,7086.0,24807.0,356.0
(주)신흥,4080,2016-12-01,131526.0,41416.0,51330.0,46844.0,84683.0,29223.0,8748.174,-60.0,32799.0,6799.0,25055.0,674.0
(주)신흥,4080,2017-12-01,131258.0,40834.0,52073.0,44891.0,86367.0,27688.0,8343.376,325.0,32061.0,6892.0,23874.0,351.0
(주)신흥,4080,2018-12-01,132689.0,39965.0,56688.0,45384.0,87305.0,27642.0,9411.713,-1687.0,32182.0,7539.0,25907.0,316.0
(주)신흥,4080,2019-12-01,146698.0,44490.0,57765.0,58744.0,87954.0,31401.0,8417.628,1133.0,32282.0,6823.0,24079.0,2.0
(주)신흥,4080,2020-12-01,146177.0,50645.0,61483.0,54275.0,91902.0,20788.0,6995.742,5294.0,29787.0,7276.0,23328.0,53.0
(주)신흥,4080,2021-12-01,138612.0,36156.0,54013.0,37195.0,101417.0,20458.0,8268.87,4888.0,35706.0,5685.0,25710.0,-98.0
(주)신흥,4080,2022-12-01,140623.0,33000.0,54919.0,33760.0,106863.0,28903.0,9321.242,2320.0,30542.0,6044.0,21454.0,278.0
(주)쌍방울,102280,2011-12-01,125766.0,45940.0,84173.0,52095.0,73670.0,50080.0,11070.91,-543.0,46234.0,13439.0,32998.0,1282.0
(주)쌍방울,102280,2012-12-01,120929.0,36221.0,78947.0,44573.0,76357.0,48938.0,7989.952,42.0,38858.0,11646.0,27143.0,2050.0
(주)쌍방울,102280,2013-12-01,133753.0,41490.0,90400.0,59008.0,74745.0,53290.0,7952.058,-1302.0,33152.0,11254.0,22334.0,980.0
(주)쌍방울,102280,2014-12-01,138676.0,43701.0,96087.0,61936.0,76740.0,53504.0,7837.616,-960.0,35973.0,11287.0,25539.0,856.0
(주)쌍방울,102280,2015-12-01,217372.0,36210.0,171807.0,40469.0,176903.0,49522.0,796.723,502.0,36995.0,11488.0,24123.0,853.0
(주)쌍방울,102280,2016-12-01,223316.0,32029.0,149977.0,49001.0,174316.0,60527.0,9939.226,-10589.0,20284.0,11448.0,19385.0,1965.0
(주)쌍방울,102280,2017-12-01,623968.0,266551.0,542419.0,322039.0,301930.0,49882.0,6500.426,150252.0,20075.0,15065.0,20969.0,5245.0
(주)쌍방울,102280,2018-12-01,380150.0,144555.0,91443.0,176109.0,204041.0,44016.0,7224.535,-514362.0,24548.0,7625.0,16295.0,-342412.0
(주)쌍방울,102280,2019-12-01,340360.0,147939.0,81684.0,174320.0,166040.0,40060.0,6673.209,-23769.0,21492.0,9183.0,22733.0,23224.0
(주)쌍방울,102280,2020-12-01,350525.0,105482.0,97124.0,135141.0,215384.0,34878.0,5483.256,-6935.0,21035.0,7292.0,14343.0,6817.0
(주)쌍방울,102280,2021-12-01,395644.0,144870.0,271292.0,167331.0,228313.0,39686.0,4518.487,-31275.0,24111.0,7351.0,19957.0,-6313.0
(주)쌍방울,102280,2022-12-01,167746.0,19377.0,93889.0,29093.0,138653.0,47830.0,4650.024,-46063.0,26169.0,7390.0,19244.0,546.0
(주)쎌마테라퓨틱스,15540,2011-12-01,17907.0,3652.0,9367.0,4093.0,13814.0,2098.0,0.0,660.0,146910.0,1208.0,146033.0,2261.0
(주)쎌마테라퓨틱스,15540,2012-12-01,13758.0,1511.0,7721.0,1626.0,12132.0,1065.0,0.0,-3436.0,99284.0,1261.0,98716.0,50.0
(주)쎌마테라퓨틱스,15540,2013-12-01,12376.0,1036.0,4682.0,1304.0,11072.0,3558.0,426.325,-1349.0,20346.0,948.0,20356.0,7.0
(주)쎌마테라퓨틱스,15540,2014-12-01,11991.0,2431.0,5283.0,2647.0,9344.0,1561.0,932.48,-7815.0,27511.0,1268.0,28338.0,20.0
(주)쎌마테라퓨틱스,15540,2015-12-01,28438.0,13901.0,14172.0,22304.0,6134.0,415.0,58.728,-16138.0,26427.0,5059.0,24524.0,1662.0
(주)쎌마테라퓨틱스,15540,2016-12-01,13114.0,5122.0,7767.0,7300.0,5814.0,664.0,0.0,-3694.0,17536.0,1212.0,17436.0,527.0
(주)쎌마테라퓨틱스,15540,2017-12-01,17322.0,9639.0,7997.0,9917.0,7406.0,841.0,988.592,-2387.0,9466.0,1643.0,9005.0,141.0
(주)쎌마테라퓨틱스,15540,2018-12-01,19549.0,15396.0,10839.0,15945.0,3604.0,4088.0,4003.74,-4742.0,10537.0,3232.0,10458.0,953.0
(주)쎌마테라퓨틱스,15540,2019-12-01,15416.0,11589.0,10751.0,12186.0,3231.0,3507.0,2172.695,-11270.0,1796.0,3122.0,1791.0,3910.0
(주)쎌마테라퓨틱스,15540,2020-12-01,12655.0,34028.0,7120.0,34663.0,-22009.0,263.0,8.596,-28740.0,1812.0,3567.0,1842.0,74.0
(주)쎌마테라퓨틱스,15540,2021-12-01,10178.0,13606.0,5128.0,13832.0,-3653.0,255.0,0.187,7282.0,2042.0,780.0,2021.0,868.0
(주)쎌마테라퓨틱스,15540,2022-12-01,10557.0,14788.0,9152.0,14936.0,-4379.0,191.0,0.0,-81.0,1690.0,269.0,1677.0,584.0
(주)쏘카,403550,2022-12-01,585713.0,197843.0,170684.0,338135.0,247578.0,0.0,0.0,-2808.0,121371.0,116376.0,0.0,4114.0
(주)씨아이테크,4920,2011-12-01,24213.0,2281.0,8848.0,2366.0,21847.0,0.0,520.676,-1023.0,1882.0,203.0,1799.0,-1.0
(주)씨아이테크,4920,2012-12-01,17892.0,451.0,4687.0,565.0,17326.0,230.0,348.954,-1593.0,3566.0,455.0,3258.0,0.0
(주)씨아이테크,4920,2013-12-01,26502.0,1487.0,5896.0,7012.0,19490.0,1110.0,945.625,-194.0,4397.0,1440.0,2935.0,89.0
(주)씨아이테크,4920,2014-12-01,28234.0,8403.0,9663.0,9718.0,18517.0,1036.0,619.803,-1039.0,4044.0,1212.0,3084.0,128.0
(주)씨아이테크,4920,2015-12-01,40190.0,9289.0,15463.0,10894.0,29296.0,1221.0,1836.527,605.0,8619.0,1872.0,5841.0,153.0
(주)씨아이테크,4920,2016-12-01,39844.0,2317.0,13223.0,5454.0,34390.0,1600.0,1030.789,80.0,6041.0,2092.0,3172.0,164.0
(주)씨아이테크,4920,2017-12-01,38255.0,7681.0,12759.0,16207.0,22048.0,1752.0,649.024,-7877.0,6817.0,2259.0,4357.0,435.0
(주)씨아이테크,4920,2018-12-01,42991.0,13460.0,20154.0,18743.0,24248.0,4991.0,3484.312,-922.0,10578.0,3983.0,6678.0,360.0
(주)씨아이테크,4920,2019-12-01,56096.0,16180.0,18097.0,24795.0,31300.0,8022.0,3651.816,-1420.0,12529.0,4394.0,8440.0,127.0
(주)씨아이테크,4920,2020-12-01,75094.0,32608.0,22489.0,42372.0,32723.0,6576.0,3476.054,-3290.0,18786.0,5352.0,13456.0,432.0
(주)씨아이테크,4920,2021-12-01,79539.0,22863.0,27386.0,31715.0,47823.0,8743.0,2753.221,4773.0,17972.0,4910.0,10883.0,2160.0
(주)씨아이테크,4920,2022-12-01,94704.0,26688.0,39622.0,41508.0,53197.0,20248.0,3496.99,-21.0,20750.0,6199.0,13165.0,2.0
(주)씨티알모빌리티,308170,2020-12-01,272333.0,106641.0,79552.0,167548.0,104784.0,18261.0,35315.621,7266.0,93738.0,6290.0,84556.0,613.0
(주)씨티알모빌리티,308170,2021-12-01,278104.0,120168.0,94828.0,180183.0,97921.0,22649.0,40754.793,-1864.0,100640.0,6333.0,96520.0,772.0
(주)씨티알모빌리티,308170,2022-12-01,297367.0,143796.0,108433.0,193519.0,103848.0,25644.0,46914.668,2320.0,118536.0,5894.0,109284.0,1531.0
(주)아모레퍼시픽,90430,2011-12-01,2815428.0,425983.0,753684.0,677125.0,2138303.0,225803.0,77987.45,78806.0,588326.0,357060.0,176521.0,658.0
(주)아모레퍼시픽,90430,2012-12-01,3026193.0,417240.0,804189.0,682406.0,2343787.0,267433.0,100405.16,27213.0,647891.0,422765.0,199482.0,502.0
(주)아모레퍼시픽,90430,2013-12-01,3401849.0,542699.0,967574.0,833717.0,2568132.0,282761.0,115349.723,37010.0,704843.0,454630.0,200801.0,283.0
(주)아모레퍼시픽,90430,2014-12-01,3854578.0,651126.0,1427255.0,976255.0,2878322.0,304873.0,156545.891,43418.0,978756.0,641457.0,248032.0,771.0
(주)아모레퍼시픽,90430,2015-12-01,4443101.0,871901.0,1833178.0,1070771.0,3372331.0,323938.0,158352.567,70404.0,1225772.0,818076.0,284290.0,773.0
(주)아모레퍼시픽,90430,2016-12-01,5181577.0,1171219.0,2116346.0,1284945.0,3896632.0,409866.0,165888.249,73391.0,1316031.0,874520.0,339295.0,2326.0
(주)아모레퍼시픽,90430,2017-12-01,5375684.0,1046448.0,1677479.0,1200310.0,4175374.0,374759.0,132083.97,16871.0,1139963.0,746514.0,316513.0,636.0
(주)아모레퍼시픽,90430,2018-12-01,5371137.0,763212.0,1567236.0,924720.0,4446417.0,403305.0,111832.73,1503.0,1224150.0,854070.0,346300.0,897.0
(주)아모레퍼시픽,90430,2019-12-01,5989008.0,1066567.0,1803064.0,1490167.0,4498841.0,452589.0,172459.191,-49388.0,1333675.0,935989.0,351772.0,5856.0
(주)아모레퍼시픽,90430,2020-12-01,5701918.0,965947.0,1825732.0,1237520.0,4464398.0,414483.0,117617.731,-57168.0,1156946.0,826356.0,339798.0,2932.0
(주)아모레퍼시픽,90430,2021-12-01,6116714.0,1157485.0,2018527.0,1372414.0,4744300.0,493224.0,123410.292,-42469.0,1324748.0,919080.0,380113.0,3136.0
(주)아모레퍼시픽,90430,2022-12-01,5801783.0,831117.0,1735019.0,1022508.0,4779275.0,408934.0,80676.211,23635.0,1087769.0,692307.0,338504.0,6940.0
(주)아모레퍼시픽그룹,2790,2011-12-01,4254865.0,550156.0,1341182.0,897273.0,3357592.0,283909.0,122768.013,31384.0,717146.0,428758.0,224174.0,704.0
(주)아모레퍼시픽그룹,2790,2012-12-01,4515955.0,528704.0,1378649.0,881742.0,3634213.0,333989.0,116410.894,14228.0,807400.0,512912.0,261189.0,546.0
(주)아모레퍼시픽그룹,2790,2013-12-01,4921856.0,644292.0,1552258.0,1012909.0,3908947.0,342133.0,110831.485,22904.0,899840.0,561866.0,273424.0,254.0
(주)아모레퍼시픽그룹,2790,2014-12-01,5499725.0,773134.0,2098058.0,1176360.0,4323365.0,372251.0,154123.511,20295.0,1186404.0,764235.0,323186.0,781.0
(주)아모레퍼시픽그룹,2790,2015-12-01,6147969.0,978508.0,2537922.0,1260165.0,4887804.0,393266.0,133943.193,40938.0,1457630.0,961316.0,335325.0,881.0
(주)아모레퍼시픽그룹,2790,2016-12-01,7088395.0,1321145.0,2942593.0,1521517.0,5566878.0,478226.0,135524.999,33923.0,1564276.0,1050958.0,378965.0,2592.0
(주)아모레퍼시픽그룹,2790,2017-12-01,7335236.0,1170845.0,2525999.0,1403262.0,5931974.0,457581.0,100565.594,8495.0,1342059.0,884673.0,367126.0,1064.0
(주)아모레퍼시픽그룹,2790,2018-12-01,7387374.0,897638.0,2489626.0,1144904.0,6242470.0,498286.0,88803.032,-17189.0,1397639.0,990039.0,391197.0,3896.0
(주)아모레퍼시픽그룹,2790,2019-12-01,8281393.0,1225876.0,2905906.0,1801246.0,6480147.0,524544.0,104780.079,-23366.0,1502490.0,1060991.0,379004.0,7987.0
(주)아모레퍼시픽그룹,2790,2020-12-01,7788744.0,1170156.0,2853057.0,1516701.0,6272043.0,478448.0,74306.111,-39785.0,1261402.0,909759.0,366147.0,4349.0
(주)아모레퍼시픽그룹,2790,2021-12-01,8038143.0,1273285.0,3015472.0,1562518.0,6475625.0,542815.0,95482.22,-30781.0,1420644.0,1005468.0,412885.0,3667.0
(주)아모레퍼시픽그룹,2790,2022-12-01,7651004.0,851902.0,2566384.0,1117500.0,6533503.0,459962.0,57624.404,-5683.0,1183939.0,763928.0,341415.0,12669.0
(주)아센디오,12170,2011-12-01,39570.0,9782.0,22285.0,9858.0,29712.0,2.0,581.047,13555.0,57146.0,2937.0,44146.0,1560.0
(주)아센디오,12170,2012-12-01,51427.0,18897.0,27194.0,19183.0,32244.0,0.0,70.817,-7106.0,7492.0,4107.0,8143.0,1441.0
(주)아센디오,12170,2013-12-01,116541.0,21998.0,12560.0,70080.0,46461.0,0.0,1105.483,-9399.0,2281.0,6608.0,1154.0,1673.0
(주)아센디오,12170,2014-12-01,72695.0,15104.0,13973.0,36999.0,35697.0,4054.0,0.0,-11956.0,-4245.0,84.0,-949.0,-1388.0
(주)아센디오,12170,2015-12-01,69095.0,7186.0,15171.0,25322.0,43773.0,453.0,0.0,-3043.0,-6640.0,-5726.0,-759.0,709.0
(주)아센디오,12170,2016-12-01,95172.0,6894.0,54131.0,23569.0,71603.0,734.0,0.0,-2847.0,1567.0,1510.0,1515.0,313.0
(주)아센디오,12170,2017-12-01,123960.0,66814.0,77218.0,72537.0,51422.0,397.0,0.0,-28421.0,25774.0,948.0,22212.0,1204.0
(주)아센디오,12170,2018-12-01,124157.0,69017.0,80459.0,71918.0,52239.0,7312.0,0.0,-22517.0,5268.0,4008.0,7418.0,1584.0
(주)아센디오,12170,2019-12-01,56810.0,63655.0,46372.0,66304.0,-9494.0,100.0,0.0,-50681.0,717.0,3767.0,2574.0,312.0
(주)아센디오,12170,2020-12-01,27366.0,5265.0,16541.0,7426.0,19940.0,293.0,2564.266,5227.0,10148.0,1501.0,7481.0,-6.0
(주)아센디오,12170,2021-12-01,68073.0,21604.0,43958.0,22884.0,45189.0,344.0,2706.979,-3535.0,4497.0,3262.0,2903.0,723.0
(주)아센디오,12170,2022-12-01,73159.0,21086.0,48797.0,40889.0,32270.0,18796.0,0.0,-10976.0,9129.0,5014.0,8401.0,7127.0
(주)아이마켓코리아,122900,2011-12-01,563407.0,274433.0,550870.0,275954.0,287453.0,12321.0,258967.808,7351.0,399075.0,10519.0,379497.0,0.0
(주)아이마켓코리아,122900,2012-12-01,683328.0,359597.0,636638.0,367286.0,316043.0,22915.0,341250.756,9928.0,565231.0,14520.0,538830.0,0.0
(주)아이마켓코리아,122900,2013-12-01,791733.0,441077.0,741943.0,446912.0,344821.0,35542.0,407285.641,7877.0,703897.0,24708.0,669155.0,153.0
(주)아이마켓코리아,122900,2014-12-01,1090486.0,618002.0,866237.0,657380.0,433106.0,48154.0,581453.199,8683.0,676306.0,26950.0,635767.0,152.0
(주)아이마켓코리아,122900,2015-12-01,1266306.0,777595.0,1025329.0,817257.0,449048.0,104394.0,724149.156,6978.0,868134.0,34260.0,821353.0,91.0
(주)아이마켓코리아,122900,2016-12-01,1334065.0,839431.0,1104806.0,876612.0,457453.0,78313.0,798940.074,7245.0,1080030.0,32361.0,1023943.0,140.0
(주)아이마켓코리아,122900,2017-12-01,1086928.0,613849.0,870757.0,646456.0,440472.0,99374.0,577068.397,-4724.0,728082.0,25175.0,695967.0,157.0
(주)아이마켓코리아,122900,2018-12-01,1078276.0,604136.0,865095.0,636749.0,441527.0,129616.0,554614.938,501.0,738004.0,27797.0,699337.0,308.0
(주)아이마켓코리아,122900,2019-12-01,1096877.0,604692.0,869129.0,670348.0,426529.0,58409.0,547941.385,-2982.0,752888.0,26600.0,713595.0,214.0
(주)아이마켓코리아,122900,2020-12-01,1110821.0,631417.0,866791.0,693885.0,416936.0,73537.0,579937.056,2390.0,765755.0,26362.0,731018.0,2745.0
(주)아이마켓코리아,122900,2021-12-01,1120160.0,644517.0,834933.0,703386.0,416774.0,71699.0,583541.188,10920.0,831925.0,25799.0,793514.0,815.0
(주)아이마켓코리아,122900,2022-12-01,1224955.0,757633.0,927260.0,814781.0,410174.0,71580.0,679122.525,4844.0,960436.0,26634.0,918425.0,8581.0
(주)아이에이치큐,3560,2011-12-01,56076.0,25211.0,40888.0,26653.0,29423.0,3158.0,4694.772,2687.0,17969.0,2338.0,15650.0,213.0
(주)아이에이치큐,3560,2012-12-01,45827.0,8907.0,24376.0,10789.0,35038.0,896.0,3212.779,-1476.0,16930.0,1734.0,13416.0,80.0
(주)아이에이치큐,3560,2013-12-01,81341.0,27039.0,33132.0,37735.0,43606.0,491.0,7226.538,-290.0,23160.0,3219.0,19182.0,273.0
(주)아이에이치큐,3560,2014-12-01,80461.0,36088.0,40663.0,38937.0,41524.0,1503.0,7520.351,-4954.0,26332.0,4375.0,23266.0,1090.0
(주)아이에이치큐,3560,2015-12-01,255676.0,35952.0,79206.0,40636.0,215040.0,82.0,8595.237,-3625.0,32031.0,30056.0,0.0,229.0
(주)아이에이치큐,3560,2016-12-01,256635.0,30715.0,95060.0,35076.0,221558.0,102.0,7787.172,441.0,27695.0,23932.0,0.0,73.0
(주)아이에이치큐,3560,2017-12-01,255080.0,23545.0,102616.0,27355.0,227725.0,428.0,8478.009,-6776.0,37943.0,34225.0,0.0,277.0
(주)아이에이치큐,3560,2018-12-01,231275.0,22403.0,78430.0,26695.0,204580.0,401.0,6759.936,-12453.0,30012.0,23279.0,0.0,41.0
(주)아이에이치큐,3560,2019-12-01,165808.0,19038.0,95972.0,28957.0,136851.0,350.0,2631.364,-62192.0,26652.0,28968.0,0.0,94.0
(주)아이에이치큐,3560,2020-12-01,146320.0,16672.0,95741.0,27655.0,118664.0,63.0,2153.069,-11280.0,22690.0,26342.0,0.0,127.0
(주)아이에이치큐,3560,2021-12-01,238568.0,118457.0,120112.0,120390.0,118179.0,308.0,2725.468,-6857.0,14448.0,19974.0,0.0,33.0
(주)아이에이치큐,3560,2022-12-01,246320.0,145839.0,22750.0,158843.0,87477.0,0.0,3155.514,-78225.0,12095.0,22908.0,0.0,9051.0
(주)알루코,1780,2011-12-01,466389.0,268049.0,218887.0,329271.0,137118.0,80781.0,22107.375,-2354.0,185352.0,14462.0,162977.0,10349.0
(주)알루코,1780,2012-12-01,448022.0,238445.0,237987.0,313268.0,134754.0,60782.0,20952.47,-10865.0,185752.0,18668.0,165946.0,10231.0
(주)알루코,1780,2013-12-01,441482.0,260613.0,230460.0,304306.0,137176.0,65826.0,17577.04,2256.0,103817.0,8752.0,91770.0,4109.0
(주)알루코,1780,2014-12-01,432549.0,214542.0,223889.0,295806.0,136743.0,67255.0,14820.951,2513.0,108671.0,6442.0,99902.0,4432.0
(주)알루코,1780,2015-12-01,429140.0,207192.0,222736.0,264912.0,164228.0,51400.0,18585.66,-4528.0,82555.0,9376.0,69665.0,2791.0
(주)알루코,1780,2016-12-01,439409.0,195885.0,204534.0,238157.0,201252.0,34738.0,22663.239,4785.0,115941.0,9637.0,103422.0,4488.0
(주)알루코,1780,2017-12-01,477572.0,224689.0,208091.0,270077.0,207496.0,46465.0,29657.387,-5608.0,106486.0,7566.0,98893.0,5987.0
(주)알루코,1780,2018-12-01,744332.0,384136.0,260667.0,463592.0,280741.0,119602.0,39578.366,-11811.0,129920.0,12252.0,117111.0,6050.0
(주)알루코,1780,2019-12-01,772552.0,403515.0,275085.0,486695.0,285857.0,108203.0,30062.192,-6768.0,115408.0,12222.0,101052.0,4466.0
(주)알루코,1780,2020-12-01,701423.0,366338.0,282141.0,439522.0,261902.0,87046.0,35010.641,-25935.0,125306.0,12265.0,110114.0,6634.0
(주)알루코,1780,2021-12-01,780158.0,367457.0,333969.0,487493.0,292664.0,109932.0,53208.115,-6463.0,154404.0,13364.0,137876.0,4180.0
(주)알루코,1780,2022-12-01,816933.0,465830.0,326841.0,506348.0,310585.0,118779.0,50819.484,-2876.0,174832.0,17833.0,153621.0,-427.0
(주)에넥스,11090,2011-12-01,119599.0,58392.0,64997.0,74262.0,45337.0,14598.0,32824.232,-4701.0,52628.0,11014.0,42734.0,642.0
(주)에넥스,11090,2012-12-01,93219.0,53038.0,62596.0,59244.0,33975.0,13799.0,27840.339,-3803.0,45601.0,11809.0,39482.0,517.0
(주)에넥스,11090,2013-12-01,107777.0,52529.0,70597.0,64108.0,43669.0,14166.0,35739.749,-362.0,55333.0,10532.0,44976.0,161.0
(주)에넥스,11090,2014-12-01,125570.0,57771.0,90239.0,71504.0,54066.0,20362.0,42822.418,178.0,64015.0,12143.0,51414.0,173.0
(주)에넥스,11090,2015-12-01,126286.0,56479.0,87254.0,65824.0,60462.0,19967.0,39547.241,394.0,70136.0,13279.0,56661.0,271.0
(주)에넥스,11090,2016-12-01,152747.0,82169.0,109974.0,93767.0,58980.0,24850.0,58518.525,-1453.0,89263.0,17991.0,73121.0,181.0
(주)에넥스,11090,2017-12-01,171432.0,101163.0,127311.0,111174.0,60258.0,34919.0,79976.141,-902.0,100274.0,17847.0,83351.0,312.0
(주)에넥스,11090,2018-12-01,155415.0,85460.0,108225.0,95956.0,59459.0,29182.0,63563.487,-386.0,101762.0,10352.0,92172.0,161.0
(주)에넥스,11090,2019-12-01,132037.0,65643.0,83367.0,77860.0,54177.0,19120.0,43713.329,-3972.0,67130.0,8571.0,61523.0,202.0
(주)에넥스,11090,2020-12-01,112938.0,59629.0,71600.0,67681.0,45257.0,11585.0,38756.657,-6025.0,55195.0,7928.0,52502.0,164.0
(주)에넥스,11090,2021-12-01,132906.0,57499.0,71785.0,66492.0,66414.0,18914.0,40803.348,15079.0,30111.0,7190.0,29037.0,1028.0
(주)에넥스,11090,2022-12-01,128080.0,64003.0,70385.0,83739.0,44341.0,22265.0,45344.627,-8380.0,53010.0,6130.0,55064.0,354.0
(주)에스비에스,34120,2011-12-01,860880.0,295159.0,466038.0,312079.0,548801.0,2157.0,35110.14,3349.0,218621.0,49234.0,168454.0,31.0
(주)에스비에스,34120,2012-12-01,827393.0,208093.0,392801.0,265905.0,561488.0,2195.0,28265.187,4635.0,223792.0,47414.0,169268.0,1870.0
(주)에스비에스,34120,2013-12-01,804265.0,178043.0,400755.0,234308.0,569957.0,1965.0,34581.765,9166.0,211780.0,41368.0,160625.0,629.0
(주)에스비에스,34120,2014-12-01,798563.0,252546.0,393797.0,258285.0,540278.0,1948.0,30920.232,10006.0,224075.0,38905.0,166476.0,1928.0
(주)에스비에스,34120,2015-12-01,934370.0,233446.0,515952.0,366142.0,568228.0,2336.0,31187.431,5979.0,236588.0,45551.0,180105.0,238.0
(주)에스비에스,34120,2016-12-01,894153.0,226617.0,432030.0,353379.0,540775.0,2198.0,58968.304,21724.0,231524.0,39409.0,161429.0,1424.0
(주)에스비에스,34120,2017-12-01,1092032.0,360049.0,640038.0,529039.0,562992.0,2086.0,73940.054,14607.0,243742.0,47987.0,177100.0,1358.0
(주)에스비에스,34120,2018-12-01,957647.0,210193.0,493549.0,389164.0,568482.0,2607.0,61523.566,14282.0,228116.0,40560.0,167035.0,1272.0
(주)에스비에스,34120,2019-12-01,1247763.0,393040.0,716995.0,600645.0,647118.0,2624.0,66322.514,8549.0,243624.0,38950.0,172157.0,1558.0
(주)에스비에스,34120,2020-12-01,1170411.0,246834.0,658236.0,603440.0,566972.0,2375.0,71044.17,13625.0,260836.0,49490.0,173030.0,1554.0
(주)에스비에스,34120,2021-12-01,1462150.0,515466.0,912734.0,740552.0,721597.0,2081.0,87454.617,-8264.0,291189.0,62146.0,225714.0,1370.0
(주)에스비에스,34120,2022-12-01,1407889.0,306018.0,782158.0,534612.0,873277.0,2032.0,22622.944,27790.0,396200.0,54550.0,301968.0,2477.0
(주)에스엠벡셀,10580,2011-12-01,66549.0,28527.0,21534.0,45198.0,21352.0,5181.0,12131.088,-382.0,24163.0,556.0,24559.0,322.0
(주)에스엠벡셀,10580,2012-12-01,64101.0,33282.0,24369.0,45505.0,18596.0,5887.0,12692.262,1657.0,22563.0,692.0,23337.0,358.0
(주)에스엠벡셀,10580,2013-12-01,78621.0,43078.0,29430.0,61009.0,17612.0,7986.0,14094.202,-346.0,24077.0,503.0,24045.0,315.0
(주)에스엠벡셀,10580,2014-12-01,72913.0,34543.0,26255.0,56777.0,16136.0,5960.0,13668.043,93.0,22325.0,523.0,21694.0,349.0
(주)에스엠벡셀,10580,2015-12-01,64289.0,30381.0,18188.0,50426.0,13864.0,4949.0,11538.097,-1546.0,21914.0,554.0,20660.0,394.0
(주)에스엠벡셀,10580,2016-12-01,60354.0,29928.0,17467.0,42661.0,17693.0,4364.0,13934.417,-1678.0,20617.0,792.0,21689.0,312.0
(주)에스엠벡셀,10580,2017-12-01,53448.0,24302.0,12797.0,33811.0,19637.0,4288.0,7108.545,-1959.0,14480.0,575.0,15125.0,500.0
(주)에스엠벡셀,10580,2018-12-01,63716.0,19991.0,14396.0,36895.0,26820.0,6449.0,9652.614,927.0,18195.0,582.0,17485.0,219.0
(주)에스엠벡셀,10580,2019-12-01,73825.0,38295.0,18081.0,54463.0,19362.0,3745.0,14693.392,-7461.0,18159.0,2967.0,17878.0,-193.0
(주)에스엠벡셀,10580,2020-12-01,63588.0,48719.0,13853.0,54078.0,9511.0,3427.0,19108.888,-2329.0,15436.0,866.0,14082.0,965.0
(주)에스엠벡셀,10580,2021-12-01,47838.0,10207.0,9311.0,15480.0,32358.0,2955.0,6714.518,-10173.0,19325.0,1788.0,19180.0,-3.0
(주)에스엠벡셀,10580,2022-12-01,149581.0,77048.0,85270.0,82605.0,66976.0,54830.0,12089.167,6142.0,48092.0,5059.0,40620.0,486.0
(주)에스원,12750,2011-12-01,1057719.0,194927.0,608098.0,296645.0,761073.0,35340.0,43557.664,32005.0,267680.0,58638.0,164543.0,0.0
(주)에스원,12750,2012-12-01,1080945.0,190548.0,564727.0,275922.0,805024.0,46452.0,62634.771,22334.0,303828.0,70515.0,201488.0,0.0
(주)에스원,12750,2013-12-01,1154081.0,223012.0,557337.0,310575.0,843506.0,48383.0,60103.361,16963.0,348776.0,84318.0,234038.0,0.0
(주)에스원,12750,2014-12-01,1460061.0,460899.0,374015.0,544328.0,915733.0,56358.0,87729.796,25556.0,467953.0,92109.0,325659.0,2012.0
