회사명,거래소코드,회계년도,자산(*)(요약)(IFRS)(백만원),유동부채(*)(요약)(IFRS)(백만원),유동자산(*)(요약)(IFRS)(백만원),부채(*)(요약)(IFRS)(백만원),자본(*)(요약)(IFRS)(백만원),재고자산(요약)(IFRS)(백만원),당기순이익(총포괄손익)(요약)(IFRS)(백만원),매출액(수익)(요약)(IFRS)(백만원),판매비와 관리비(물류원가 등 포함)(요약)(IFRS)(백만원),매출원가(요약)(IFRS)(백만원),매입채무(IFRS)(천원),금융비용(IFRS)(천원),금융원가(요약)(IFRS)(백만원)
남광토건(주),001260,2022/03,310157,195853,237387,220776,89381,0,1636,82691,4728,76281,25331874,0,283
남양유업(주),003920,2011/03,948492,132087,359270,157876,790615,72305,13507,262535,67846,183542,77932645,0,0
남양유업(주),003920,2012/03,1030854,174344,506404,201295,829559,131268,11267,309975,79560,218541,106767635,0,0
남양유업(주),003920,2013/03,1059269,153379,530118,189663,869606,173294,4747,300166,82722,215610,103772239,0,0
남양유업(주),003920,2014/03,965154,120561,439518,149161,815994,165804,-5506,281229,79423,211627,73718514,0,0
남양유업(주),003920,2015/03,959867,104718,448612,138959,820908,195321,126,278835,73902,203523,70099538,0,0
남양유업(주),003920,2016/03,994419,112260,477418,146720,847699,154009,3501,284104,72666,207936,68005669,0,0
남양유업(주),003920,2017/03,1004169,109066,515459,124631,879538,139162,-733,268938,67917,200870,67368093,0,0
남양유업(주),003920,2018/03,1026589,125503,468119,140979,885610,136840,318,254373,63065,190937,76242265,0,0
남양유업(주),003920,2019/03,1177446,156066,498468,288831,888615,146989,2027,248541,59892,187373,68070531,0,403
남양유업(주),003920,2020/03,1103721,100419,390481,218848,884872,173733,-14300,228123,62220,186107,56996828,0,757
남양유업(주),003920,2021/03,1053332,100011,475236,210329,843003,206801,-8225,227369,54939,184892,55895511,0,706
남양유업(주),003920,2022/03,986990,99853,433806,197873,789117,164557,-14147,230509,54281,196236,53990890,0,650
남해화학(주),025860,2011/03,582838,199905,366905,199980,382858,178439,6217,378313,21277,353679,15501245,0,1621
남해화학(주),025860,2012/03,702065,333670,483145,334190,367875,239833,1608,382148,23211,358717,18168693,0,2617
남해화학(주),025860,2013/03,653082,308230,440170,309308,343774,191139,3043,406037,21751,374291,34306262,0,9606
남해화학(주),025860,2014/03,562396,200721,360374,201664,360732,154645,8270,310288,24200,275813,25858189,0,2678
남해화학(주),025860,2015/03,539851,159365,344597,161674,378177,150708,12273,336718,24092,298515,18655488,0,2468
남해화학(주),025860,2016/03,552946,160466,349425,165592,387354,134623,4615,292052,21856,265006,45120182,0,4284
남해화학(주),025860,2017/03,533079,126880,319669,129264,403815,113856,8331,289367,21658,258014,30803591,0,1907
남해화학(주),025860,2018/03,586518,157896,378267,160781,425737,136794,8377,324599,20878,293659,37936238,0,1425
남해화학(주),025860,2019/03,563134,125284,359167,138230,424903,152597,2610,329102,23780,303702,16941921,0,2398
남해화학(주),025860,2020/03,624153,166363,419308,186178,437976,148308,6892,294697,25185,260412,14428160,0,5140
남해화학(주),025860,2021/03,618984,150592,414401,166987,451997,124185,2914,306380,25937,277318,19755895,0,3903
남해화학(주),025860,2022/03,973891,455076,735995,473064,500826,304683,36300,601271,27820,525387,84438820,0,5455
네이버(주),035420,2011/03,1885536,310810,825025,450585,1434951,0,122194,347690,186311,0,0,0,6388
네이버(주),035420,2012/03,2158450,274296,1010916,452311,1706139,0,131812,376429,205863,0,0,0,4175
네이버(주),035420,2013/03,2817715,423488,1271555,705579,2112136,0,153517,412047,224248,0,0,0,4215
네이버(주),035420,2014/03,2382611,390762,835354,665382,1717229,0,124898,324893,160034,0,0,0,8144
네이버(주),035420,2015/03,2870765,424585,1414319,825913,2044852,0,156360,488202,302604,0,0,0,3272
네이버(주),035420,2016/03,3512003,767094,1897991,1041108,2470895,988,168942,585662,369989,0,0,0,3440
네이버(주),035420,2017/03,4048513,887506,2242572,1159646,2888867,899,213009,678909,407570,0,0,0,1510
네이버(주),035420,2018/03,5484106,1408137,2439077,1556417,3927689,2257,212287,810609,516854,0,0,0,19063
네이버(주),035420,2019/03,6358761,1471784,1361198,1657720,4701041,2037,257174,912618,571931,0,0,0,31990
네이버(주),035420,2020/03,6994762,1049880,1044023,1287272,5707490,753,327065,917961,592504,0,0,0,10636
네이버(주),035420,2021/03,10772123,1435298,2089381,2960310,7811813,3243,299530,1135808,763814,0,0,0,19920
네이버(주),035420,2022/03,13654749,1473090,1954057,3785065,9869685,1236,598861,1308434,947865,0,0,0,183739
넥센타이어(주),002350,2011/03,1199645,471995,498687,687951,511694,136978,33065,280176,42636,208137,57420725,0,8465
넥센타이어(주),002350,2012/03,1654536,586865,599609,1063335,591201,161310,38047,317109,48193,226564,72119229,0,11060
넥센타이어(주),002350,2013/03,1782240,434279,625648,1085622,696618,173866,29659,345919,58123,250937,66882856,0,19633
넥센타이어(주),002350,2014/03,2019684,638192,628843,1217154,802530,145060,30576,336507,65288,231133,52933096,0,17785
넥센타이어(주),002350,2015/03,2201033,445245,656600,1283259,917774,130590,28792,362704,77406,239336,53719099,0,24062
넥센타이어(주),002350,2016/03,2170768,351921,642631,1150423,1020345,117650,36138,360710,78051,234979,57601238,0,21022
넥센타이어(주),002350,2017/03,2237352,349499,681091,1088161,1149191,129180,25828,375346,83020,255790,111438642,0,28864
넥센타이어(주),002350,2018/03,2331926,433206,717408,1032640,1299286,138586,31024,367214,62112,269334,87854194,0,7765
넥센타이어(주),002350,2019/03,2584256,482375,789824,1156096,1428159,143467,35661,389911,61747,284869,103472287,0,7831
넥센타이어(주),002350,2020/03,2662321,396741,901207,1114934,1547388,188038,15883,323819,65465,239143,97469807,0,26728
넥센타이어(주),002350,2021/03,2685695,374187,895698,1107955,1577740,160478,13180,345959,68449,270729,83439944,0,11931
넥센타이어(주),002350,2022/03,2885386,672295,1033158,1363128,1522258,253274,-33526,435609,69494,412934,157448328,0,15840
넷마블(주),251270,2018/03,4712427,264084,1957078,365063,4347364,1192,33602,311222,287585,0,113816428,0,3816
넷마블(주),251270,2019/03,4629919,194079,1535867,339916,4290003,1345,27403,270414,257691,0,106006418,0,5795
넷마블(주),251270,2020/03,5342630,754069,240505,965903,4376727,2970,25782,289380,297277,0,97904442,0,9585
넷마블(주),251270,2021/03,7204939,803404,878431,1748575,5456364,2649,431552,326424,294079,0,97239334,0,6787
넷마블(주),251270,2022/03,8621469,2167188,636194,3239400,5382069,2659,16961,234748,222680,0,62522552,0,72526
다스코(주),058730,2011/03,70897,16939,40460,17535,53363,20777,-160,12064,2039,10577,4370022,0,70
다스코(주),058730,2012/03,82186,23896,48778,24458,57728,22483,1887,19238,1540,15726,1850266,0,125
다스코(주),058730,2013/03,94561,30562,56927,31355,63206,26641,592,14246,2505,11381,2032793,0,108
다스코(주),058730,2014/03,103210,32757,62934,33151,70059,28544,364,18979,2623,15372,3862636,0,90
다스코(주),058730,2015/03,103472,26602,55373,27504,75968,24594,291,20350,3018,16831,2934647,0,72
다스코(주),058730,2016/03,128660,35575,72985,44571,84090,21288,1492,28624,3981,22919,4047132,0,80
다스코(주),058730,2017/03,166442,51690,90008,60933,105509,32599,3158,39336,4565,31926,9551157,0,103
다스코(주),058730,2018/03,220994,91557,137792,104994,115999,51284,5471,66522,6561,52188,11021503,0,292
다스코(주),058730,2019/03,205996,71323,121843,80839,125157,38548,1785,40642,5570,32525,2486219,0,307
다스코(주),058730,2020/03,205377,72205,100964,84139,121238,30998,-1679,41800,4533,38983,4574543,0,322
다스코(주),058730,2021/03,244343,88007,97924,129551,114792,25502,-3275,33454,6749,30645,10512512,0,868
다스코(주),058730,2022/03,269624,108928,119698,152549,117075,34551,-1047,51427,5758,45504,13072374,0,1616
대덕전자(주),353200,2021/03,826508,173035,274526,185622,640886,86685,13677,232037,9340,215828,60640068,0,2030
대덕전자(주),353200,2022/03,1010312,207273,405431,299205,711107,118841,37100,302138,11988,244615,57978788,0,1919
대동전자(주),008110,2011/06,115332,7880,38759,18173,97159,138,-6483,2874,1536,3175,420856,0,605
대동전자(주),008110,2012/06,107507,3846,37557,12529,94977,726,-816,1760,1532,1684,0,0,65
대동전자(주),008110,2013/06,105065,2358,35749,11497,93568,1383,406,3101,993,2198,0,0,44
대동전자(주),008110,2014/06,132545,6002,41595,22738,109807,1470,-1404,5055,1062,4744,1744392,0,835
대동전자(주),008110,2015/06,131619,5027,39731,18813,112806,1352,-280,2296,947,2066,844886,0,70
대동전자(주),008110,2016/06,134945,8998,41194,23349,111595,2875,594,2294,1025,1720,1827447,0,90
대동전자(주),008110,2017/06,136548,8185,36107,22091,114458,2437,-151,1453,721,1325,1503527,0,30
대동전자(주),008110,2018/06,134465,7886,36295,20655,113810,1206,577,2918,666,2607,1383562,0,10
대동전자(주),008110,2019/06,136233,7686,38233,22146,114087,1177,254,3861,616,3504,1178954,0,65
대동전자(주),008110,2020/06,135839,11724,39083,26786,109053,1800,-848,1430,727,1374,725859,0,307
대동전자(주),008110,2021/06,166461,8521,40583,30078,136383,1466,-193,4585,559,4252,1834253,0,83
대동전자(주),008110,2022/06,172276,5144,47517,27916,144360,1457,774,2055,951,1747,797687,0,184
대림비앤코(주),005750,2011/03,226045,34864,57767,75762,150284,15117,174,19260,3858,15419,7259139,0,472
대림비앤코(주),005750,2012/03,232188,58147,61908,86306,145882,18690,-604,22807,4763,18345,8715896,0,612
대림비앤코(주),005750,2013/03,246108,29551,72156,104703,141404,22447,-529,23897,3803,19987,12231276,0,830
대림비앤코(주),005750,2014/03,249182,63834,70734,105369,143813,16685,1652,31784,4237,24873,11176027,0,649
대림비앤코(주),005750,2015/03,270540,49177,81910,118703,151837,20887,2388,40159,5504,31169,16870006,0,534
대림비앤코(주),005750,2016/03,268059,72228,94510,121622,146437,37031,2460,42126,6027,32572,17701792,0,436
대림비앤코(주),005750,2017/03,278879,54408,104177,124476,154403,34763,609,47351,6835,36184,18121356,0,376
대림비앤코(주),005750,2018/03,291931,90990,114249,133175,158757,32996,45,54658,8839,44139,23205207,0,386
대림비앤코(주),005750,2019/03,312403,82905,120218,153789,158614,41098,1223,57697,10444,45160,27615867,0,593
대림비앤코(주),005750,2020/03,312305,81648,114192,155749,156556,45612,-1300,53864,10790,44339,22743711,0,891
대림비앤코(주),005750,2021/03,331455,75641,126972,172562,158894,41318,617,58821,10961,46765,30126704,0,567
대림비앤코(주),005750,2022/03,332523,104111,118267,174119,158404,57578,431,59574,10287,48171,33108123,0,636
대림통상(주),006570,2011/03,249732,48465,93717,99116,150615,29657,-3456,32045,8295,26256,12060502,0,1896
대림통상(주),006570,2012/03,252986,79034,104810,106576,146409,33014,370,31612,4514,26072,12969910,0,1566
대림통상(주),006570,2013/03,240466,90321,93901,103949,136517,28549,-2351,30861,5294,28320,10920921,0,1266
대림통상(주),006570,2014/03,248002,84808,102520,110034,137967,33409,-332,34788,4323,30010,15251670,0,1244
대림통상(주),006570,2015/03,246266,94617,116593,109291,136975,35474,82,35490,4956,30242,15213296,0,1068
대림통상(주),006570,2016/03,230880,84587,105114,102162,128718,34494,448,35343,5070,29087,13987477,0,1604
대림통상(주),006570,2017/03,226376,86280,102702,100022,126353,31482,-1346,40412,5399,33722,16045086,0,2775
대림통상(주),006570,2018/03,222716,95400,145034,99484,123232,36546,2380,46795,6315,40061,27834092,0,682
대림통상(주),006570,2019/03,203633,84942,126307,86379,117254,38068,-118,44214,5146,38983,26690122,0,426
대림통상(주),006570,2020/03,179633,61118,88922,76217,103416,38024,1341,36121,6206,31388,16765390,0,620
대림통상(주),006570,2021/03,154801,56010,70220,71040,83762,31062,-399,28414,4566,24208,12292858,0,497
대림통상(주),006570,2022/03,156798,67257,76673,71173,85625,34886,1061,31557,4801,25267,11127666,0,637
대상(주),001680,2011/03,1103724,409779,352240,626803,476921,117051,17796,321579,73436,221956,70049237,0,4391
대상(주),001680,2012/03,1199544,427465,424238,669263,530281,143760,19251,364592,77478,264469,67031283,0,5598
대상(주),001680,2013/03,1350133,503033,568171,759791,590342,157439,15553,387677,83424,276666,84188308,0,10310
대상(주),001680,2014/03,1430850,467734,631127,747634,683216,146188,29172,389599,88147,261906,73045875,0,5338
대상(주),001680,2015/03,1398535,424008,560672,669967,728569,146907,23871,406918,92067,281191,76359226,0,4177
대상(주),001680,2016/03,1761441,465113,715054,980095,781346,188954,22483,446121,98365,316795,89840236,0,5490
대상(주),001680,2017/03,1962404,541170,823234,1125742,836662,191837,23289,530979,125196,378725,124506869,0,7006
대상(주),001680,2018/03,1855568,570198,671277,992837,862731,191299,19615,562611,123818,408994,130097581,0,3990
대상(주),001680,2019/03,2038757,543099,849551,1108693,930064,218259,24794,555505,116905,407500,110035757,0,6213
대상(주),001680,2020/03,2418889,812759,1093571,1385908,1032980,235296,60231,642892,133153,470319,116177191,0,14210
대상(주),001680,2021/03,2459654,739683,1193081,1371012,1088642,261195,34510,674965,141894,488975,126870498,0,11329
대상(주),001680,2022/03,2752489,765307,1312551,1539576,1212914,407157,28370,812928,158304,611162,203737524,0,9348
대상홀딩스(주),084690,2011/03,382744,18176,74517,25463,357281,0,2486,553,1115,0,0,0,112
대상홀딩스(주),084690,2012/03,392637,19170,74879,30582,362054,0,2839,3236,1180,0,0,0,167
대상홀딩스(주),084690,2013/03,391775,8976,66762,25982,365793,0,3060,3927,1100,0,0,0,378
대상홀딩스(주),084690,2014/03,402017,9289,45827,25950,376068,0,12881,13898,1317,0,0,0,202
대상홀딩스(주),084690,2015/03,405704,8801,46282,26970,378734,0,5311,6725,1492,0,0,0,132
대상홀딩스(주),084690,2016/03,411012,10021,51212,30232,380780,0,6507,8247,1589,0,0,0,266
대상홀딩스(주),084690,2017/03,412201,9804,61420,27981,384220,0,8763,10931,1707,0,0,0,793
대상홀딩스(주),084690,2018/03,414804,11065,53226,25432,389372,0,8921,11382,1880,0,0,0,112
대상홀딩스(주),084690,2019/03,420118,12283,32575,27705,392412,0,8619,12364,2533,0,0,0,87
대상홀딩스(주),084690,2020/03,415671,13259,31640,28887,386784,0,9279,12042,3076,0,0,0,241
대상홀딩스(주),084690,2021/03,409213,12784,34502,23684,385530,0,12994,16501,3246,0,0,0,60
대상홀딩스(주),084690,2022/03,511596,21173,61968,133857,377739,0,14199,18327,3831,0,0,0,510
대성산업(주),128820,2011/03,2241278,858204,596777,1583987,657291,34563,541,319788,26953,284711,80565490,0,15534
대성산업(주),128820,2012/03,2256519,785252,391676,1574538,681981,36196,-18591,338123,44867,301763,43102142,0,18520
대성산업(주),128820,2013/03,2481746,1043923,488403,1949602,532144,30249,-71383,289131,118303,252908,22762447,0,23084
대성산업(주),128820,2014/03,2144648,824512,302583,1719721,424928,33031,-22594,277422,42728,237841,58370168,0,22886
대성산업(주),128820,2015/03,1748948,1209874,791937,1529590,219358,28546,-21723,220088,30345,189681,53957837,0,24428
대성산업(주),128820,2016/03,999229,654473,148106,902635,96595,20783,-25850,179966,26918,154966,139070286,0,15737
대성산업(주),128820,2017/03,864699,786243,130544,848066,16633,20075,-32147,196604,24353,171996,140904523,0,12486
대성산업(주),128820,2018/03,831740,350486,105340,439231,392509,21016,17731,203477,24161,179848,135977171,0,3435
대성산업(주),128820,2019/03,963238,314849,112983,516270,446968,20867,18453,176959,21245,155302,78260012,0,5031
대성산업(주),128820,2020/03,870494,318404,96832,505495,364999,22360,-3867,180350,19102,160833,41633301,0,4206
대성산업(주),128820,2021/03,889176,155319,78098,443577,445599,18903,-3600,189385,17134,170322,5930943,0,3257
대성산업(주),128820,2022/03,901401,96040,118008,444109,457291,24995,61,207501,15760,189471,6326973,0,2702
대성에너지(주),117580,2011/03,587630,246698,261993,318028,269602,227,21039,335702,18457,289265,187092931,0,1209
대성에너지(주),117580,2012/03,673356,308002,316318,405391,267965,257,11619,365899,19328,332221,238944994,0,1122
대성에너지(주),117580,2013/03,633633,261319,261514,360845,272788,542,11191,374673,20832,340023,232975629,0,1039
대성에너지(주),117580,2014/03,667438,331741,281575,387250,280189,907,12730,395283,21638,357659,247689412,0,1065
대성에너지(주),117580,2015/03,658814,261202,262805,370539,288275,2261,16385,369876,22275,327500,223990885,0,866
대성에너지(주),117580,2016/03,647644,231555,236439,350140,297504,2770,19191,312770,23915,265499,179620986,0,747
대성에너지(주),117580,2017/03,634075,257550,213047,332176,301899,2430,16481,296457,25283,249843,178574787,0,711
대성에너지(주),117580,2018/03,646947,209829,216101,337188,309759,1399,17046,307626,28525,257287,176203729,0,636
대성에너지(주),117580,2019/03,649258,201184,204531,339140,310119,443,14729,294814,27741,247970,171126500,0,564
대성에너지(주),117580,2020/03,718150,294879,228048,405239,312911,562,12478,297022,26273,254662,177816688,0,906
대성에너지(주),117580,2021/03,699841,206260,197273,376063,323778,1340,15085,286720,27478,239852,164074662,0,721
대성에너지(주),117580,2022/03,748199,247361,230227,422965,325234,1949,12757,341542,28155,296537,207662534,0,630
대성홀딩스(주),016710,2011/03,394072,69114,59525,155256,238816,362,5795,13050,1514,3227,2093209,0,1574
대성홀딩스(주),016710,2012/03,377181,48463,81977,141243,235938,938,9436,14874,1546,6228,1352299,0,1354
대성홀딩스(주),016710,2013/03,412714,58272,118822,171062,241651,1521,12906,21591,1658,7704,1655126,0,1484
대성홀딩스(주),016710,2014/03,414383,71162,116302,171299,243085,1607,5882,14057,1725,5194,1051601,0,1507
대성홀딩스(주),016710,2015/03,412335,79937,114359,170140,242195,1430,5730,13024,1661,4126,1512663,0,1335
대성홀딩스(주),016710,2016/03,407604,57061,106200,167132,240472,1590,5936,11577,1717,2370,619090,0,1129
대성홀딩스(주),016710,2017/03,417668,72917,116905,172812,244857,67,9110,14255,1731,1633,1165728,0,979
대성홀딩스(주),016710,2018/03,404194,67913,62323,157864,246330,0,8964,14425,1778,1599,594110,0,962
대성홀딩스(주),016710,2019/03,361689,67023,20185,117441,244248,0,4978,9088,1647,1063,451525,0,954
대성홀딩스(주),016710,2020/03,362583,57523,23899,117815,244768,0,6501,10688,1502,1135,350491,0,644
대성홀딩스(주),016710,2021/03,379254,8948,42415,130192,249062,0,6573,10715,1590,1077,576325,0,568
대성홀딩스(주),016710,2022/03,383102,67841,44329,130033,253069,0,8589,13189,1703,1034,556436,0,459
대영포장(주),014160,2011/03,204915,45336,50637,104368,100547,11800,-925,47346,4739,43385,13691749,0,871
대영포장(주),014160,2012/03,222325,61648,67414,119807,102518,12968,2815,57358,4783,49957,16314722,0,1097
대영포장(주),014160,2013/03,199462,44912,51846,84066,115396,11326,3468,50719,4892,41858,13414211,0,697
대영포장(주),014160,2014/03,201265,40289,51216,81007,120257,11836,307,57776,5750,50387,13164286,0,522
대영포장(주),014160,2015/03,209430,52778,49951,81146,128284,13474,1449,56115,5733,48293,15769334,0,414
대영포장(주),014160,2016/03,216839,77450,60673,89721,127118,10526,2391,58445,6259,49054,13651372,0,297
대영포장(주),014160,2017/03,208068,60415,62969,71012,137056,12943,-1050,73935,7228,67662,19610067,0,160
대영포장(주),014160,2018/03,207559,70766,67390,77944,129616,13074,445,76522,6791,68895,19477863,0,259
대영포장(주),014160,2019/03,222465,58995,61472,78941,143524,15629,2759,66291,6505,56402,17425059,0,348
대영포장(주),014160,2020/03,210635,43513,56087,57575,153060,12615,2799,65578,6725,55904,16037734,0,151
대영포장(주),014160,2021/03,215147,43741,67295,56515,158633,12939,4655,74421,7368,61635,20142304,0,67
대영포장(주),014160,2022/03,243760,35480,94380,75567,168193,16246,973,81724,7201,71450,21923151,0,440
대우전자부품(주),009320,2011/03,39277,6945,8928,20895,18382,2233,-1115,4200,1518,3739,1094583,0,325
대우전자부품(주),009320,2012/03,34921,6865,8835,18715,16207,2097,-1022,4198,1355,3844,1720802,0,260
대우전자부품(주),009320,2013/03,37799,11606,11844,22014,15784,2469,-665,5576,1277,4789,3762319,0,244
대우전자부품(주),009320,2014/03,42288,14791,23984,27122,15167,3296,-466,5018,1135,4162,1063214,0,231
대우전자부품(주),009320,2015/03,54363,23173,15146,30499,23863,4543,63,8700,1367,6940,4770505,0,274
대우전자부품(주),009320,2016/03,61689,23133,19879,32649,29040,7449,132,13644,1824,11410,0,0,238
대우전자부품(주),009320,2017/03,63354,20792,21638,27554,35800,6205,606,13963,1866,11288,0,0,125
대우전자부품(주),009320,2018/03,66623,23016,21620,28175,38448,7002,245,13457,1985,11013,0,0,127
대우전자부품(주),009320,2019/03,72132,27300,27701,32366,39766,8472,364,13730,2268,11158,0,0,152
대우전자부품(주),009320,2020/03,80389,37739,32492,43787,36602,14307,-363,14326,2062,12164,0,0,185
대우전자부품(주),009320,2021/03,92749,48074,40278,57206,35543,17904,601,21906,2196,19230,0,0,197
대우전자부품(주),009320,2022/03,89693,46111,37908,54514,35179,18799,195,26805,2905,23217,0,0,317
대원강업(주),000430,2011/03,617968,238052,183985,311891,306077,29058,6717,162252,8059,146380,116696401,0,1586
대원강업(주),000430,2012/03,661069,285549,197736,338742,322327,29324,6984,175359,8251,158936,124167710,0,1604
대원강업(주),000430,2013/03,748317,330216,241827,403037,345280,31182,9515,190062,8375,172282,177179469,0,1266
대원강업(주),000430,2014/03,812566,364911,301059,457614,354952,31412,2749,203989,8424,188647,158357924,0,2249
대원강업(주),000430,2015/03,785714,348069,250700,428558,357157,24645,7445,187298,9145,171512,129367895,0,1767
대원강업(주),000430,2016/03,763697,295199,228170,393073,370623,25026,7983,203941,8608,187617,116594780,0,1238
대원강업(주),000430,2017/03,825064,346167,277498,440329,384735,19795,3732,199308,8762,180366,128205532,0,1500
대원강업(주),000430,2018/03,723546,238917,202271,326541,397005,19327,5869,167692,8392,155791,116191978,0,910
대원강업(주),000430,2019/03,674631,189132,145394,271802,402828,29966,4663,165636,8599,155682,101288550,0,500
대원강업(주),000430,2020/03,654670,209397,144033,252080,402590,25126,3546,150211,7843,141645,106114458,0,605
대원강업(주),000430,2021/03,666144,216873,161324,256152,409991,32087,2606,150674,10217,140932,90934835,0,414
대원강업(주),000430,2022/03,659107,211637,181068,242899,416208,15871,4774,163736,11911,149149,96099465,0,525
대원전선(주),006340,2011/03,221045,133072,185193,153807,67238,36641,2173,114776,1701,110466,79044582,0,642
대원전선(주),006340,2012/03,208217,118604,173109,139340,68877,31618,967,104746,2219,100789,91767580,0,602
대원전선(주),006340,2013/03,201711,124728,166180,129933,71778,31728,544,102369,2220,98275,89223763,0,2008
대원전선(주),006340,2014/03,191326,109629,148704,118346,72980,31212,458,99673,2383,96528,55701619,0,792
대원전선(주),006340,2015/03,199375,116124,152841,125975,73399,33838,710,102537,2148,99911,53475632,0,473
대원전선(주),006340,2016/03,185710,98948,134400,105405,80305,24782,1840,91773,1872,88530,43758423,0,675
대원전선(주),006340,2017/03,216441,128055,162526,135300,81141,28390,1192,128223,1846,125804,68066053,0,362
대원전선(주),006340,2018/03,216471,126230,169939,133992,82479,33498,1699,98911,1763,96084,77301452,0,341
대원전선(주),006340,2019/03,195437,102919,151234,113010,82427,34650,552,89952,2027,87621,84487098,0,333
대원전선(주),006340,2020/03,181657,83208,134880,99898,81759,27254,495,84308,2245,81962,53071507,0,319
대원전선(주),006340,2021/03,204201,105958,152442,116795,87406,34214,1178,99270,2693,95010,63523227,0,278
대원전선(주),006340,2022/03,242410,141064,193735,152569,89841,51983,1422,127723,2942,123262,93756933,0,204
대원제약(주),003220,2011/03,134242,28051,69127,37312,96930,14591,3321,33130,14850,13120,1930740,0,80
대원제약(주),003220,2012/03,142174,26955,69732,37798,104376,17170,1478,29774,14749,12973,4075700,0,66
대원제약(주),003220,2013/03,147698,22617,75964,33745,113953,17441,2053,35187,17066,15784,3599676,0,66
대원제약(주),003220,2014/03,164732,28381,88180,40740,123992,23035,2326,42111,19687,19504,5679647,0,50
대원제약(주),003220,2015/03,184948,33747,92325,49036,135912,29671,3962,49919,22952,22632,2877597,0,23
대원제약(주),003220,2016/03,199272,32510,87739,49169,150103,31196,4208,57448,25587,26414,6221023,0,5
대원제약(주),003220,2017/03,217657,37749,95893,57001,160656,41393,3438,62253,29050,28139,5570750,0,0
대원제약(주),003220,2018/03,237968,49590,97218,70956,167012,39349,6887,70498,32520,28898,7170898,0,124
대원제약(주),003220,2019/03,291217,63421,106175,109429,181787,42600,5872,75640,35008,32489,7128620,0,46
대원제약(주),003220,2020/03,325771,60676,122001,123355,202416,54905,7331,79976,34247,35386,8283422,0,606
대원제약(주),003220,2021/03,342578,74964,128352,143081,199496,64710,-8136,74296,40533,35942,7720850,0,594
대원제약(주),003220,2022/03,419911,94716,186102,197496,222416,69719,11165,110941,43158,52539,13586582,0,806
대원화성(주),024890,2011/03,111292,51695,49078,63355,47937,11910,-496,29026,2780,26788,11737667,0,752
대원화성(주),024890,2012/03,106444,57649,47136,68802,37642,14999,-2492,25463,2550,24492,16686016,0,781
대원화성(주),024890,2013/03,110119,57052,49351,71014,39105,14175,38,26258,2278,23108,11202669,0,889
대원화성(주),024890,2014/03,104883,55608,51388,67349,37534,13491,1787,30159,2413,24675,11252477,0,721
대원화성(주),024890,2015/03,115807,60169,63975,67974,47833,13825,2618,37390,3020,31002,14233202,0,519
대원화성(주),024890,2016/03,117205,45269,67592,53498,63707,11816,1459,32768,3170,27078,13997456,0,221
대원화성(주),024890,2017/03,119325,42545,69291,50744,68580,13370,730,27562,3101,22404,11507198,0,196
대원화성(주),024890,2018/03,111430,36760,61134,44340,67089,12207,-29,24872,2816,21732,10717110,0,170
대원화성(주),024890,2019/03,123088,35516,65149,46638,76450,11917,2001,29458,2939,26182,13761902,0,206
대원화성(주),024890,2020/03,129523,38521,42253,49111,80413,10353,1483,29231,3105,27450,16006473,0,355
대원화성(주),024890,2021/03,137749,51116,49697,61380,76369,12057,89,26667,2636,24826,13517748,0,195
대원화성(주),024890,2022/03,136519,56186,50442,66182,70337,15008,-535,32120,2655,30359,19233099,0,298
대창단조(주),015230,2011/03,132858,75757,87867,78359,54498,30232,6278,82230,1233,72288,23337076,0,975
대창단조(주),015230,2012/03,136998,55964,92452,61815,75183,25174,9427,89486,1216,76308,21511612,0,713
대창단조(주),015230,2013/03,123141,27644,79841,30535,92605,22096,6337,57102,1325,48103,12283772,0,189
대창단조(주),015230,2014/03,134981,25499,93814,28114,106866,18885,4892,50885,1384,43651,13325664,0,82
대창단조(주),015230,2015/03,143624,24907,88904,27681,115943,18843,3436,49955,1603,44001,10261720,0,324
대창단조(주),015230,2016/03,148654,19401,94921,22092,126562,17623,2891,37342,1433,32138,8398277,0,880
대창단조(주),015230,2017/03,164474,22007,110011,24620,139854,23028,1806,50414,2072,43943,11948731,0,2283
대창단조(주),015230,2018/03,181431,29688,128803,32748,148683,35965,2471,65792,1805,61622,21325035,0,181
대창단조(주),015230,2019/03,181678,24390,125747,28443,153235,38976,3326,64270,1822,59689,16463635,0,174
대창단조(주),015230,2020/03,182458,21537,127464,24665,157793,30361,4618,54401,1777,48642,11528777,0,313
대창단조(주),015230,2021/03,188411,24709,125003,26532,161878,35266,4322,67922,1895,62060,15909616,0,173
대창단조(주),015230,2022/03,210692,29814,141021,31383,179308,72336,9226,73264,2674,63361,14966137,0,200
대한방직(주),001070,2011/03,282210,144844,159249,173321,108889,62468,4425,80275,3329,69298,22997322,0,1585
대한방직(주),001070,2012/03,279493,179176,155625,187095,92398,57474,-1732,64760,3086,62365,19327784,0,1770
대한방직(주),001070,2013/03,277654,167885,150533,193429,84226,51078,57,64046,3419,59113,26163019,0,1603
대한방직(주),001070,2014/03,281366,169296,155251,194222,87144,64399,-2413,57887,3251,55610,12960387,0,1558
대한방직(주),001070,2015/03,388853,164557,124934,211216,177637,51659,-651,54860,3048,50833,18059731,0,1474
대한방직(주),001070,2016/03,378711,166563,119778,203808,174903,48781,-573,55219,3128,51119,10746073,0,1499
대한방직(주),001070,2017/03,387342,147680,115778,193044,194298,48789,40,49574,2988,47715,10697044,0,1376
