회사명,거래소코드,회계년도,자산,유동부채,유동자산,부채,자본,재고자산,당기순이익,매출액,판매비와 관리비,매출원가,매입채무,금융원가
신세계건설(주),34300,2014/12,672732.0,629430.0,298158.0,644500.0,28232.0,4343.0,3136.0,835987.0,42622.0,768667.0,225168.395,8299.0
신세계건설(주),34300,2015/12,678596.0,572832.0,313779.0,585621.0,92975.0,3218.0,15970.0,1085593.0,50703.0,993033.0,233410.846,4550.0
신세계건설(주),34300,2016/12,734455.0,592143.0,370777.0,606491.0,127964.0,7026.0,37798.0,1438182.0,62157.0,1324092.0,199496.94,765.0
신세계건설(주),34300,2017/12,678556.0,504190.0,323559.0,518882.0,159674.0,63941.0,29022.0,1064425.0,56272.0,983427.0,106339.002,580.0
신세계건설(주),34300,2018/12,757077.0,481955.0,386756.0,561428.0,195650.0,63844.0,43078.0,1084269.0,58876.0,1003543.0,143968.649,1023.0
신세계건설(주),34300,2019/12,777742.0,533756.0,379176.0,580161.0,197581.0,65396.0,17515.0,1016154.0,69559.0,922357.0,114729.434,3424.0
신세계건설(주),34300,2020/12,765614.0,499993.0,343791.0,563223.0,202391.0,66620.0,12231.0,956756.0,67041.0,869074.0,94596.77,2101.0
신세계건설(주),34300,2021/12,828998.0,543032.0,384523.0,602861.0,226138.0,40277.0,26155.0,1256750.0,76816.0,1141495.0,120566.505,3466.0
신세계건설(주),34300,2022/12,1035611.0,680581.0,482601.0,751892.0,283719.0,31687.0,-14219.0,1432385.0,83479.0,1360948.0,205111.019,5326.0
신송홀딩스(주),6880,2013/12,233290.0,42906.0,87230.0,76090.0,157200.0,15181.0,9406.0,272533.0,22426.0,239022.0,25702.503,620.0
신송홀딩스(주),6880,2014/12,237800.0,44025.0,80040.0,78453.0,159347.0,16056.0,3482.0,234651.0,23931.0,203990.0,13293.153,1111.0
신송홀딩스(주),6880,2015/12,227193.0,27103.0,61963.0,67179.0,160014.0,15212.0,2057.0,228564.0,22389.0,202598.0,7568.372,2604.0
신송홀딩스(주),6880,2016/12,246717.0,57179.0,76076.0,100240.0,146477.0,11179.0,-12392.0,206896.0,21372.0,193580.0,9745.782,4437.0
신송홀딩스(주),6880,2017/12,259753.0,77424.0,83168.0,120600.0,139152.0,7983.0,-8243.0,291761.0,38247.0,254205.0,29269.461,5973.0
신송홀딩스(주),6880,2018/12,205262.0,35918.0,39367.0,80207.0,125055.0,8171.0,-13908.0,163342.0,17387.0,148925.0,6136.986,2720.0
신송홀딩스(주),6880,2019/12,199874.0,64240.0,65751.0,109232.0,90642.0,14187.0,-34362.0,263014.0,24902.0,238421.0,25924.414,4656.0
신송홀딩스(주),6880,2020/12,167829.0,39399.0,30297.0,77262.0,90567.0,13718.0,2733.0,205882.0,18430.0,182299.0,7372.978,5191.0
신송홀딩스(주),6880,2021/12,248190.0,54139.0,35559.0,152906.0,95284.0,16768.0,7421.0,186444.0,16501.0,163076.0,5695.021,3866.0
신송홀딩스(주),6880,2022/12,242351.0,56054.0,33746.0,146220.0,96131.0,16942.0,1499.0,209404.0,19797.0,181033.0,6813.971,9574.0
신일전자(주),2700,2011/12,46367.0,22171.0,33485.0,26899.0,19469.0,11603.0,1276.0,81163.0,13023.0,64229.0,9053.493,1575.0
신일전자(주),2700,2012/12,58653.0,31291.0,46421.0,31514.0,27138.0,6915.0,1162.0,90869.0,11890.0,76204.0,11619.844,1423.0
신일전자(주),2700,2013/12,60283.0,24344.0,33358.0,26192.0,34090.0,9511.0,6937.0,120192.0,15312.0,97982.0,14773.637,576.0
신일전자(주),2700,2014/12,91207.0,31348.0,57845.0,38773.0,52434.0,17831.0,-1737.0,114279.0,20055.0,94392.0,14740.527,1333.0
신일전자(주),2700,2015/12,79273.0,28671.0,45488.0,33373.0,45900.0,14589.0,-8238.0,107386.0,19163.0,93418.0,16821.193,1991.0
신일전자(주),2700,2016/12,80721.0,29658.0,48706.0,31068.0,49653.0,12115.0,3925.0,124454.0,23272.0,96747.0,16429.992,949.0
신일전자(주),2700,2017/12,84787.0,28130.0,53308.0,28130.0,56657.0,14418.0,9435.0,144558.0,29354.0,104612.0,15277.087,768.0
신일전자(주),2700,2018/12,102269.0,33625.0,62993.0,35625.0,66645.0,20203.0,11636.0,168725.0,34710.0,119231.0,15575.171,1570.0
신일전자(주),2700,2019/12,100086.0,28483.0,65397.0,30626.0,69460.0,23172.0,4299.0,145888.0,34671.0,109638.0,10617.745,1080.0
신일전자(주),2700,2020/12,110599.0,35189.0,72046.0,35333.0,75265.0,24620.0,8015.0,172442.0,38571.0,127634.0,14489.993,1276.0
신일전자(주),2700,2021/12,122089.0,39024.0,82714.0,39482.0,82606.0,25423.0,7978.0,193517.0,36712.0,147197.0,18543.611,2797.0
신일전자(주),2700,2022/12,152881.0,64029.0,105817.0,70990.0,81891.0,38293.0,1042.0,202729.0,39749.0,160151.0,14349.831,3814.0
신풍제약(주),19170,2011/12,378500.0,154508.0,201767.0,198639.0,179860.0,40728.0,24866.0,229693.0,64685.0,126558.0,22583.118,8667.0
신풍제약(주),19170,2012/12,379680.0,156659.0,191520.0,190954.0,188726.0,45276.0,14377.0,221169.0,65154.0,131781.0,25056.341,7912.0
신풍제약(주),19170,2013/12,398355.0,152632.0,200309.0,207569.0,190785.0,43467.0,5438.0,215963.0,70702.0,120450.0,21600.133,7742.0
신풍제약(주),19170,2014/12,409295.0,180509.0,211321.0,217781.0,191514.0,43946.0,3350.0,220292.0,81712.0,119328.0,19466.566,7980.0
신풍제약(주),19170,2015/12,414299.0,184245.0,222426.0,215869.0,198430.0,45429.0,1194.0,195950.0,83724.0,108274.0,17194.764,7013.0
신풍제약(주),19170,2016/12,418114.0,167018.0,237404.0,199640.0,218474.0,42207.0,-20535.0,194147.0,80890.0,105633.0,15904.98,5687.0
신풍제약(주),19170,2017/12,391379.0,139076.0,219577.0,175501.0,215878.0,46929.0,1240.0,184998.0,72306.0,104543.0,25175.26,5202.0
신풍제약(주),19170,2018/12,386719.0,146171.0,230371.0,173471.0,213247.0,44938.0,2804.0,187389.0,68132.0,111504.0,21163.837,4690.0
신풍제약(주),19170,2019/12,385879.0,133953.0,224957.0,170985.0,214893.0,49026.0,5324.0,189722.0,70583.0,113537.0,18373.184,4750.0
신풍제약(주),19170,2020/12,492915.0,83337.0,338577.0,112820.0,380095.0,49088.0,5003.0,197751.0,68682.0,121224.0,8788.909,6326.0
신풍제약(주),19170,2021/12,398350.0,28550.0,232997.0,38025.0,360324.0,47707.0,-11584.0,189237.0,91694.0,111850.0,12060.475,1075.0
신풍제약(주),19170,2022/12,361536.0,27167.0,196542.0,30778.0,330758.0,46895.0,-35377.0,209288.0,111992.0,131315.0,11428.317,3349.0
쌍용씨앤이(주),3410,2011/12,3139163.0,1575729.0,608549.0,2015827.0,1123336.0,137279.0,-45956.0,1855119.0,171035.0,1617483.0,221624.574,102875.0
쌍용씨앤이(주),3410,2012/12,3163502.0,1495945.0,643203.0,2011119.0,1152383.0,180363.0,33416.0,1991040.0,184244.0,1663187.0,238707.928,98975.0
쌍용씨앤이(주),3410,2013/12,3074311.0,1369792.0,576418.0,1878276.0,1196035.0,130049.0,40364.0,2060730.0,191170.0,1731440.0,195862.703,80916.0
쌍용씨앤이(주),3410,2014/12,3003333.0,1244824.0,523793.0,1719970.0,1283363.0,130657.0,105282.0,2020705.0,177090.0,1681303.0,187998.42,61119.0
쌍용씨앤이(주),3410,2015/12,2934453.0,1192294.0,517473.0,1586192.0,1348260.0,112242.0,76878.0,2092899.0,178257.0,1694009.0,160493.371,43643.0
쌍용씨앤이(주),3410,2016/12,3216247.0,1068226.0,895863.0,1402223.0,1814024.0,86776.0,172768.0,2059717.0,161610.0,1636357.0,148563.096,27083.0
쌍용씨앤이(주),3410,2017/12,3501202.0,791935.0,830083.0,1480136.0,2021065.0,108824.0,302071.0,1517140.0,144552.0,1121640.0,142464.311,24672.0
쌍용씨앤이(주),3410,2018/12,3429268.0,527369.0,780821.0,1449670.0,1979598.0,117100.0,146318.0,1509985.0,147403.0,1115632.0,113599.935,28643.0
쌍용씨앤이(주),3410,2019/12,3328815.0,677458.0,747782.0,1526312.0,1802503.0,129452.0,131088.0,1538481.0,156610.0,1153460.0,106786.182,32723.0
쌍용씨앤이(주),3410,2020/12,3326801.0,454166.0,708039.0,1637119.0,1689682.0,113888.0,138181.0,1470799.0,165633.0,1055004.0,101942.727,30047.0
쌍용씨앤이(주),3410,2021/12,3564765.0,665161.0,629236.0,1909295.0,1655470.0,152511.0,185957.0,1661398.0,175686.0,1236980.0,119587.152,30917.0
쌍용씨앤이(주),3410,2022/12,3874346.0,1267467.0,769745.0,2281205.0,1593141.0,278306.0,127780.0,1965043.0,189546.0,1554625.0,165401.184,43238.0
써니전자(주),4770,2011/12,39869.0,19387.0,22093.0,20242.0,19627.0,9104.0,-5677.0,27011.0,9112.0,22423.0,3345.187,1467.0
써니전자(주),4770,2012/12,33690.0,14471.0,23276.0,15176.0,18514.0,8330.0,-6439.0,26450.0,9372.0,22687.0,2716.867,1302.0
써니전자(주),4770,2013/12,28524.0,13367.0,20145.0,13829.0,14695.0,6053.0,-3865.0,25562.0,6821.0,21911.0,1915.891,943.0
써니전자(주),4770,2014/12,30413.0,4194.0,21595.0,4536.0,25877.0,4439.0,-735.0,26033.0,6296.0,19876.0,1579.581,514.0
써니전자(주),4770,2015/12,41053.0,4908.0,32109.0,12929.0,28123.0,4050.0,2095.0,23186.0,6561.0,16205.0,1958.318,478.0
써니전자(주),4770,2016/12,41115.0,5329.0,31324.0,5639.0,35476.0,3679.0,1091.0,20834.0,5079.0,14499.0,1370.839,865.0
써니전자(주),4770,2017/12,40389.0,1610.0,18296.0,2095.0,38294.0,3001.0,1035.0,18693.0,4079.0,13285.0,1020.164,516.0
써니전자(주),4770,2018/12,54613.0,4544.0,23747.0,12494.0,42118.0,2646.0,3789.0,18684.0,4410.0,13628.0,959.014,2046.0
써니전자(주),4770,2019/12,61497.0,7025.0,15174.0,7617.0,53879.0,3521.0,615.0,25616.0,4810.0,16582.0,1756.019,5346.0
써니전자(주),4770,2020/12,65432.0,1405.0,46996.0,1602.0,63829.0,2682.0,5838.0,16423.0,3946.0,11276.0,813.251,488.0
써니전자(주),4770,2021/12,77185.0,8302.0,60487.0,9012.0,68173.0,4420.0,4504.0,16408.0,3797.0,10829.0,892.62,6109.0
써니전자(주),4770,2022/12,76510.0,2776.0,68105.0,3286.0,73224.0,3532.0,5037.0,17441.0,3583.0,12172.0,912.223,6276.0
씨에스윈드(주),112610,2014/12,370942.0,59001.0,239257.0,73437.0,297504.0,53441.0,57143.0,329233.0,31455.0,228952.0,14382.307,12041.0
씨에스윈드(주),112610,2015/12,391993.0,54722.0,250435.0,66308.0,325684.0,77979.0,21364.0,297143.0,29498.0,231216.0,24878.244,25633.0
씨에스윈드(주),112610,2016/12,385687.0,81056.0,229594.0,87058.0,298629.0,54150.0,-17270.0,311218.0,43621.0,291265.0,23241.208,10419.0
씨에스윈드(주),112610,2017/12,387937.0,80947.0,215877.0,86058.0,301878.0,65115.0,38947.0,312227.0,38496.0,238324.0,15354.517,8545.0
씨에스윈드(주),112610,2018/12,606392.0,225780.0,386706.0,287876.0,318515.0,148059.0,5924.0,502208.0,48690.0,420773.0,59057.769,18678.0
씨에스윈드(주),112610,2019/12,735607.0,276321.0,426678.0,365772.0,369834.0,118942.0,31908.0,799391.0,53480.0,685775.0,91521.796,26782.0
씨에스윈드(주),112610,2020/12,880658.0,332187.0,547155.0,437129.0,443529.0,204452.0,30867.0,969067.0,50413.0,821079.0,146294.503,57768.0
씨에스윈드(주),112610,2021/12,1773904.0,572666.0,1072916.0,827087.0,946817.0,350897.0,66210.0,1203418.0,71287.0,1031165.0,193863.6,59883.0
씨에스윈드(주),112610,2022/12,1779540.0,623838.0,1011604.0,854871.0,924669.0,381836.0,-982.0,1374893.0,94055.0,1238717.0,272225.111,99880.0
씨제이(주),1040,2011/12,19656075.0,6947252.0,5923000.0,12092042.0,7564034.0,1338204.0,369047.0,13271073.0,3688701.0,8689223.0,857107.193,445882.0
씨제이(주),1040,2012/12,21385041.0,6700554.0,6336180.0,13000983.0,8384058.0,1481140.0,220797.0,17628388.0,4273282.0,12292134.0,1190114.737,531143.0
씨제이(주),1040,2013/12,22123705.0,6510093.0,6536537.0,13522760.0,8600945.0,1293816.0,149588.0,18851699.0,4718965.0,13346667.0,1198161.316,600111.0
씨제이(주),1040,2014/12,23039319.0,7200767.0,6993888.0,13969444.0,9069875.0,1421772.0,209165.0,19572301.0,5086808.0,13482376.0,1302361.117,586542.0
씨제이(주),1040,2015/12,23562144.0,7684516.0,6950205.0,13698687.0,9863456.0,1495392.0,205793.0,21166707.0,5467825.0,14473552.0,1398350.609,605700.0
씨제이(주),1040,2016/12,27009588.0,8662187.0,7862451.0,15755138.0,11254450.0,1699384.0,223028.0,23954197.0,6199326.0,16501958.0,1762992.046,595911.0
씨제이(주),1040,2017/12,29325383.0,9363259.0,8333253.0,17333214.0,11992169.0,1733006.0,463698.0,26898600.0,6964059.0,18608586.0,2034998.735,706088.0
씨제이(주),1040,2018/12,31729549.0,10998411.0,8869354.0,19207738.0,12521810.0,2023661.0,276055.0,29523435.0,7020744.0,21170217.0,2088316.945,841171.0
씨제이(주),1040,2019/12,40381365.0,12284676.0,11152698.0,25766280.0,14615085.0,2549025.0,267149.0,33779707.0,7636152.0,24634400.0,2743572.555,1090449.0
씨제이(주),1040,2020/12,40024965.0,11422602.0,11118109.0,24628739.0,15396226.0,2238146.0,86650.0,31999103.0,7217235.0,23391528.0,2368251.431,1335813.0
씨제이(주),1040,2021/12,41955996.0,12546084.0,12052390.0,25492466.0,16463530.0,2735869.0,274974.0,34484027.0,7814313.0,24787914.0,2760881.123,976811.0
씨제이(주),1040,2022/12,48240408.0,16950325.0,15173653.0,30506775.0,17733633.0,3707466.0,202070.0,40924880.0,9074588.0,29696090.0,3356993.821,1488595.0
씨제이대한통운(주),120,2011/12,3595163.0,590103.0,812463.0,1330471.0,2264693.0,14577.0,84467.0,2587848.0,110216.0,2352685.0,188482.127,76411.0
씨제이대한통운(주),120,2012/12,3669501.0,600443.0,677651.0,1341439.0,2328063.0,13555.0,82818.0,2773221.0,117337.0,2526899.0,186445.04,56417.0
씨제이대한통운(주),120,2013/12,4608721.0,956994.0,1329685.0,2360513.0,2248207.0,14854.0,-55770.0,3795045.0,233369.0,3497499.0,341668.38,90562.0
씨제이대한통운(주),120,2014/12,4542856.0,869980.0,1264507.0,2262196.0,2280660.0,9665.0,57255.0,4560087.0,311519.0,4081489.0,322851.896,85628.0
씨제이대한통운(주),120,2015/12,4500489.0,1285580.0,1239298.0,2128784.0,2371705.0,9905.0,45943.0,5055766.0,362626.0,4506507.0,390689.71,82333.0
씨제이대한통운(주),120,2016/12,5521193.0,1362369.0,1511133.0,2781928.0,2739265.0,15248.0,55791.0,6081946.0,442675.0,5410826.0,587109.362,85634.0
씨제이대한통운(주),120,2017/12,6308949.0,1890070.0,1803525.0,3526211.0,2782738.0,15658.0,31483.0,7110391.0,520504.0,6354236.0,700583.305,94384.0
씨제이대한통운(주),120,2018/12,7868567.0,2614013.0,2180845.0,4737829.0,3130738.0,21224.0,52667.0,9219680.0,585386.0,8391608.0,823066.86,149646.0
씨제이대한통운(주),120,2019/12,9110016.0,2508694.0,2322199.0,5454771.0,3655245.0,22859.0,39727.0,10415109.0,665405.0,9442518.0,867577.34,181607.0
씨제이대한통운(주),120,2020/12,9643499.0,2807607.0,2538547.0,5603557.0,4039942.0,25324.0,123030.0,10781127.0,675834.0,9779956.0,897465.414,179309.0
씨제이대한통운(주),120,2021/12,8993929.0,2448916.0,2348223.0,4977571.0,4016358.0,25129.0,54742.0,11343652.0,727447.0,10272324.0,826135.988,204228.0
씨제이대한통운(주),120,2022/12,9693300.0,3108760.0,2956459.0,5658991.0,4034308.0,34299.0,181553.0,12130713.0,774220.0,10944706.0,831449.965,203802.0
씨제이씨지브이(주),79160,2011/12,933436.0,285578.0,201229.0,625655.0,307781.0,5907.0,18477.0,628506.0,279860.0,303810.0,58452.876,23135.0
씨제이씨지브이(주),79160,2012/12,1007975.0,314133.0,287527.0,659978.0,347997.0,3419.0,54153.0,779333.0,357255.0,366899.0,77146.315,29332.0
씨제이씨지브이(주),79160,2013/12,1099175.0,455061.0,239438.0,720543.0,378632.0,11838.0,12682.0,915930.0,416359.0,448055.0,60086.519,29665.0
씨제이씨지브이(주),79160,2014/12,1254919.0,473794.0,305300.0,863740.0,391179.0,11051.0,16657.0,1039296.0,460327.0,526887.0,89245.122,32330.0
씨제이씨지브이(주),79160,2015/12,1417577.0,446727.0,355345.0,972407.0,445170.0,13587.0,51944.0,1193516.0,531819.0,594798.0,84234.647,26667.0
씨제이씨지브이(주),79160,2016/12,2541773.0,815390.0,514188.0,1621292.0,920481.0,16812.0,12338.0,1432245.0,659262.0,702647.0,117029.866,55412.0
씨제이씨지브이(주),79160,2017/12,2460101.0,868352.0,457609.0,1682438.0,777663.0,17886.0,-1403.0,1714387.0,781030.0,847115.0,117985.997,109203.0
씨제이씨지브이(주),79160,2018/12,2234186.0,862838.0,497032.0,1683905.0,550281.0,18772.0,-140653.0,1769356.0,834633.0,857017.0,121477.399,243045.0
씨제이씨지브이(주),79160,2019/12,4524047.0,1120213.0,677013.0,3922937.0,601110.0,21571.0,-152642.0,1942279.0,663027.0,1157277.0,120865.371,249538.0
씨제이씨지브이(주),79160,2020/12,4354857.0,1311262.0,949422.0,4066972.0,287885.0,16206.0,-635415.0,583444.0,972104.0,0.0,31946.674,349265.0
씨제이씨지브이(주),79160,2021/12,3785492.0,975423.0,620646.0,3484207.0,301285.0,12768.0,-280207.0,736315.0,977761.0,0.0,51712.935,193588.0
씨제이씨지브이(주),79160,2022/12,3601468.0,1238638.0,682682.0,3208379.0,393089.0,17027.0,-166157.0,1281306.0,1358072.0,0.0,87786.558,240596.0
씨제이씨푸드(주),11150,2011/12,81364.0,40747.0,32314.0,47943.0,33421.0,15078.0,4067.0,135743.0,19799.0,110011.0,9399.458,1389.0
씨제이씨푸드(주),11150,2012/12,84020.0,40166.0,34904.0,45001.0,39020.0,18516.0,5696.0,166841.0,24013.0,136422.0,12893.14,2579.0
씨제이씨푸드(주),11150,2013/12,81266.0,31642.0,31919.0,36743.0,44524.0,15286.0,6412.0,154322.0,25235.0,121888.0,10048.148,2249.0
씨제이씨푸드(주),11150,2014/12,101198.0,48407.0,48940.0,53865.0,47333.0,22104.0,3273.0,156340.0,26747.0,123137.0,11355.777,2342.0
씨제이씨푸드(주),11150,2015/12,93610.0,37550.0,19832.0,43591.0,50019.0,14373.0,2552.0,161717.0,27209.0,128862.0,6255.763,2874.0
씨제이씨푸드(주),11150,2016/12,119741.0,58602.0,41526.0,64456.0,55284.0,22368.0,5373.0,173738.0,29548.0,138331.0,13165.384,2791.0
씨제이씨푸드(주),11150,2017/12,120215.0,54425.0,35171.0,60161.0,60054.0,17564.0,4590.0,164630.0,26587.0,131484.0,13673.102,3214.0
씨제이씨푸드(주),11150,2018/12,126515.0,58922.0,41144.0,64748.0,61767.0,22253.0,2155.0,150703.0,14169.0,132400.0,10142.78,2577.0
씨제이씨푸드(주),11150,2019/12,127344.0,57396.0,38296.0,62992.0,64352.0,22411.0,1828.0,149169.0,14557.0,130911.0,12449.348,3197.0
씨제이씨푸드(주),11150,2020/12,135332.0,43729.0,46306.0,69473.0,65860.0,27738.0,2106.0,149050.0,14600.0,130487.0,13324.757,2783.0
씨제이씨푸드(주),11150,2021/12,133390.0,40773.0,51224.0,66278.0,67112.0,16746.0,2204.0,162143.0,17532.0,140112.0,18843.709,1899.0
씨제이씨푸드(주),11150,2022/12,143409.0,63686.0,60242.0,67720.0,75689.0,19898.0,7420.0,152701.0,17401.0,131166.0,18327.08,3213.0
씨제이제일제당(주),97950,2011/12,11339519.0,3779666.0,3325034.0,6643046.0,4696474.0,1075180.0,301489.0,6538208.0,1307687.0,4771974.0,466575.116,258881.0
씨제이제일제당(주),97950,2012/12,12363883.0,3389359.0,3363496.0,7142848.0,5221035.0,1139255.0,254879.0,9877532.0,1565371.0,7696632.0,638530.062,315023.0
씨제이제일제당(주),97950,2013/12,13004490.0,3708909.0,3705058.0,8191911.0,4812579.0,1006682.0,116660.0,10847718.0,1732682.0,8769558.0,720032.707,421603.0
씨제이제일제당(주),97950,2014/12,13382531.0,4122438.0,3973271.0,8432651.0,4949880.0,1065579.0,91957.0,11701797.0,1863441.0,9258426.0,829508.678,409614.0
씨제이제일제당(주),97950,2015/12,13751265.0,4335743.0,4018511.0,8366032.0,5385233.0,1097568.0,189260.0,12924472.0,2134614.0,10038444.0,849032.607,474174.0
씨제이제일제당(주),97950,2016/12,15766239.0,4699233.0,4880693.0,9705762.0,6060477.0,1280152.0,275910.0,14563257.0,2444467.0,11275152.0,1113728.302,424862.0
씨제이제일제당(주),97950,2017/12,16868124.0,5496914.0,4963468.0,10724271.0,6143853.0,1303516.0,370155.0,16477174.0,2778111.0,12922488.0,1291759.319,469102.0
씨제이제일제당(주),97950,2018/12,19497023.0,6680408.0,5522438.0,12188811.0,7308212.0,1497619.0,875157.0,18670060.0,2710877.0,15126474.0,1351497.082,492701.0
씨제이제일제당(주),97950,2019/12,26280632.0,8202238.0,7943039.0,16799152.0,9481480.0,2018257.0,152546.0,22352462.0,3386321.0,18069284.0,1929949.275,666693.0
씨제이제일제당(주),97950,2020/12,25611892.0,7082674.0,7469913.0,15445453.0,10166439.0,1861479.0,685582.0,24245726.0,3826862.0,19059312.0,1793738.367,805194.0
씨제이제일제당(주),97950,2021/12,26855804.0,7915868.0,7725601.0,16049004.0,10806800.0,2338252.0,612890.0,26289228.0,4257662.0,20507137.0,2153028.876,642436.0
씨제이제일제당(주),97950,2022/12,30013242.0,9749513.0,9788044.0,18484219.0,11529023.0,3201446.0,595930.0,30079513.0,4890066.0,23524739.0,2562314.004,989291.0
아남전자(주),8700,2011/12,133659.0,55132.0,75058.0,64548.0,69111.0,18125.0,744.0,139507.0,21784.0,118102.0,14596.6,1013.0
아남전자(주),8700,2012/12,120450.0,43825.0,82406.0,53011.0,67439.0,12506.0,-3761.0,135850.0,22774.0,113588.0,11435.062,1038.0
아남전자(주),8700,2013/12,125501.0,43813.0,66365.0,53878.0,71623.0,14406.0,4070.0,134219.0,23030.0,110926.0,14870.305,676.0
아남전자(주),8700,2014/12,156866.0,82850.0,85043.0,88024.0,68842.0,17982.0,-2694.0,146493.0,24696.0,123009.0,18938.659,920.0
아남전자(주),8700,2015/12,167182.0,96796.0,120209.0,98582.0,68600.0,22448.0,3071.0,155608.0,27090.0,136651.0,13531.02,1260.0
아남전자(주),8700,2016/12,160089.0,87939.0,113301.0,89445.0,70644.0,23824.0,2837.0,167580.0,21877.0,140833.0,13822.293,1959.0
아남전자(주),8700,2017/12,139789.0,69803.0,91710.0,70503.0,69286.0,23639.0,-1730.0,176294.0,21913.0,150865.0,15122.501,1551.0
아남전자(주),8700,2018/12,139496.0,78506.0,83056.0,84540.0,54956.0,27909.0,-13944.0,192312.0,23608.0,180671.0,14567.759,2780.0
아남전자(주),8700,2019/12,146521.0,85071.0,88887.0,88813.0,57707.0,20002.0,436.0,243273.0,21415.0,218733.0,24920.104,3008.0
아남전자(주),8700,2020/12,192770.0,131259.0,143251.0,133577.0,59193.0,51871.0,4907.0,264747.0,23107.0,234689.0,61833.314,1924.0
아남전자(주),8700,2021/12,271958.0,183980.0,218116.0,193586.0,78372.0,97966.0,13761.0,359848.0,25202.0,319511.0,70587.763,1833.0
아남전자(주),8700,2022/12,270756.0,165730.0,207533.0,172812.0,97943.0,87600.0,13628.0,480387.0,27414.0,432326.0,65128.753,3755.0
아세아(주),2030,2011/12,1583629.0,280279.0,466199.0,530636.0,1052993.0,107034.0,15022.0,1085055.0,97857.0,958739.0,54912.86,14314.0
아세아(주),2030,2012/12,1581790.0,285597.0,463277.0,493563.0,1088227.0,110795.0,43919.0,1034708.0,105346.0,843344.0,44791.493,10388.0
아세아(주),2030,2013/12,1640653.0,258582.0,502760.0,489775.0,1150878.0,106514.0,36233.0,1075582.0,112716.0,880637.0,46473.062,8903.0
아세아(주),2030,2014/12,1634070.0,249891.0,522818.0,471536.0,1162534.0,92114.0,21134.0,1046658.0,113358.0,849598.0,59297.784,9056.0
아세아(주),2030,2015/12,1592617.0,210894.0,494850.0,430920.0,1161697.0,89221.0,6339.0,1051931.0,116925.0,874467.0,51800.612,7094.0
아세아(주),2030,2016/12,1706513.0,256949.0,564354.0,481423.0,1225090.0,79904.0,34815.0,1095268.0,112992.0,896160.0,69103.294,6789.0
아세아(주),2030,2017/12,1816403.0,298976.0,628466.0,553499.0,1262904.0,101056.0,43749.0,1197764.0,123286.0,1010331.0,68016.664,6589.0
아세아(주),2030,2018/12,2840280.0,407507.0,700894.0,1456437.0,1383843.0,137314.0,50063.0,1627628.0,165793.0,1278184.0,103888.981,43851.0
아세아(주),2030,2019/12,2869496.0,366805.0,671506.0,1408374.0,1461122.0,135037.0,48207.0,1542431.0,168232.0,1216078.0,103228.715,41041.0
아세아(주),2030,2020/12,2887531.0,368857.0,658016.0,1359882.0,1527649.0,112169.0,42023.0,1527141.0,174313.0,1205876.0,93510.739,39087.0
아세아(주),2030,2021/12,3115270.0,482831.0,800688.0,1399055.0,1716216.0,156943.0,105036.0,1846504.0,194240.0,1423398.0,99643.547,33511.0
아세아(주),2030,2022/12,3182376.0,518885.0,881507.0,1317599.0,1864777.0,204930.0,84018.0,2072301.0,217438.0,1622285.0,107655.779,37050.0
아세아시멘트(주),183190,2013/12,783070.0,89807.0,237541.0,196250.0,586820.0,35021.0,10910.0,116946.0,14932.0,85307.0,18648.898,302.0
아세아시멘트(주),183190,2014/12,794743.0,97538.0,266779.0,205911.0,588832.0,38540.0,38926.0,424358.0,54614.0,314902.0,31610.073,2135.0
아세아시멘트(주),183190,2015/12,809317.0,78163.0,274442.0,182684.0,626633.0,33079.0,43796.0,448255.0,56317.0,333929.0,29517.079,989.0
아세아시멘트(주),183190,2016/12,850533.0,91340.0,295560.0,185690.0,664842.0,29865.0,41326.0,455725.0,55409.0,343340.0,37432.854,2167.0
아세아시멘트(주),183190,2017/12,906381.0,108723.0,314735.0,209074.0,697307.0,37060.0,55177.0,461167.0,57416.0,350531.0,33680.751,2496.0
아세아시멘트(주),183190,2018/12,1928711.0,226322.0,405593.0,1142768.0,785943.0,75387.0,15308.0,843763.0,92793.0,671777.0,74736.864,37915.0
아세아시멘트(주),183190,2019/12,1915960.0,233843.0,377499.0,1109992.0,805968.0,75107.0,27881.0,836810.0,95758.0,660210.0,78652.127,36113.0
아세아시멘트(주),183190,2020/12,1901369.0,219404.0,346930.0,1077786.0,823582.0,64972.0,23738.0,787547.0,96498.0,615744.0,63343.248,35627.0
아세아시멘트(주),183190,2021/12,2037322.0,304079.0,410920.0,1117734.0,919589.0,85178.0,94664.0,892569.0,107690.0,656233.0,56270.811,30079.0
아세아시멘트(주),183190,2022/12,2040010.0,337683.0,407821.0,1061327.0,978682.0,116886.0,63524.0,1040146.0,118050.0,804125.0,66769.423,31950.0
아세아제지(주),2310,2011/12,458141.0,151255.0,156646.0,237540.0,220601.0,49921.0,3665.0,517301.0,43680.0,465877.0,32819.557,9366.0
아세아제지(주),2310,2012/12,472881.0,171993.0,166289.0,221644.0,251237.0,46925.0,31331.0,494045.0,48246.0,406549.0,24157.788,6954.0
아세아제지(주),2310,2013/12,715453.0,158988.0,232445.0,246339.0,469114.0,71493.0,19234.0,644991.0,61484.0,557952.0,27825.127,7213.0
아세아제지(주),2310,2014/12,715737.0,152302.0,227836.0,233322.0,482415.0,53574.0,18584.0,615423.0,61876.0,528747.0,27687.711,6922.0
