회사명,거래소코드,회계년도,자산(*)(요약)(IFRS연결)(백만원),유동부채(*)(요약)(IFRS연결)(백만원),유동자산(*)(요약)(IFRS연결)(백만원),부채(*)(요약)(IFRS연결)(백만원),자본(*)(요약)(IFRS연결)(백만원),재고자산(요약)(IFRS연결)(백만원),당기순이익(총포괄손익)(요약)(IFRS연결)(백만원),매출액(수익)(요약)(IFRS연결)(백만원),판매비와 관리비(물류원가 등 포함)(요약)(IFRS연결)(백만원),매출원가(요약)(IFRS연결)(백만원),매입채무(IFRS연결)(천원),금융원가(요약)(IFRS연결)(백만원)
한솔로지스틱스(주),009180,2016/09,96214,48108,63051,52653,43561,0,3443,285885,14580,266863,39233057,460
한솔로지스틱스(주),009180,2017/09,101460,48990,68824,53420,48039,0,4313,275207,14491,257328,40286112,292
한솔로지스틱스(주),009180,2018/09,128790,68354,93176,81728,47062,0,1088,317115,17217,296416,51115025,762
한솔로지스틱스(주),009180,2019/09,174059,91649,104279,126065,47994,0,4937,341196,20309,313267,53011404,1669
한솔로지스틱스(주),009180,2020/09,184913,95352,104736,130932,53982,0,7614,367013,21208,334561,54303352,2603
한솔로지스틱스(주),009180,2021/09,242114,136829,155674,161810,80304,10,24990,510725,21944,460235,87676592,1957
한솔로지스틱스(주),009180,2022/09,285886,161455,194733,180942,104944,21,24834,788062,29751,726403,77715501,7277
한솔제지(주),213500,2015/09,1498568,686294,456588,1148665,349903,209491,17412,1122885,164345,898253,77506665,38893
한솔제지(주),213500,2016/09,1489482,649694,474957,1027381,462102,197548,53292,1142756,158154,882676,84276593,26114
한솔제지(주),213500,2017/09,1825027,981351,602947,1262659,562368,261618,55967,1291492,170047,1058988,110144527,27434
한솔제지(주),213500,2018/09,1875677,844719,659725,1271815,603863,362454,52204,1440228,166059,1175325,163563633,30714
한솔제지(주),213500,2019/09,1792379,763181,619697,1189580,602798,314893,31151,1409280,171731,1160134,117882316,29024
한솔제지(주),213500,2020/09,1704338,593086,567582,1063043,641296,324759,62885,1125766,145181,887325,87489724,23383
한솔제지(주),213500,2021/09,1868995,751028,681757,1231751,637245,349549,18615,1309263,198199,1063117,153009713,23875
한솔제지(주),213500,2022/09,2213750,1019875,999850,1474406,739344,513617,72679,1802835,334138,1345868,213786561,45624
한솔테크닉스(주),004710,2011/09,,,,,,,,,,,,
한솔테크닉스(주),004710,2012/09,,,,,,,,,,,,
한솔테크닉스(주),004710,2013/09,463362,133289,145407,282716,180646,47045,-17724,365450,40419,333556,46310474,20884
한솔테크닉스(주),004710,2014/09,439636,149143,137250,270887,168749,41190,-2188,417296,34477,376047,38973314,17269
한솔테크닉스(주),004710,2015/09,616661,202012,210774,348569,268092,57528,34609,451608,39323,399501,73018314,21347
한솔테크닉스(주),004710,2016/09,570803,254456,197843,304426,266378,59219,10117,600518,41832,539709,73551509,23087
한솔테크닉스(주),004710,2017/09,537891,246915,223766,317823,220067,58705,16701,691628,47863,619272,108004100,16851
한솔테크닉스(주),004710,2018/09,582381,231162,256633,356808,225573,74525,6331,626356,55509,556279,84681220,17412
한솔테크닉스(주),004710,2019/09,592339,268876,294702,309774,282564,60424,18819,744137,63984,653071,84328779,18067
한솔테크닉스(주),004710,2020/09,625825,289592,344224,340412,285413,79209,23636,889173,94544,757661,113506869,18850
한솔테크닉스(주),004710,2021/09,757581,347693,443308,469792,287790,156764,-255,1048391,74693,970214,148373967,21891
한솔테크닉스(주),004710,2022/09,1061940,430117,491568,620483,441457,173524,11500,1201115,91046,1064036,137577615,51072
한솔피엔에스(주),010420,2011/09,,,,,,,,,,,,
한솔피엔에스(주),010420,2012/09,,,,,,,,,,,,
한솔피엔에스(주),010420,2013/09,,,,,,,,,,,,
한솔피엔에스(주),010420,2014/09,,,,,,,,,,,,
한솔피엔에스(주),010420,2015/09,,,,,,,,,,,,
한솔피엔에스(주),010420,2016/09,,,,,,,,,,,,
한솔피엔에스(주),010420,2017/09,,,,,,,,,,,,
한솔피엔에스(주),010420,2018/09,,,,,,,,,,,,
한솔피엔에스(주),010420,2019/09,,,,,,,,,,,,
한솔피엔에스(주),010420,2020/09,,,,,,,,,,,,
한솔피엔에스(주),010420,2021/09,102192,52540,75452,55535,46657,7546,1620,180309,12912,164928,45473304,204
한솔피엔에스(주),010420,2022/09,129367,71164,93497,77413,51955,10579,2776,227884,17450,207691,59816229,424
한솔홀딩스(주),004150,2011/09,,,,,,,,,,,,
한솔홀딩스(주),004150,2012/09,,,,,,,,,,,,
한솔홀딩스(주),004150,2013/09,3047433,1073836,777921,2173426,874007,296150,42266,1439211,155476,1174193,207164858,62398
한솔홀딩스(주),004150,2014/09,2947367,992340,675258,2143753,803615,290616,-14746,1501306,177153,1257307,166932835,63050
한솔홀딩스(주),004150,2015/09,1989322,664955,452061,1383098,606224,79264,21553,609423,54101,513128,121137604,44417
한솔홀딩스(주),004150,2016/09,2039992,937677,490462,1404404,635588,80390,6424,720505,60938,597535,121647924,52446
한솔홀딩스(주),004150,2017/09,1712096,671974,379953,1089473,622623,29166,10455,627700,51211,551462,140221376,36405
한솔홀딩스(주),004150,2018/09,1422877,581078,282762,917975,504902,15830,25057,504146,43563,433681,120069701,21419
한솔홀딩스(주),004150,2019/09,688777,177798,217746,217944,470833,14959,39076,396666,37273,344436,98416256,3904
한솔홀딩스(주),004150,2020/09,705761,167790,222936,212825,492936,9374,33039,381940,29561,346008,82372104,4414
한솔홀딩스(주),004150,2021/09,646799,85950,162394,100654,546145,13420,20007,287171,22351,250510,48795970,781
한솔홀딩스(주),004150,2022/09,713127,102782,195349,119577,593550,16847,42013,348295,27565,302695,62840852,1097
한신공영(주),004960,2011/09,,,,,,,,,,,,
한신공영(주),004960,2012/09,,,,,,,,,,,,
한신공영(주),004960,2013/09,1510905,893103,1203281,1098828,412077,41674,10843,1013671,36496,938052,458598000,40241
한신공영(주),004960,2014/09,1321665,944465,958998,1117493,204172,112635,-133147,814360,70715,820724,389805980,107179
한신공영(주),004960,2015/09,1541034,1125702,1102142,1348806,192228,272323,5586,941368,50181,858948,376446282,53106
한신공영(주),004960,2016/09,1506655,1081251,991939,1251988,254667,166883,16343,1208856,42822,1120599,413698000,33978
한신공영(주),004960,2017/09,1771005,988535,1170616,1435297,335708,187538,60511,1414763,52038,1277861,365461147,23879
한신공영(주),004960,2018/09,1664880,862228,1070099,1266730,398150,324393,115238,1629758,45489,1424639,228394938,26838
한신공영(주),004960,2019/09,1725748,766289,992176,1230725,495023,286439,52359,1157993,49251,1045011,151459551,27263
한신공영(주),004960,2020/09,1664263,773268,961350,1097498,566766,111331,55851,1130447,53434,995462,103033869,27382
한신공영(주),004960,2021/09,1974189,762221,1231915,1337268,636921,461889,22351,922732,66397,832068,110947617,19503
한신공영(주),004960,2022/09,2262052,919254,1469603,1573421,688632,488204,21108,882116,66628,793798,94198358,29140
한신기계공업(주),011700,2011/09,,,,,,,,,,,,
한신기계공업(주),011700,2012/09,,,,,,,,,,,,
한신기계공업(주),011700,2013/09,82225,24403,66184,29350,52875,25095,2811,47871,4468,40172,5094751,52
한신기계공업(주),011700,2014/09,86916,21243,70390,23073,63843,24153,5306,47657,4359,37290,6299515,167
한신기계공업(주),011700,2015/09,89274,18174,67735,20414,68860,22165,5058,45193,4426,33916,5794953,343
한신기계공업(주),011700,2016/09,90004,14539,66746,15758,74246,18991,5364,43264,3788,32916,5356678,357
한신기계공업(주),011700,2017/09,92523,11428,65496,14053,78469,17055,3929,40348,4133,31205,4720575,659
한신기계공업(주),011700,2018/09,89634,6879,64551,10778,78856,15866,2195,35533,5095,27941,4251438,505
한신기계공업(주),011700,2019/09,91338,7482,60889,11075,80263,16225,1451,34471,5015,28151,4883380,418
한신기계공업(주),011700,2020/09,92473,7638,61178,10346,82127,16237,2693,35420,4264,28681,3919377,585
한신기계공업(주),011700,2021/09,95974,8085,64952,11951,84022,16945,2426,36184,4766,29250,3870089,1017
한신기계공업(주),011700,2022/09,117661,14753,76363,20309,97352,19629,-46,36360,5287,31073,4592238,2612
한온시스템(주),018880,2011/09,,,,,,,,,,,,
한온시스템(주),018880,2012/09,2234412,772997,1373657,851391,1383021,239685,160433,2685607,228672,2241483,487937638,17308
한온시스템(주),018880,2013/09,2864857,1017132,1644763,1406658,1458199,358028,203005,3835471,369948,3211781,616484565,19094
한온시스템(주),018880,2014/09,3057385,1032701,1735111,1450568,1606817,376814,214246,4034123,392539,3366147,620708503,11574
한온시스템(주),018880,2015/09,3319948,1300404,1885200,1546358,1773589,418377,160990,4097384,372798,3485652,638302675,24668
한온시스템(주),018880,2016/09,3597000,1221373,2103558,1764762,1832238,420655,197546,4201997,348397,3547092,598128669,24188
한온시스템(주),018880,2017/09,4027819,1189072,2215075,2007997,2019821,498896,211824,4161213,342090,3488545,649227729,20018
한온시스템(주),018880,2018/09,4512317,1662883,2326473,2429565,2082752,487549,186807,4325101,352761,3694319,781404477,27588
한온시스템(주),018880,2019/09,6963962,2031947,2925411,4665951,2298011,687223,202252,5193004,398535,4481768,880714466,61386
한온시스템(주),018880,2020/09,7688224,2406612,3302669,5422993,2265231,692856,24230,4771647,403067,4247096,988122387,81036
한온시스템(주),018880,2021/09,8172112,2823424,3501850,5738729,2433383,980961,206462,5425294,380119,4780139,931855837,87401
한온시스템(주),018880,2022/09,9055126,3695881,3952322,6490152,2564974,1104317,50487,6282472,430974,5699209,1203888839,257056
한올바이오파마(주),009420,2011/09,,,,,,,,,,,,
한올바이오파마(주),009420,2012/09,,,,,,,,,,,,
한올바이오파마(주),009420,2013/09,111420,33366,69433,38607,72813,16849,-8791,56071,32194,31427,3627842,3292
한올바이오파마(주),009420,2014/09,96796,31040,59428,37181,59615,16278,1014,60606,28663,31210,3302716,799
한올바이오파마(주),009420,2015/09,122549,14285,97516,20106,102443,19683,-2378,59544,29791,32028,3888646,801
한올바이오파마(주),009420,2016/09,124402,11473,98164,20228,104174,17337,2609,63132,28791,32991,3967362,97
한올바이오파마(주),009420,2017/09,130748,15766,103342,23075,107672,15374,2781,64280,30924,31893,5378308,109
한올바이오파마(주),009420,2018/09,163968,40845,132908,46450,117518,16857,5968,68600,32514,32072,4895404,769
한올바이오파마(주),009420,2019/09,184151,25927,138447,53875,130276,14473,12948,82311,35487,32736,0,836
한올바이오파마(주),009420,2020/09,207308,21732,129471,39185,168122,19605,13488,66812,32878,28444,3461183,140
한올바이오파마(주),009420,2021/09,203000,24463,128300,39124,163876,22305,9846,76709,37169,30365,3622700,176
한올바이오파마(주),009420,2022/09,186345,24585,105698,32312,154033,21652,574,79879,43535,35633,4159665,829
한일시멘트(주),300720,2018/09,,,,,,,,,,,,
한일시멘트(주),300720,2019/09,,,,,,,,,,,,
한일시멘트(주),300720,2020/09,2420749,596570,703719,1113518,1307231,91358,58647,654836,80740,498457,95790697,7513
한일시멘트(주),300720,2021/09,2384252,473383,636419,932937,1451315,100022,68801,919137,119618,690627,92622742,12802
한일시멘트(주),300720,2022/09,2396209,472965,623000,878839,1517370,150694,59264,1067432,138487,843443,99944323,16755
한일철강(주),002220,2011/09,,,,,,,,,,,,
한일철강(주),002220,2012/09,,,,,,,,,,,,
한일철강(주),002220,2013/09,559093,213260,193228,279959,279134,56390,1649,230403,13672,214814,26779192,6269
한일철강(주),002220,2014/09,520721,179408,159889,247121,273599,66173,21,232753,18269,214123,23318914,5193
한일철강(주),002220,2015/09,556986,206544,175612,296529,260457,44317,-9075,189518,13814,180053,21539561,11708
한일철강(주),002220,2016/09,519199,187906,144937,256580,262619,58667,8185,178597,14750,153862,20310157,4789
한일철강(주),002220,2017/09,320262,115127,76660,158365,161897,22971,6753,114990,6879,103082,14994426,2622
한일철강(주),002220,2018/09,336008,119549,88926,168739,167270,37737,-1610,129696,6186,123383,19018688,3042
한일철강(주),002220,2019/09,332785,103538,89218,179347,153439,32199,-9435,131707,9244,127163,11748005,6296
한일철강(주),002220,2020/09,312580,88153,81340,166955,145625,17998,-6274,118475,5439,116524,7471180,5772
한일철강(주),002220,2021/09,336332,94692,105431,165811,170520,45401,18306,179621,7008,150277,7037461,5365
한일철강(주),002220,2022/09,355956,130826,120715,181265,174691,42797,-2470,196044,6444,185198,13731208,9270
한일현대시멘트(주),006390,2011/09,,,,,,,,,,,,
한일현대시멘트(주),006390,2012/09,,,,,,,,,,,,
한일현대시멘트(주),006390,2013/09,517878,166836,156526,465468,52409,36777,-17502,236415,27756,176052,19458501,21801
한일현대시멘트(주),006390,2014/09,470155,184730,146501,463357,6799,37718,223164,236089,32135,172347,16624476,10064
한일현대시멘트(주),006390,2015/09,,,,,,,,,,,,
한일현대시멘트(주),006390,2016/09,,,,,,,,,,,,
한일현대시멘트(주),006390,2017/09,,,,,,,,,,,,
한일현대시멘트(주),006390,2018/09,,,,,,,,,,,,
한일현대시멘트(주),006390,2019/09,,,,,,,,,,,,
한일현대시멘트(주),006390,2020/09,,,,,,,,,,,,
한일현대시멘트(주),006390,2021/09,,,,,,,,,,,,
한일현대시멘트(주),006390,2022/09,,,,,,,,,,,,
한일홀딩스(주),003300,2011/09,,,,,,,,,,,,
한일홀딩스(주),003300,2012/09,,,,,,,,,,,,
한일홀딩스(주),003300,2013/09,2223380,467867,721197,912574,1310806,97789,53608,914898,101671,711507,141613950,19644
한일홀딩스(주),003300,2014/09,2170584,441767,653086,757781,1412804,98814,74611,975372,110618,768618,145495927,14094
한일홀딩스(주),003300,2015/09,2254916,457408,913824,730862,1524054,94135,102749,1013355,100817,806677,163445067,9722
한일홀딩스(주),003300,2016/09,2218244,452165,903734,755138,1463106,126473,18122,1044487,102359,875868,158905559,5457
한일홀딩스(주),003300,2017/09,3354991,743464,1289811,1731704,1623287,161043,51581,1194074,132055,964088,172293653,30372
한일홀딩스(주),003300,2018/09,1899603,207306,687854,1087400,812203,62685,336880,805655,100666,698634,69403803,70013
한일홀딩스(주),003300,2019/09,3252437,547331,1142222,1528085,1724352,161595,13151,1218776,139628,1013456,151274578,29255
한일홀딩스(주),003300,2020/09,3247020,720301,1082650,1478054,1768966,111946,28020,1117904,114549,907300,127808095,17179
한일홀딩스(주),003300,2021/09,3150585,600150,937752,1215092,1935493,131445,44585,1256180,126742,1012848,125848612,15070
한일홀딩스(주),003300,2022/09,3152834,652730,945454,1156122,1996713,217535,72811,1405360,148251,1155470,162815211,30947
한전산업개발(주),130660,2011/09,,,,,,,,,,,,
한전산업개발(주),130660,2012/09,,,,,,,,,,,,
한전산업개발(주),130660,2013/09,179116,62407,98380,99624,79492,1023,12012,215603,12038,187748,1072554,888
한전산업개발(주),130660,2014/09,192470,48323,106273,114335,78135,2425,14760,252808,14265,216521,806134,1235
한전산업개발(주),130660,2015/09,154156,35337,91607,89978,64177,1346,8187,245260,12932,205560,707612,342
한전산업개발(주),130660,2016/09,165976,35099,104425,90893,75083,724,19643,225173,13071,185382,555512,611
한전산업개발(주),130660,2017/09,175671,60874,112261,100689,74982,6312,17822,243589,14575,205781,733833,865
한전산업개발(주),130660,2018/09,159637,40728,99031,78923,80714,511,18189,244613,13605,209013,613041,317
한전산업개발(주),130660,2019/09,183573,46415,108426,90893,92680,2410,23682,204958,13019,164382,840171,650
한전산업개발(주),130660,2020/09,176066,47675,107493,81735,94331,703,19923,223976,12333,184561,588645,782
한전산업개발(주),130660,2021/09,171027,41824,93904,78778,92249,834,13558,232893,13437,198982,666935,468
한전산업개발(주),130660,2022/09,172741,43855,98258,75163,97578,0,17917,255691,18590,217332,731489,552
한전케이피에스(주),051600,2011/09,,,,,,,,,,,,
한전케이피에스(주),051600,2012/09,,,,,,,,,,,,
한전케이피에스(주),051600,2013/09,825905,197666,435894,272532,553373,2801,85331,787026,42013,641147,4163736,591
한전케이피에스(주),051600,2014/09,905585,197152,433183,271546,634040,2747,97406,746424,41366,585641,6458297,250
한전케이피에스(주),051600,2015/09,1011470,175626,528762,259930,751541,2598,139083,819656,50284,632043,4678000,383
한전케이피에스(주),051600,2016/09,1069566,186833,564169,292866,776700,1860,86448,852699,55905,692069,13282000,716
한전케이피에스(주),051600,2017/09,1175187,242349,604866,309799,865388,1566,105492,894195,58670,708067,3261000,558
한전케이피에스(주),051600,2018/09,1229094,256957,644283,315259,913835,1612,86859,856013,57165,695693,6432613,438
한전케이피에스(주),051600,2019/09,1324594,248634,738933,340045,984549,2282,100881,868881,55147,687362,5287356,1227
한전케이피에스(주),051600,2020/09,1357086,184804,762572,322869,1034218,7268,68777,903086,49574,744336,4316415,2390
한전케이피에스(주),051600,2021/09,1410719,245709,810605,296795,1113924,24016,102526,1001007,61951,815966,4685804,1900
한전케이피에스(주),051600,2022/09,1495703,295816,826792,316485,1179218,23703,69408,1030553,71644,876697,6730931,2044
한화솔루션(주),009830,2011/09,12170927,4121600,3827298,7145833,5025094,1378366,361409,6168232,700175,4944538,1190469000,142012
한화솔루션(주),009830,2012/09,12024072,4017966,3576534,7346488,4677584,1282811,63255,5177926,775466,4284875,1115798437,158004
한화솔루션(주),009830,2013/09,12923326,4439564,4349464,8503480,4419846,1641277,-10881,5845437,865238,4915934,1316120688,161771
한화솔루션(주),009830,2014/09,12541547,4554382,4352570,7796065,4745482,1877225,46343,6037141,840090,5068590,1286407594,170561
한화솔루션(주),009830,2015/09,14493755,6100021,5409234,9489716,5004039,1993689,167674,5732375,848937,4630711,1531958513,140730
한화솔루션(주),009830,2016/09,13531506,4586052,4320304,8166048,5365457,1469011,605833,6941518,937150,5363268,1200968053,135931
한화솔루션(주),009830,2017/09,14003046,4923856,4431624,7756617,6246430,1187993,810317,6989935,852888,5506471,1166717044,115138
한화솔루션(주),009830,2018/09,14364359,4960668,5231365,7858354,6506006,1492763,459882,6638452,842895,5345353,1569508398,112485
한화솔루션(주),009830,2019/09,15852289,5632276,4897438,9477609,6374681,1461280,256809,7051619,965034,5738238,1173386974,166847
한화솔루션(주),009830,2020/09,15559355,5256945,5321252,9441648,6117707,1616513,403422,6633215,937624,5166788,1133378718,165490
한화솔루션(주),009830,2021/09,17777756,4931587,6139056,9471076,8306680,1975207,803137,7762130,1032849,6075199,1260189410,112201
한화솔루션(주),009830,2022/09,23887759,7333763,8400935,14243998,9643760,3474568,476985,9725097,1337369,7603721,1659828837,149638
한화시스템(주),272210,2020/09,2790156,1452199,1819146,1801512,988645,444626,53936,984895,105167,805890,74039015,5950
한화시스템(주),272210,2021/09,3873180,1379875,2771979,1665078,2208102,472413,77019,1409978,113892,1191385,84044735,4179
한화시스템(주),272210,2022/09,3959771,1436893,2182018,1740426,2219345,456889,-30340,1399458,159859,1207469,89158968,5976
한화에어로스페이스(주),012450,2011/09,3312370,1116581,1392373,1728019,1584351,478043,214769,2128310,335873,1713261,164090660,29032
한화에어로스페이스(주),012450,2012/09,3659006,1435281,1778302,2068234,1590772,524254,110447,2079948,370348,1594977,230696302,27194
한화에어로스페이스(주),012450,2013/09,3494065,1063966,1638871,1798822,1695242,502677,135687,2177909,391302,1660376,151515970,22916
한화에어로스페이스(주),012450,2014/09,3652281,1538450,1716276,1900016,1752265,543140,-15050,1932301,409118,1491892,154981782,19941
한화에어로스페이스(주),012450,2015/09,3880834,1667661,1766447,2016513,1864321,617830,4741,1857433,432987,1469302,122466360,30602
한화에어로스페이스(주),012450,2016/09,4886669,1666655,2360477,2610241,2276427,799483,256710,2350558,397752,1832557,237030162,18444
한화에어로스페이스(주),012450,2017/09,5778022,2074174,2950533,3553974,2224048,1157087,9465,2679254,479907,2162761,342902717,31562
한화에어로스페이스(주),012450,2018/09,7176403,2998899,3842710,4538524,2637879,1483499,-23141,2799285,511931,2288937,294597490,49907
한화에어로스페이스(주),012450,2019/09,8424102,3377419,4401837,5652482,2771619,1487171,124306,3665992,624136,2911725,332046354,64012
한화에어로스페이스(주),012450,2020/09,9583708,4010571,5298613,6675503,2908206,1747489,64915,3597227,604705,2824834,298533986,75731
한화에어로스페이스(주),012450,2021/09,10943223,4185399,6302817,7083039,3860183,1803620,222426,4441291,633927,3505576,339792047,71862
한화에어로스페이스(주),012450,2022/09,11998024,5116062,6644606,7793585,4204439,2038326,154754,4021748,666702,3156263,390460603,169236
한화오션(주),042660,2011/09,17226574,10083107,8408852,12732770,4493804,849469,646939,10249720,480025,8870260,832331122,90732
한화오션(주),042660,2012/09,15941868,8460654,6699350,11282662,4659206,1241211,283362,10185789,495415,9292411,1112881058,116118
한화오션(주),042660,2013/09,18580964,9005689,9839433,13869683,4711281,1148599,193910,11005504,429172,10266456,922402000,109639
한화오션(주),042660,2014/09,19878590,10321346,11658210,15070250,4808340,1593909,128592,12246480,445755,11482474,1164480218,122519
한화오션(주),042660,2015/09,19442384,15601498,10427766,18418582,1023802,2213438,-4121660,9229496,834877,12926386,1344095366,161229
한화오션(주),042660,2016/09,15211665,14518238,8737919,16270786,-1059121,1494211,-1407114,9973237,692163,9872291,923615236,99843
한화오션(주),042660,2017/09,12531315,6335330,7079625,8660680,3870635,849845,1530949,8608725,642099,6882666,700722129,44633
한화오션(주),042660,2018/09,11546810,5407598,7067001,7892043,3654767,1369481,133057,6779187,-5803,6079951,658807464,125003
한화오션(주),042660,2019/09,11684155,5176716,7069996,7793974,3890181,1153319,44102,6170079,102428,5929466,547579777,127266
한화오션(주),042660,2020/09,10526013,4141721,6084246,6499328,4026686,946595,264792,5365352,180426,4798961,515777685,361818
한화오션(주),042660,2021/09,10240903,6338277,5956692,7663365,2577538,944055,-1301428,3130869,139325,4230860,302825116,677336
한화오션(주),042660,2022/09,12499169,10028905,7609362,11600484,898686,1985849,-1314508,3410957,180875,4427514,479495374,2086660
해성디에스(주),195870,2016/09,268839,82195,115192,112365,156473,26655,13853,208021,17874,169928,12454597,2086
해성디에스(주),195870,2017/09,299109,100142,123246,122642,176466,37986,19434,241948,20038,195319,18158289,1394
해성디에스(주),195870,2018/09,322550,83109,133823,129830,192720,45004,16818,277895,22397,233087,26214750,1807
해성디에스(주),195870,2019/09,326454,87155,125342,122478,203976,44763,12871,274855,22140,237375,18455939,1757
해성디에스(주),195870,2020/09,373717,110642,165615,143376,230341,53137,27750,345296,24037,283813,30257645,1263
해성디에스(주),195870,2021/09,463506,157737,253386,190595,272911,82695,46939,467851,33533,377903,32136203,1100
해성디에스(주),195870,2022/09,639206,199078,393533,218029,421177,111522,137032,640179,43637,436727,32113826,1274
해태제과식품(주),101530,2011/09,,,,,,,,,,,,
해태제과식품(주),101530,2012/09,,,,,,,,,,,,
해태제과식품(주),101530,2013/09,719234,318292,203586,559642,159592,47104,13222,557524,194123,329908,0,15394
해태제과식품(주),101530,2014/09,773069,301197,239349,611124,161945,44869,5577,513686,188990,302859,0,14645
해태제과식품(주),101530,2015/09,770065,309784,212713,592618,177447,47886,17333,610838,207508,358304,123558178,10941
해태제과식품(주),101530,2016/09,776133,340489,188873,487626,288507,46734,19254,609895,209634,364972,126264715,9036
해태제과식품(주),101530,2017/09,850461,320319,218711,543139,307322,49181,15411,616181,206105,384662,120048769,7529
해태제과식품(주),101530,2018/09,830780,281710,209871,532814,297966,47523,12608,561375,169615,366350,105924702,7623
해태제과식품(주),101530,2019/09,800592,316091,161467,514140,286452,45600,3055,533932,160796,352516,94154438,7937
해태제과식품(주),101530,2020/09,792017,382739,297890,528546,263471,33961,23315,412236,125181,257424,70398712,6721
해태제과식품(주),101530,2021/09,641857,227658,131249,372784,269073,37559,10747,416370,123957,274053,57894407,3473
해태제과식품(주),101530,2022/09,686877,257029,126056,427843,259034,44206,4694,435980,126503,295012,59899421,5648
핸즈코퍼레이션(주),143210,2017/09,674318,297272,358010,350703,323615,142969,21876,461500,36908,389963,15558988,18336
핸즈코퍼레이션(주),143210,2018/09,685448,309595,328882,368099,317349,156230,1462,445094,37778,399241,14111974,17472
핸즈코퍼레이션(주),143210,2019/09,817481,292271,333243,494788,322693,159972,3572,450666,43530,393446,19868036,17725
핸즈코퍼레이션(주),143210,2020/09,879086,335494,389818,552401,326685,165094,1641,423576,40320,378724,19466653,14531
핸즈코퍼레이션(주),143210,2021/09,895920,458201,390001,617067,278853,240680,-41271,414791,50231,395555,52187203,18485
핸즈코퍼레이션(주),143210,2022/09,957962,644929,451527,753453,204510,247239,-66688,585029,78736,551119,41518000,61383
현대건설(주),000720,2011/09,11515317,5429685,8480563,7263108,4252209,1234850,514329,8117242,313103,7207932,1685210994,101830
현대건설(주),000720,2012/09,12582347,6200196,9184866,7877624,4704723,1255339,377069,9206197,354432,8327999,1853807000,88281
현대건설(주),000720,2013/09,14140177,6221896,10516887,8981814,5158363,1126391,404053,9866837,302991,8978504,2074354000,105010
현대건설(주),000720,2014/09,17856414,7758476,13050476,11071635,6784779,1434073,306488,12252608,424549,11130138,2628455000,125576
현대건설(주),000720,2015/09,19739234,8683289,14583044,12462530,7276704,1219549,297583,13470136,419464,12331317,2748495000,146651
현대건설(주),000720,2016/09,19192423,8199049,14329577,11464112,7728311,1223721,295066,13438575,569595,12118285,2605597000,149959
현대건설(주),000720,2017/09,18746796,7551294,13720420,10340308,8406488,1905055,223777,12590617,564506,11234630,2494377000,224979
현대건설(주),000720,2018/09,18180931,6883732,13321218,9780212,8400719,2065555,320238,12264590,619967,10967347,2370577000,115640
현대건설(주),000720,2019/09,18342355,6707559,13668184,9455263,8887092,1783001,414592,12647308,581117,11376736,1900062000,94443
현대건설(주),000720,2020/09,18309124,6590504,13994834,9422369,8886755,1267637,235743,12645497,638541,11547905,1634373000,117978
현대건설(주),000720,2021/09,18663839,6965443,13943365,9477182,9186657,768908,281200,12885050,677014,11645805,1844270000,80476
현대건설(주),000720,2022/09,21228666,8485264,15836766,10865523,10363143,861153,541827,15155595,645616,14009384,2522604000,80041
현대글로비스(주),086280,2011/09,,,,,,,,,,,,
현대글로비스(주),086280,2012/09,,,,,,,,,,,,
현대글로비스(주),086280,2013/09,5217004,2273178,3155751,2974559,2242445,572835,387255,9609996,293582,8827322,973003416,11487
현대글로비스(주),086280,2014/09,6071425,2310731,3347996,3357149,2714276,675391,455644,10353734,275194,9599156,1093680432,18992
현대글로비스(주),086280,2015/09,7452109,2673791,3891070,4451333,3000776,731012,249449,10948248,312852,10123752,1136476270,34979
현대글로비스(주),086280,2016/09,7739033,2566841,3771159,4298001,3441032,726029,500989,11420837,286439,10562169,1111749549,43741
현대글로비스(주),086280,2017/09,8406510,2825996,4281769,4593895,3812615,741109,466541,12391997,309916,11525710,1136273361,46517
현대글로비스(주),086280,2018/09,8602097,2782876,4351167,4453105,4148992,948973,303449,12352111,324458,11509546,1239549249,55460
현대글로비스(주),086280,2019/09,10101998,3607487,5074884,5631897,4470101,1055793,272924,13467621,353010,12466540,1432948110,75706
현대글로비스(주),086280,2020/09,10409648,3075433,5436251,5483106,4926542,984234,437832,11640816,372936,10780934,1370569106,66661
현대글로비스(주),086280,2021/09,11975023,3875937,6706401,6411222,5563801,1254058,527163,15935858,262883,14871832,1577703254,53483
현대글로비스(주),086280,2022/09,14725445,5127039,9132540,8052969,6672476,1363474,831019,20170260,330776,18486625,2093953213,72226
현대로템(주),064350,2011/09,3742815,1627391,2023553,2645427,1097388,148345,50726,2047613,93046,1862673,259613000,59287
현대로템(주),064350,2012/09,3933635,1708836,2219790,2758825,1174810,161660,60359,2180759,108318,1949718,427218000,51706
현대로템(주),064350,2013/09,4549203,2295433,2818855,3275003,1274200,180410,84200,2315607,112131,2065644,357134000,52117
현대로템(주),064350,2014/09,4418852,1219903,2735666,2605128,1813725,172169,33373,2249739,124460,2086302,385721481,38075
현대로템(주),064350,2015/09,5046172,1700514,3415126,3371389,1674783,232541,-70488,2529210,167668,2343213,442565502,78913
현대로템(주),064350,2016/09,4354649,1635667,2777186,2914786,1439863,296477,5888,2129101,93341,1958381,404780992,74112
현대로템(주),064350,2017/09,3981081,1116552,2479201,2499417,1481664,186556,16318,1973080,95653,1808531,280586240,58814
